Polyline,X,Y
2,1377,1259
1,1283,731
2,1282,731
3,1282,729
4,1281,729
5,1280,729
6,1279,729
7,1278,731
8,1278,731
9,1277,733
10,1277,735
11,1278,736
12,1278,737
13,1279,738
14,1280,739
15,1281,739
16,1282,738
17,1282,737
18,1283,736
1,1286,739
2,1286,729
3,1289,729
4,1290,729
5,1290,730
6,1291,731
7,1291,732
8,1290,733
9,1289,734
10,1286,734
1,1301,739
2,1301,729
3,1306,729
1,1301,733
2,1304,733
1,1309,729
2,1309,729
3,1308,731
4,1308,731
5,1307,733
6,1307,735
7,1308,736
8,1308,737
9,1309,738
10,1309,739
11,1311,739
12,1312,738
13,1312,737
14,1313,736
15,1313,735
16,1313,733
17,1313,731
18,1312,731
19,1312,729
20,1311,729
21,1309,729
1,1316,739
2,1316,729
3,1319,729
4,1320,729
5,1320,730
6,1321,731
7,1321,732
8,1320,733
9,1320,733
10,1319,733
11,1316,733
1,1318,733
2,1321,739
1,1330,729
2,1333,739
3,1334,729
4,1336,739
5,1338,729
1,1339,739
2,1342,729
3,1345,739
1,1340,736
2,1344,736
1,1348,729
2,1348,739
1,1346,729
2,1351,729
1,1353,739
2,1353,729
3,1358,729
1,1353,733
2,1356,733
1,1353,739
2,1358,739
1,1360,739
2,1360,729
3,1363,729
4,1364,729
5,1365,730
6,1365,731
7,1365,732
8,1365,733
9,1364,733
10,1363,733
11,1360,733
1,1362,733
2,1365,739
1,1276,745
2,1276,755
1,1273,745
2,1279,745
1,1280,755
2,1280,745
3,1283,745
4,1285,745
5,1285,746
6,1285,747
7,1285,748
8,1285,749
9,1285,749
10,1283,750
11,1280,750
1,1283,750
2,1285,755
1,1287,755
2,1290,745
3,1293,755
1,1288,752
2,1292,752
1,1295,755
2,1295,745
3,1300,755
4,1300,745
1,1307,747
2,1307,745
3,1306,745
4,1304,745
5,1303,745
6,1302,747
7,1302,748
8,1303,748
9,1303,749
10,1304,749
11,1306,750
12,1307,750
13,1307,751
14,1307,752
15,1307,753
16,1307,754
17,1306,755
18,1304,755
19,1303,754
20,1302,753
1,1310,755
2,1310,745
3,1315,745
1,1310,750
2,1313,750
1,1317,755
2,1317,745
3,1322,745
1,1317,750
2,1319,750
1,1317,755
2,1322,755
1,1324,755
2,1324,745
3,1327,745
4,1328,745
5,1328,746
6,1329,747
7,1329,748
8,1328,749
9,1328,749
10,1327,750
11,1324,750
1,1326,750
2,1329,755
1,1339,755
2,1339,745
3,1343,745
4,1344,745
5,1344,746
6,1344,747
7,1344,748
8,1344,749
9,1344,750
10,1343,750
11,1339,750
1,1347,745
2,1347,752
3,1348,753
4,1348,754
5,1349,755
6,1350,755
7,1351,754
8,1352,753
9,1352,752
10,1352,745
1,1355,755
2,1355,745
3,1358,755
4,1361,745
5,1361,755
1,1364,755
2,1364,745
3,1367,745
4,1369,745
5,1369,746
6,1369,747
7,1369,748
8,1369,749
9,1369,750
10,1367,750
11,1364,750
1,1302,762
2,1306,762
3,1304,765
4,1305,765
5,1306,765
6,1306,766
7,1307,767
8,1307,768
9,1306,770
10,1306,770
11,1304,771
12,1303,771
13,1302,770
14,1302,770
15,1302,769
1,1309,770
2,1309,770
3,1309,771
4,1310,770
5,1309,770
1,1317,763
2,1317,762
3,1316,762
4,1315,762
5,1314,762
6,1313,763
7,1313,765
8,1313,768
9,1313,770
10,1314,770
11,1315,771
12,1316,771
13,1317,770
14,1317,770
15,1318,768
16,1318,768
17,1317,766
18,1317,765
19,1316,765
20,1315,765
21,1314,765
22,1313,766
23,1313,768
1,1321,762
2,1325,762
3,1323,765
4,1324,765
5,1324,765
6,1325,766
7,1325,767
8,1325,768
9,1325,770
10,1324,770
11,1323,771
12,1322,771
13,1321,770
14,1320,770
15,1320,769
1,1328,762
2,1328,771
1,1332,764
2,1328,769
1,1329,767
2,1332,771
1,1333,762
2,1335,771
3,1337,762
4,1339,771
5,1341,762
1,1319,803
2,1318,804
3,1318,804
4,1316,805
5,1314,805
6,1316,805
7,1316,805
8,1318,805
9,1318,804
10,1319,804
11,1320,804
12,1319,803
1,1321,803
2,1319,803
3,1319,803
4,1320,804
5,1320,804
6,1319,805
7,1319,805
8,1318,806
9,1316,806
10,1314,806
11,1316,806
12,1317,806
13,1318,806
14,1319,805
15,1320,805
16,1321,804
17,1321,803
1,1314,799
2,1313,799
3,1313,800
4,1312,800
5,1312,802
6,1312,802
7,1312,803
8,1313,804
9,1314,805
10,1316,805
11,1315,805
12,1313,804
13,1313,803
14,1313,802
15,1313,801
16,1313,800
17,1314,799
18,1316,799
19,1314,799
1,1316,799
2,1314,799
3,1316,799
4,1316,799
5,1318,799
6,1318,799
7,1319,800
8,1321,800
9,1321,800
10,1319,800
11,1319,800
12,1318,799
13,1318,799
14,1316,799
1,1318,797
2,1316,797
3,1318,797
4,1319,798
5,1320,799
6,1320,800
7,1319,800
8,1321,800
9,1320,799
10,1319,798
11,1319,798
12,1318,797
1,1316,797
2,1314,797
3,1313,797
4,1312,799
5,1312,799
6,1311,799
7,1310,800
8,1310,802
9,1310,802
10,1310,803
11,1311,804
12,1312,805
13,1312,806
14,1314,806
15,1316,806
16,1315,806
17,1313,806
18,1312,805
19,1311,804
20,1311,803
21,1311,802
22,1311,801
23,1311,800
24,1312,799
25,1313,798
26,1314,797
27,1316,797
28,1318,797
29,1316,797
1,1328,799
2,1325,799
3,1325,802
4,1328,802
5,1329,802
6,1326,801
7,1326,799
8,1328,799
9,1328,799
1,1328,799
2,1328,799
3,1330,799
4,1330,800
5,1330,801
6,1328,801
7,1326,801
8,1329,802
9,1330,801
10,1330,801
11,1330,800
12,1330,800
13,1330,799
14,1330,799
15,1328,799
1,1330,797
2,1329,797
3,1330,798
4,1332,798
5,1332,799
6,1333,800
7,1332,801
8,1332,802
9,1330,802
10,1329,802
11,1325,802
12,1325,806
13,1324,806
14,1323,806
15,1326,806
16,1326,803
17,1329,803
18,1330,803
19,1332,802
20,1333,801
21,1333,800
22,1333,799
23,1332,798
24,1330,797
1,1329,797
2,1323,797
3,1323,806
4,1324,806
5,1324,797
6,1329,797
7,1330,797
8,1329,797
1,1343,810
2,1343,794
3,1300,794
4,1300,810
5,1343,810
1,1328,1794
2,1327,1793
3,1325,1790
4,1324,1789
5,1323,1788
6,1321,1787
7,1319,1785
8,1317,1785
9,1315,1784
10,1313,1784
11,1313,1781
12,1316,1781
13,1318,1782
14,1320,1782
15,1323,1783
16,1325,1785
17,1327,1787
18,1328,1788
19,1330,1790
20,1331,1793
21,1332,1795
1,1329,1966
2,1332,1966
1,1313,1985
2,1313,1982
3,1315,1982
4,1317,1982
5,1319,1980
6,1321,1980
7,1323,1979
8,1324,1977
9,1325,1976
10,1327,1974
11,1328,1972
12,1328,1970
13,1329,1968
14,1329,1966
15,1332,1966
16,1332,1968
17,1332,1971
18,1331,1973
19,1330,1976
20,1328,1978
21,1327,1980
22,1325,1982
23,1323,1983
24,1320,1984
25,1318,1985
26,1316,1985
27,1313,1985
1,1313,1985
2,1313,1982
3,1076,1982
4,1076,1985
5,1313,1985
1,1056,1966
2,1060,1966
3,1060,1968
4,1060,1970
5,1061,1972
6,1062,1974
7,1063,1976
8,1064,1977
9,1066,1979
10,1067,1980
11,1070,1980
12,1071,1982
13,1074,1982
14,1076,1982
15,1076,1985
16,1073,1985
17,1071,1985
18,1068,1984
19,1066,1983
20,1064,1982
21,1062,1980
22,1060,1978
23,1059,1976
24,1058,1973
25,1057,1971
26,1056,1968
27,1056,1966
1,1056,1966
2,1060,1966
3,1056,1966
1,1076,1781
2,1076,1784
3,1074,1784
4,1071,1785
5,1070,1785
6,1071,1782
7,1073,1781
8,1076,1781
1,1313,1784
2,1313,1781
1,1251,1876
2,1252,1877
3,1252,1877
4,1253,1878
5,1253,1879
6,1252,1880
7,1252,1881
8,1251,1882
9,1251,1872
10,1252,1872
11,1252,1873
12,1253,1873
13,1253,1874
14,1252,1876
15,1252,1876
16,1251,1876
1,1245,1833
1,1263,1829
2,1267,1817
3,1270,1829
1,1265,1825
2,1269,1825
1,1225,1838
2,1224,1837
3,1223,1836
4,1223,1835
5,1220,1835
6,1220,1836
7,1219,1837
8,1218,1838
9,1218,1840
10,1218,1842
11,1218,1844
12,1219,1845
13,1220,1846
14,1220,1847
15,1223,1847
16,1223,1846
17,1224,1845
18,1225,1844
1,1230,1835
2,1230,1847
1,1227,1835
2,1233,1835
1,1239,1837
2,1239,1847
1,1235,1842
2,1243,1842
1,1247,1847
2,1247,1835
3,1250,1847
4,1254,1835
5,1254,1847
1,1258,1847
2,1258,1835
3,1264,1835
1,1258,1841
2,1261,1841
1,1258,1847
2,1264,1847
1,1268,1835
2,1268,1847
1,1265,1835
2,1271,1835
1,1274,1847
2,1274,1835
3,1280,1835
1,1274,1841
2,1277,1841
1,1274,1847
2,1280,1847
1,1282,1847
2,1282,1835
3,1286,1835
4,1288,1836
5,1288,1836
6,1288,1837
7,1288,1838
8,1288,1840
9,1288,1840
10,1286,1841
11,1282,1841
1,1286,1841
2,1288,1847
1,2128,699
2,144,699
1,1901,2099
2,1902,2097
3,1902,2102
4,1901,2099
5,1900,2098
6,1898,2097
7,1896,2097
8,1893,2098
9,1892,2099
10,1892,2112
11,1893,2114
12,1896,2114
13,1898,2114
14,1900,2114
15,1901,2114
16,1902,2114
17,1902,2108
1,1893,2099
2,1892,2101
3,1892,2110
4,1893,2112
1,1896,2097
2,1894,2098
3,1893,2100
4,1892,2104
5,1892,2108
6,1893,2111
7,1894,2114
8,1896,2114
1,1901,2109
2,1901,2113
1,1900,2108
2,1900,2113
3,1900,2114
1,1898,2108
2,1904,2108
1,1899,2108
2,1900,2109
1,1900,2108
2,1900,2109
1,1903,2108
2,1902,2109
1,1903,2108
2,1902,2109
1,1909,2097
2,1909,2114
1,1910,2098
2,1910,2114
1,1911,2097
2,1911,2114
1,1907,2097
2,1916,2097
3,1918,2098
4,1919,2099
5,1920,2100
6,1920,2102
7,1919,2104
8,1918,2104
9,1916,2105
10,1911,2105
1,1918,2099
2,1919,2100
3,1919,2102
4,1918,2104
1,1916,2097
2,1918,2098
3,1918,2099
4,1918,2103
5,1918,2104
6,1916,2105
1,1914,2105
2,1916,2106
3,1916,2108
4,1918,2113
5,1918,2114
6,1920,2114
7,1920,2113
8,1920,2111
1,1918,2111
2,1918,2113
3,1919,2114
4,1920,2114
1,1916,2106
2,1916,2107
3,1918,2112
4,1919,2113
5,1920,2113
6,1920,2112
1,1907,2114
2,1913,2114
1,1908,2097
2,1909,2098
1,1908,2097
2,1909,2099
1,1912,2097
2,1911,2099
1,1912,2097
2,1911,2098
1,1909,2114
2,1908,2114
1,1909,2113
2,1908,2114
1,1911,2113
2,1912,2114
1,1911,2114
2,1912,2114
1,1930,2097
2,1927,2098
3,1926,2099
4,1925,2101
5,1924,2104
6,1924,2107
7,1925,2110
8,1926,2112
9,1927,2114
10,1930,2114
11,1931,2114
12,1934,2114
13,1935,2112
14,1936,2110
15,1937,2107
16,1937,2104
17,1936,2101
18,1935,2099
19,1934,2098
20,1931,2097
21,1930,2097
1,1927,2099
2,1926,2101
3,1925,2104
4,1925,2108
5,1926,2110
6,1927,2112
1,1934,2112
2,1935,2110
3,1936,2108
4,1936,2104
5,1935,2101
6,1934,2099
1,1930,2097
2,1928,2098
3,1927,2100
4,1926,2104
5,1926,2108
6,1927,2111
7,1928,2114
8,1930,2114
1,1931,2114
2,1933,2114
3,1934,2111
4,1935,2108
5,1935,2104
6,1934,2100
7,1933,2098
8,1931,2097
1,1943,2097
2,1943,2109
3,1943,2112
4,1945,2114
5,1947,2114
6,1949,2114
7,1951,2114
8,1953,2112
9,1953,2109
10,1953,2098
1,1943,2098
2,1943,2110
3,1944,2112
1,1944,2097
2,1944,2110
3,1945,2113
4,1945,2114
5,1947,2114
1,1940,2097
2,1946,2097
1,1951,2097
2,1955,2097
1,1941,2097
2,1943,2098
1,1941,2097
2,1943,2099
1,1945,2097
2,1944,2099
1,1945,2097
2,1944,2098
1,1951,2097
2,1953,2098
3,1955,2097
1,1961,2114
2,1961,2097
3,1971,2114
1,1961,2097
2,1970,2112
1,1962,2097
2,1971,2112
1,1971,2098
2,1971,2114
1,1959,2097
2,1962,2097
1,1969,2097
2,1974,2097
1,1959,2114
2,1963,2114
1,1959,2097
2,1961,2098
1,1970,2097
2,1971,2098
3,1973,2097
1,1959,2114
2,1961,2114
3,1962,2114
1,1979,2097
2,1979,2114
1,1980,2098
2,1980,2114
1,1980,2097
2,1980,2114
1,1976,2097
2,1984,2097
3,1986,2098
4,1988,2099
5,1988,2101
6,1990,2104
7,1990,2108
8,1988,2110
9,1988,2112
10,1986,2114
11,1984,2114
12,1976,2114
1,1987,2099
2,1988,2101
3,1988,2104
4,1988,2108
5,1988,2110
6,1987,2112
1,1984,2097
2,1986,2098
3,1987,2100
4,1988,2104
5,1988,2108
6,1987,2111
7,1986,2114
8,1984,2114
1,1977,2097
2,1979,2098
1,1978,2097
2,1979,2099
1,1981,2097
2,1980,2099
1,1982,2097
2,1980,2098
1,1979,2114
2,1977,2114
1,1979,2113
2,1978,2114
1,1980,2113
2,1981,2114
1,1980,2114
2,1982,2114
1,2011,2097
2,2011,2114
1,2012,2098
2,2012,2114
1,2013,2097
2,2013,2114
1,2009,2097
2,2021,2097
3,2021,2102
1,2013,2105
2,2017,2105
1,2017,2102
2,2017,2109
1,2009,2114
2,2015,2114
1,2010,2097
2,2011,2098
1,2011,2097
2,2011,2099
1,2013,2097
2,2013,2099
1,2014,2097
2,2013,2098
1,2017,2097
2,2021,2098
1,2019,2097
2,2021,2099
1,2019,2097
2,2021,2099
1,2020,2097
2,2021,2102
1,2017,2102
2,2017,2105
3,2017,2109
1,2017,2104
2,2016,2105
3,2017,2107
1,2017,2104
2,2014,2105
3,2017,2106
1,2011,2114
2,2010,2114
1,2011,2113
2,2011,2114
1,2013,2113
2,2013,2114
1,2013,2114
2,2014,2114
1,2027,2097
2,2027,2114
1,2027,2098
2,2027,2114
1,2028,2097
2,2028,2114
1,2024,2097
2,2030,2097
1,2024,2114
2,2035,2114
3,2035,2109
1,2025,2097
2,2027,2098
1,2025,2097
2,2027,2099
1,2029,2097
2,2028,2099
1,2029,2097
2,2028,2098
1,2027,2114
2,2025,2114
1,2027,2113
2,2025,2114
1,2028,2113
2,2029,2114
1,2028,2114
2,2029,2114
1,2032,2114
2,2035,2114
1,2033,2114
2,2035,2113
1,2034,2114
2,2035,2112
1,2035,2114
2,2035,2109
1,2044,2097
2,2041,2098
3,2040,2099
4,2039,2101
5,2038,2104
6,2038,2107
7,2039,2110
8,2040,2112
9,2041,2114
10,2044,2114
11,2045,2114
12,2048,2114
13,2049,2112
14,2050,2110
15,2050,2107
16,2050,2104
17,2050,2101
18,2049,2099
19,2048,2098
20,2045,2097
21,2044,2097
1,2041,2099
2,2040,2101
3,2039,2104
4,2039,2108
5,2040,2110
6,2041,2112
1,2048,2112
2,2049,2110
3,2050,2108
4,2050,2104
5,2049,2101
6,2048,2099
1,2044,2097
2,2042,2098
3,2041,2100
4,2040,2104
5,2040,2108
6,2041,2111
7,2042,2114
8,2044,2114
1,2045,2114
2,2046,2114
3,2048,2111
4,2049,2108
5,2049,2104
6,2048,2100
7,2046,2098
8,2045,2097
1,2060,2097
2,2058,2098
3,2056,2099
4,2056,2101
5,2055,2104
6,2055,2107
7,2056,2110
8,2056,2112
9,2058,2114
10,2060,2114
11,2062,2114
12,2064,2114
13,2066,2112
14,2066,2110
15,2067,2107
16,2067,2104
17,2066,2101
18,2066,2099
19,2064,2098
20,2062,2097
21,2060,2097
1,2058,2099
2,2056,2101
3,2056,2104
4,2056,2108
5,2056,2110
6,2058,2112
1,2065,2112
2,2066,2110
3,2066,2108
4,2066,2104
5,2066,2101
6,2065,2099
1,2060,2097
2,2059,2098
3,2058,2100
4,2056,2104
5,2056,2108
6,2058,2111
7,2059,2114
8,2060,2114
1,2062,2114
2,2064,2114
3,2065,2111
4,2066,2108
5,2066,2104
6,2065,2100
7,2064,2098
8,2062,2097
1,2073,2097
2,2073,2114
1,2074,2098
2,2074,2114
1,2075,2097
2,2075,2114
1,2071,2097
2,2080,2097
3,2082,2098
4,2083,2099
5,2084,2100
6,2084,2102
7,2083,2104
8,2082,2104
9,2080,2105
10,2075,2105
1,2082,2099
2,2083,2100
3,2083,2102
4,2082,2104
1,2080,2097
2,2081,2098
3,2082,2099
4,2082,2103
5,2081,2104
6,2080,2105
1,2077,2105
2,2079,2106
3,2080,2108
4,2081,2113
5,2082,2114
6,2084,2114
7,2085,2113
8,2085,2111
1,2081,2111
2,2082,2113
3,2083,2114
4,2084,2114
1,2079,2106
2,2080,2107
3,2082,2112
4,2083,2113
5,2084,2113
6,2085,2112
1,2071,2114
2,2077,2114
1,2072,2097
2,2073,2098
1,2072,2097
2,2073,2099
1,2075,2097
2,2075,2099
1,2076,2097
2,2075,2098
1,2073,2114
2,2072,2114
1,2073,2113
2,2072,2114
1,2075,2113
2,2075,2114
1,2075,2114
2,2076,2114
1,2083,2118
1,1111,2094
2,1111,2085
3,1116,2085
1,1111,2089
2,1114,2089
1,1118,2094
2,1118,2085
3,1121,2085
4,1122,2085
5,1123,2087
6,1123,2088
7,1122,2088
8,1122,2089
9,1121,2089
10,1118,2089
1,1120,2089
2,1123,2094
1,1127,2085
2,1127,2085
3,1126,2086
4,1125,2087
5,1125,2088
6,1125,2091
7,1125,2092
8,1126,2093
9,1127,2094
10,1127,2094
11,1129,2094
12,1129,2094
13,1130,2093
14,1130,2092
15,1131,2091
16,1131,2088
17,1130,2087
18,1130,2086
19,1129,2085
20,1129,2085
21,1127,2085
1,1134,2094
2,1134,2085
3,1139,2085
1,1153,2022
2,1156,2022
3,1157,2022
1,1159,2022
1,1165,2022
1,1175,2032
2,1175,2022
3,1177,2022
4,1179,2031
5,1177,2032
6,1175,2032
1,1182,2032
2,1187,2022
1,1182,2032
2,1187,2032
1,1189,2022
2,1191,2032
3,1192,2022
4,1195,2032
5,1196,2022
1,1197,2032
2,1200,2022
3,1203,2032
1,1198,2029
2,1202,2029
1,1206,2035
1,1192,1882
2,1192,1872
3,1195,1872
4,1195,1876
5,1192,1876
1,1195,1876
1,1133,1708
2,1133,1709
3,1133,1710
4,1132,1710
5,1130,1711
6,1129,1711
7,1128,1712
8,1126,1712
9,1124,1712
10,1122,1712
11,1120,1712
12,1118,1712
13,1117,1711
14,1116,1711
15,1114,1710
16,1113,1710
17,1113,1709
18,1113,1708
19,1113,1707
20,1113,1706
21,1114,1705
22,1116,1705
23,1117,1704
24,1118,1704
25,1120,1704
26,1122,1704
27,1124,1704
28,1126,1704
29,1128,1704
30,1129,1704
31,1130,1705
32,1132,1705
33,1133,1706
34,1133,1707
35,1133,1708
1,1113,1708
2,757,1708
1,367,1361
2,366,1361
3,365,1362
4,365,1365
5,365,1366
6,370,1366
7,370,1365
8,370,1362
9,369,1361
10,368,1361
11,367,1361
1,375,1361
1,394,1361
2,391,1367
3,396,1367
1,400,1361
2,399,1361
3,398,1362
4,398,1365
5,398,1366
6,403,1366
7,403,1365
8,403,1362
9,402,1361
10,401,1361
11,400,1361
1,407,1361
2,406,1361
3,406,1362
4,405,1365
5,405,1366
6,411,1366
7,411,1365
8,410,1362
9,409,1361
10,408,1361
11,407,1361
1,412,1361
2,418,1361
1,453,1362
2,453,1370
1,449,1366
2,456,1366
1,459,1370
2,459,1361
3,464,1361
1,459,1365
2,462,1365
1,459,1370
2,464,1370
1,479,1363
2,479,1362
3,477,1361
4,477,1361
5,475,1361
6,475,1361
7,474,1362
8,474,1363
9,473,1364
10,473,1367
11,474,1368
12,474,1369
13,475,1370
14,475,1370
15,477,1370
16,477,1370
17,479,1369
18,479,1368
1,481,1361
2,481,1368
3,482,1369
4,482,1370
5,483,1370
6,484,1370
7,485,1370
8,486,1369
9,486,1368
10,486,1361
1,501,1365
2,502,1365
3,502,1366
4,502,1367
5,497,1361
6,501,1361
7,502,1361
8,502,1362
9,502,1362
10,502,1363
11,502,1364
12,502,1365
13,501,1365
14,497,1365
1,505,1361
2,510,1361
1,518,1362
2,517,1361
3,516,1361
4,514,1361
5,513,1361
6,513,1362
7,513,1363
8,513,1364
9,513,1364
10,514,1365
11,517,1365
12,517,1366
13,517,1367
1,524,1365
2,525,1365
3,525,1366
4,525,1367
5,520,1361
6,524,1361
7,525,1361
8,525,1362
9,525,1362
10,525,1363
11,525,1364
12,525,1365
13,524,1365
14,520,1365
1,530,1361
1,535,1361
2,538,1361
3,539,1361
4,540,1362
5,540,1362
6,540,1363
7,540,1364
8,539,1365
9,538,1365
10,535,1365
1,538,1365
1,1144,1510
2,1144,1500
3,1140,1506
4,1145,1506
1,1150,1500
2,1149,1500
3,1148,1502
4,1148,1504
5,1148,1506
6,1148,1508
7,1149,1509
8,1150,1510
9,1150,1510
10,1151,1509
11,1152,1508
12,1153,1506
13,1153,1504
14,1152,1502
15,1151,1500
16,1150,1500
17,1150,1500
1,1157,1500
2,1156,1500
3,1155,1502
4,1155,1504
5,1155,1506
6,1155,1508
7,1156,1509
8,1157,1510
9,1158,1510
10,1159,1509
11,1160,1508
12,1160,1506
13,1160,1504
14,1160,1502
15,1159,1500
16,1158,1500
17,1157,1500
1,1161,1510
2,1165,1500
3,1167,1510
1,1162,1506
2,1166,1506
1,1188,1510
2,1188,1500
3,1185,1506
1,1192,1500
2,1196,1500
3,1197,1500
4,1197,1501
5,1197,1502
6,1197,1503
7,1197,1504
8,1197,1505
9,1196,1505
10,1192,1505
1,1208,1500
2,1208,1510
1,1216,1501
2,1214,1500
3,1213,1500
4,1212,1500
5,1211,1500
6,1210,1501
7,1210,1503
8,1211,1503
9,1211,1504
10,1212,1504
11,1214,1505
12,1214,1506
13,1215,1506
14,1216,1507
15,1216,1509
16,1214,1509
17,1213,1510
18,1212,1510
19,1211,1509
20,1210,1509
1,1220,1500
2,1219,1500
3,1218,1501
4,1218,1503
5,1218,1504
6,1218,1506
7,1218,1507
8,1218,1509
9,1219,1509
10,1220,1510
11,1221,1510
12,1222,1509
13,1223,1509
14,1223,1507
15,1223,1506
16,1223,1504
17,1223,1503
18,1223,1501
19,1222,1500
20,1221,1500
21,1220,1500
1,1227,1509
2,1226,1509
3,1227,1510
4,1227,1509
5,1227,1509
1,1322,1495
2,1322,1495
3,1322,1496
4,1322,1495
5,1322,1495
1,1325,1486
2,1325,1496
3,1329,1496
1,1332,1495
2,1332,1495
3,1332,1496
4,1332,1495
5,1332,1495
1,1343,1490
2,1350,1490
1,1343,1493
2,1350,1493
1,1361,1488
2,1361,1488
3,1363,1486
4,1363,1496
1,1369,1486
2,1368,1486
3,1367,1488
4,1367,1489
5,1368,1489
6,1369,1490
7,1370,1490
8,1371,1491
9,1372,1492
10,1372,1493
11,1372,1494
12,1372,1495
13,1372,1495
14,1371,1496
15,1369,1496
16,1368,1495
17,1367,1495
18,1367,1494
19,1367,1493
20,1367,1492
21,1369,1491
22,1370,1490
23,1371,1490
24,1372,1489
25,1372,1489
26,1372,1488
27,1372,1486
28,1371,1486
29,1369,1486
1,1375,1486
2,1380,1486
3,1377,1490
4,1379,1490
5,1379,1490
6,1380,1491
7,1380,1492
8,1380,1493
9,1380,1495
10,1379,1495
11,1377,1496
12,1376,1496
13,1375,1495
14,1375,1495
15,1375,1494
1,1383,1495
2,1382,1495
3,1383,1496
4,1383,1495
5,1383,1495
1,1391,1489
2,1390,1491
3,1390,1492
4,1388,1492
5,1388,1492
6,1387,1492
7,1386,1491
8,1386,1489
9,1386,1488
10,1387,1486
11,1388,1486
12,1388,1486
13,1390,1486
14,1390,1488
15,1391,1489
16,1391,1492
17,1390,1494
18,1390,1495
19,1388,1496
20,1387,1496
21,1386,1495
22,1386,1495
1,1398,1489
2,1397,1491
3,1397,1492
4,1396,1492
5,1395,1492
6,1394,1492
7,1393,1491
8,1393,1489
9,1393,1488
10,1394,1486
11,1395,1486
12,1396,1486
13,1397,1486
14,1397,1488
15,1398,1489
16,1398,1492
17,1397,1494
18,1397,1495
19,1396,1496
20,1395,1496
21,1394,1495
22,1393,1495
1,1408,1486
2,1408,1496
1,1412,1489
2,1408,1494
1,1410,1492
2,1413,1496
1,1414,1486
2,1416,1496
3,1418,1486
4,1420,1496
5,1422,1486
1,1341,1505
2,1340,1504
3,1339,1503
4,1338,1503
5,1337,1504
6,1337,1507
7,1337,1507
8,1339,1509
9,1340,1509
10,1341,1509
11,1341,1510
12,1341,1511
13,1340,1512
14,1339,1513
15,1338,1513
16,1337,1512
1,1344,1503
2,1344,1513
1,1348,1503
2,1348,1513
1,1345,1503
2,1350,1503
1,1351,1503
2,1354,1508
3,1354,1513
1,1357,1503
2,1354,1508
1,1367,1513
2,1367,1503
3,1372,1503
1,1367,1508
2,1370,1508
1,1372,1513
2,1375,1503
3,1379,1513
1,1374,1510
2,1377,1510
1,1385,1506
2,1385,1505
3,1384,1504
4,1383,1503
5,1382,1503
6,1381,1504
7,1381,1505
8,1380,1506
9,1380,1507
10,1380,1509
11,1380,1511
12,1381,1511
13,1381,1512
14,1382,1513
15,1383,1513
16,1384,1512
17,1385,1511
18,1385,1511
1,1390,1503
2,1390,1513
1,1387,1503
2,1392,1503
