Polyline,X,Y
8,943,571
9,943,571
10,942,571
11,942,571
12,941,571
13,941,570
14,940,570
1,941,569
2,940,569
3,941,569
4,942,570
5,943,571
6,943,571
7,942,571
8,943,571
9,943,571
10,942,570
11,942,570
12,941,569
1,940,569
2,939,569
3,938,569
4,937,570
5,937,570
6,936,571
7,936,571
8,936,573
9,936,573
10,936,573
11,936,574
12,937,575
13,937,575
14,938,576
15,940,575
16,939,575
17,938,575
18,937,575
19,936,574
20,936,573
21,936,573
22,936,572
23,936,571
24,937,570
25,938,570
26,938,569
27,940,569
28,941,569
29,940,569
1,949,570
2,947,570
3,947,573
4,949,573
5,949,573
6,947,572
7,947,571
8,949,571
9,949,570
1,949,570
2,949,571
3,950,571
4,950,571
5,950,572
6,949,572
7,947,572
8,949,573
9,950,572
10,950,572
11,950,571
12,950,571
13,950,571
14,950,571
15,949,570
1,950,569
2,949,569
3,950,570
4,951,570
5,951,571
6,952,571
7,951,572
8,951,573
9,950,573
10,949,573
11,947,573
12,947,575
13,945,575
14,945,575
15,947,575
16,947,573
17,949,573
18,950,573
19,951,573
20,952,572
21,952,571
22,952,571
23,951,570
24,950,569
1,949,569
2,945,569
3,945,575
4,945,575
5,945,569
6,949,569
7,950,569
8,949,569
1,959,578
2,959,567
3,928,567
4,928,578
5,959,578
1,951,1286
2,949,1286
3,949,1284
4,949,1283
5,948,1282
6,947,1280
7,947,1279
8,945,1278
9,945,1277
10,943,1276
11,942,1275
12,941,1275
13,939,1274
14,938,1274
15,938,1272
16,940,1272
17,941,1273
18,943,1273
19,945,1274
20,946,1275
21,947,1276
22,949,1277
23,950,1279
24,951,1280
25,951,1282
26,951,1284
27,951,1286
1,951,1286
2,949,1286
3,949,1404
4,951,1404
5,951,1286
1,938,1418
2,938,1416
3,939,1415
4,941,1415
5,942,1415
6,943,1414
7,945,1413
8,945,1412
9,947,1411
10,947,1410
11,948,1409
12,949,1407
13,949,1406
14,949,1404
15,951,1404
16,951,1406
17,951,1408
18,951,1409
19,950,1411
20,949,1413
21,947,1414
22,946,1415
23,945,1416
24,943,1417
25,941,1418
26,940,1418
27,938,1418
1,938,1418
2,938,1416
3,768,1416
4,768,1418
5,938,1418
1,754,1404
2,757,1404
3,757,1406
4,757,1407
5,758,1409
6,758,1410
7,759,1411
8,760,1412
9,761,1413
10,762,1414
11,764,1415
12,765,1415
13,767,1415
14,768,1416
15,768,1418
16,766,1418
17,765,1418
18,763,1417
19,761,1416
20,760,1415
21,758,1414
22,757,1413
23,756,1411
24,755,1409
25,755,1408
26,754,1406
27,754,1404
1,754,1404
2,757,1404
3,757,1286
4,754,1286
5,754,1404
1,768,1272
2,768,1274
3,767,1274
4,765,1275
5,764,1275
6,762,1276
7,761,1277
8,760,1278
9,759,1279
10,758,1280
11,758,1282
12,757,1283
13,757,1284
14,757,1286
15,754,1286
16,754,1284
17,755,1282
18,755,1280
19,756,1279
20,757,1277
21,758,1276
22,760,1275
23,761,1274
24,763,1273
25,765,1273
26,766,1272
27,768,1272
1,768,1272
2,768,1274
3,938,1274
4,938,1272
5,768,1272
1,893,1340
2,894,1340
3,894,1341
4,895,1342
5,895,1342
6,894,1343
7,894,1344
8,893,1344
9,891,1344
10,891,1337
11,893,1337
12,894,1337
13,894,1338
14,895,1338
15,895,1339
16,894,1340
17,894,1340
18,893,1340
19,891,1340
1,873,1306
2,873,1298
3,870,1304
4,875,1304
1,878,1298
2,877,1298
3,877,1299
4,876,1301
5,876,1303
6,877,1305
7,877,1306
8,878,1306
9,879,1306
10,880,1306
11,880,1305
12,881,1303
13,881,1301
14,880,1299
15,880,1298
16,879,1298
17,878,1298
1,885,1298
2,884,1298
3,883,1299
4,883,1301
5,883,1303
6,883,1305
7,884,1306
8,885,1306
9,885,1306
10,886,1306
11,887,1305
12,887,1303
13,887,1301
14,887,1299
15,886,1298
16,885,1298
17,885,1298
1,895,1296
2,889,1309
1,900,1298
2,897,1298
3,897,1301
4,897,1301
5,898,1301
6,899,1301
7,900,1301
8,900,1302
9,901,1303
10,901,1304
11,900,1305
12,900,1306
13,899,1306
14,898,1306
15,897,1306
16,897,1306
17,897,1305
1,902,1306
2,905,1298
3,907,1306
1,903,1304
2,906,1304
1,875,1313
2,874,1312
3,874,1311
4,873,1311
5,872,1311
6,871,1311
7,870,1312
8,870,1313
9,870,1314
10,870,1316
11,870,1317
12,870,1318
13,871,1319
14,872,1319
15,873,1319
16,874,1319
17,874,1318
18,875,1317
1,878,1311
2,878,1319
1,876,1311
2,880,1311
1,885,1312
2,885,1319
1,882,1316
2,888,1316
1,891,1319
2,891,1311
3,893,1319
4,896,1311
5,896,1319
1,898,1319
2,898,1311
3,902,1311
1,898,1315
2,901,1315
1,898,1319
2,902,1319
1,906,1311
2,906,1319
1,904,1311
2,908,1311
1,910,1319
2,910,1311
3,914,1311
1,910,1315
2,912,1315
1,910,1319
2,914,1319
1,916,1319
2,916,1311
3,919,1311
4,920,1311
5,920,1312
6,920,1312
7,920,1313
8,920,1314
9,920,1314
10,919,1315
11,916,1315
1,918,1315
2,920,1319
1,1520,499
2,102,499
1,1358,1499
2,1358,1498
3,1358,1501
4,1358,1499
5,1357,1498
6,1355,1498
7,1354,1498
8,1352,1498
9,1351,1499
10,1351,1501
11,1350,1503
12,1350,1505
13,1351,1507
14,1351,1509
15,1352,1510
16,1354,1510
17,1355,1510
18,1357,1510
19,1358,1510
20,1358,1510
21,1358,1505
1,1352,1499
2,1351,1501
3,1351,1503
4,1351,1505
5,1351,1507
6,1352,1509
1,1354,1498
2,1353,1498
3,1352,1500
4,1351,1503
5,1351,1505
6,1352,1508
7,1353,1510
8,1354,1510
1,1358,1506
2,1358,1509
1,1357,1505
2,1357,1509
3,1357,1510
1,1355,1505
2,1360,1505
1,1356,1505
2,1357,1506
1,1357,1505
2,1357,1507
1,1359,1505
2,1358,1507
1,1359,1505
2,1358,1506
1,1364,1498
2,1364,1510
1,1364,1498
2,1364,1510
1,1365,1498
2,1365,1510
1,1362,1498
2,1368,1498
3,1370,1498
4,1370,1499
5,1371,1500
6,1371,1501
7,1370,1503
8,1370,1503
9,1368,1504
10,1365,1504
1,1370,1499
2,1370,1500
3,1370,1501
4,1370,1503
1,1368,1498
2,1370,1498
3,1370,1499
4,1370,1502
5,1370,1503
6,1368,1504
1,1367,1504
2,1368,1504
3,1368,1505
4,1370,1509
5,1370,1510
6,1371,1510
7,1372,1509
8,1372,1508
1,1370,1508
2,1370,1509
3,1370,1510
4,1371,1510
1,1368,1504
2,1368,1505
3,1370,1509
4,1370,1509
5,1371,1509
6,1372,1509
1,1362,1510
2,1367,1510
1,1363,1498
2,1364,1498
1,1363,1498
2,1364,1499
1,1365,1498
2,1365,1499
1,1366,1498
2,1365,1498
1,1364,1510
2,1363,1510
1,1364,1509
2,1363,1510
1,1365,1509
2,1365,1510
1,1365,1510
2,1366,1510
1,1378,1498
2,1376,1498
3,1376,1499
4,1375,1501
5,1374,1503
6,1374,1505
7,1375,1507
8,1376,1509
9,1376,1510
10,1378,1510
11,1379,1510
12,1381,1510
13,1382,1509
14,1383,1507
15,1383,1505
16,1383,1503
17,1383,1501
18,1382,1499
19,1381,1498
20,1379,1498
21,1378,1498
1,1376,1499
2,1376,1501
3,1375,1503
4,1375,1505
5,1376,1507
6,1376,1509
1,1382,1509
2,1382,1507
3,1383,1505
4,1383,1503
5,1382,1501
6,1382,1499
1,1378,1498
2,1377,1498
3,1376,1500
4,1376,1503
5,1376,1505
6,1376,1508
7,1377,1510
8,1378,1510
1,1379,1510
2,1380,1510
3,1382,1508
4,1382,1505
5,1382,1503
6,1382,1500
7,1380,1498
8,1379,1498
1,1387,1498
2,1387,1507
3,1388,1509
4,1389,1510
5,1391,1510
6,1392,1510
7,1393,1510
8,1395,1509
9,1395,1507
10,1395,1498
1,1388,1498
2,1388,1507
3,1389,1509
1,1389,1498
2,1389,1507
3,1389,1509
4,1389,1510
5,1391,1510
1,1386,1498
2,1390,1498
1,1393,1498
2,1397,1498
1,1386,1498
2,1387,1498
1,1387,1498
2,1387,1499
1,1389,1498
2,1389,1499
1,1389,1498
2,1389,1498
1,1394,1498
2,1395,1498
3,1396,1498
1,1400,1510
2,1400,1498
3,1408,1510
1,1401,1498
2,1407,1509
1,1401,1498
2,1408,1509
1,1408,1498
2,1408,1510
1,1399,1498
2,1401,1498
1,1406,1498
2,1410,1498
1,1399,1510
2,1402,1510
1,1399,1498
2,1400,1498
1,1407,1498
2,1408,1498
3,1409,1498
1,1399,1510
2,1400,1510
3,1401,1510
1,1413,1498
2,1413,1510
1,1414,1498
2,1414,1510
1,1414,1498
2,1414,1510
1,1411,1498
2,1417,1498
3,1419,1498
4,1420,1499
5,1420,1501
6,1421,1503
7,1421,1505
8,1420,1507
9,1420,1509
10,1419,1510
11,1417,1510
12,1411,1510
1,1419,1499
2,1420,1501
3,1420,1503
4,1420,1505
5,1420,1507
6,1419,1509
1,1417,1498
2,1418,1498
3,1419,1500
4,1420,1503
5,1420,1505
6,1419,1508
7,1418,1510
8,1417,1510
1,1412,1498
2,1413,1498
1,1413,1498
2,1413,1499
1,1415,1498
2,1414,1499
1,1415,1498
2,1414,1498
1,1413,1510
2,1412,1510
1,1413,1509
2,1413,1510
1,1414,1509
2,1415,1510
1,1414,1510
2,1415,1510
1,1436,1498
2,1436,1510
1,1437,1498
2,1437,1510
1,1438,1498
2,1438,1510
1,1435,1498
2,1443,1498
3,1443,1501
1,1438,1504
2,1441,1504
1,1441,1501
2,1441,1506
1,1435,1510
2,1439,1510
1,1436,1498
2,1436,1498
1,1436,1498
2,1436,1499
1,1438,1498
2,1438,1499
1,1439,1498
2,1438,1498
1,1441,1498
2,1443,1498
1,1442,1498
2,1443,1499
1,1442,1498
2,1443,1499
1,1443,1498
2,1443,1501
1,1441,1501
2,1440,1504
3,1441,1506
1,1441,1503
2,1440,1504
3,1441,1505
1,1441,1503
2,1439,1504
3,1441,1504
1,1436,1510
2,1436,1510
1,1436,1509
2,1436,1510
1,1438,1509
2,1438,1510
1,1438,1510
2,1439,1510
1,1447,1498
2,1447,1510
1,1448,1498
2,1448,1510
1,1448,1498
2,1448,1510
1,1445,1498
2,1450,1498
1,1445,1510
2,1454,1510
3,1454,1507
1,1446,1498
2,1447,1498
1,1447,1498
2,1447,1499
1,1449,1498
2,1448,1499
1,1449,1498
2,1448,1498
1,1447,1510
2,1446,1510
1,1447,1509
2,1447,1510
1,1448,1509
2,1449,1510
1,1448,1510
2,1449,1510
1,1451,1510
2,1454,1510
1,1452,1510
2,1454,1509
1,1453,1510
2,1454,1509
1,1453,1510
2,1454,1507
1,1460,1498
2,1458,1498
3,1457,1499
4,1456,1501
5,1456,1503
6,1456,1505
7,1456,1507
8,1457,1509
9,1458,1510
10,1460,1510
11,1461,1510
12,1462,1510
13,1464,1509
14,1464,1507
15,1464,1505
16,1464,1503
17,1464,1501
18,1464,1499
19,1462,1498
20,1461,1498
21,1460,1498
1,1458,1499
2,1457,1501
3,1456,1503
4,1456,1505
5,1457,1507
6,1458,1509
1,1463,1509
2,1464,1507
3,1464,1505
4,1464,1503
5,1464,1501
6,1463,1499
1,1460,1498
2,1458,1498
3,1458,1500
4,1457,1503
5,1457,1505
6,1458,1508
7,1458,1510
8,1460,1510
1,1461,1510
2,1462,1510
3,1463,1508
4,1464,1505
5,1464,1503
6,1463,1500
7,1462,1498
8,1461,1498
1,1471,1498
2,1470,1498
3,1469,1499
4,1468,1501
5,1468,1503
6,1468,1505
7,1468,1507
8,1469,1509
9,1470,1510
10,1471,1510
11,1473,1510
12,1474,1510
13,1475,1509
14,1476,1507
15,1476,1505
16,1476,1503
17,1476,1501
18,1475,1499
19,1474,1498
20,1473,1498
21,1471,1498
1,1470,1499
2,1469,1501
3,1468,1503
4,1468,1505
5,1469,1507
6,1470,1509
1,1475,1509
2,1475,1507
3,1476,1505
4,1476,1503
5,1475,1501
6,1475,1499
1,1471,1498
2,1470,1498
3,1470,1500
4,1469,1503
5,1469,1505
6,1470,1508
7,1470,1510
8,1471,1510
1,1473,1510
2,1474,1510
3,1475,1508
4,1475,1505
5,1475,1503
6,1475,1500
7,1474,1498
8,1473,1498
1,1481,1498
2,1481,1510
1,1481,1498
2,1481,1510
1,1482,1498
2,1482,1510
1,1479,1498
2,1486,1498
3,1487,1498
4,1488,1499
5,1488,1500
6,1488,1501
7,1488,1503
8,1487,1503
9,1486,1504
10,1482,1504
1,1487,1499
2,1488,1500
3,1488,1501
4,1487,1503
1,1486,1498
2,1486,1498
3,1487,1499
4,1487,1502
5,1486,1503
6,1486,1504
1,1484,1504
2,1485,1504
3,1486,1505
4,1486,1509
5,1487,1510
6,1488,1510
7,1489,1509
8,1489,1508
1,1486,1508
2,1487,1509
3,1488,1510
4,1488,1510
1,1485,1504
2,1486,1505
3,1487,1509
4,1488,1509
5,1488,1509
6,1489,1509
1,1479,1510
2,1483,1510
1,1480,1498
2,1481,1498
1,1480,1498
2,1481,1499
1,1482,1498
2,1482,1499
1,1483,1498
2,1482,1498
1,1481,1510
2,1480,1510
1,1481,1509
2,1480,1510
1,1482,1509
2,1482,1510
1,1482,1510
2,1483,1510
1,1347,1513
2,1488,1513
1,794,1496
2,794,1489
3,797,1489
1,794,1492
2,795,1492
1,798,1496
2,798,1489
3,801,1489
4,801,1490
5,802,1490
6,802,1491
7,801,1492
8,801,1492
9,801,1492
10,798,1492
1,800,1492
2,802,1496
1,805,1489
2,805,1490
3,804,1490
4,804,1491
5,803,1492
6,803,1494
7,804,1494
8,804,1495
9,805,1496
10,805,1496
11,806,1496
12,807,1496
13,807,1495
14,807,1494
15,808,1494
16,808,1492
17,807,1491
18,807,1490
19,807,1490
20,806,1489
21,805,1489
1,810,1496
2,810,1489
3,812,1496
4,814,1489
5,814,1496
1,825,1448
2,826,1448
3,827,1448
4,827,1449
5,827,1450
6,827,1451
7,826,1451
8,825,1451
9,823,1451
10,823,1444
11,825,1444
12,826,1445
13,827,1445
14,827,1446
15,827,1446
16,827,1447
17,826,1447
18,825,1448
19,823,1448
1,828,1444
2,830,1448
3,830,1451
1,832,1444
2,830,1448
1,839,1451
2,839,1444
3,841,1444
4,842,1445
5,842,1445
6,842,1446
7,843,1447
8,843,1449
9,842,1450
10,842,1450
11,842,1451
12,841,1451
13,839,1451
1,844,1451
2,844,1444
3,848,1444
1,844,1448
2,847,1448
1,844,1451
2,848,1451
1,849,1444
2,850,1451
3,852,1444
4,853,1451
5,854,1444
1,855,1451
2,857,1444
3,859,1451
1,856,1449
2,859,1449
1,861,1454
2,808,1454
1,851,1344
2,851,1337
3,853,1337
4,854,1337
5,855,1338
6,855,1338
7,855,1339
8,855,1340
9,854,1340
10,853,1340
11,851,1340
1,853,1340
2,855,1344
1,870,1337
2,872,1340
3,872,1344
1,874,1337
2,872,1340
1,809,1220
2,809,1220
3,809,1221
4,808,1222
5,807,1222
6,807,1222
7,805,1223
8,804,1223
9,803,1223
10,801,1223
11,800,1223
12,799,1223
13,797,1222
14,797,1222
15,796,1222
16,795,1221
17,795,1220
18,795,1220
19,795,1219
20,795,1219
21,796,1218
22,797,1218
23,797,1217
24,799,1217
25,800,1217
26,801,1217
27,803,1217
28,804,1217
29,805,1217
30,807,1217
31,807,1218
32,808,1218
33,809,1219
34,809,1219
35,809,1220
1,795,1220
2,541,1220
1,252,979
2,252,972
3,250,976
4,254,976
1,257,972
2,256,972
3,256,973
4,255,975
5,255,976
6,256,977
7,256,978
8,257,979
9,258,979
10,258,978
11,259,977
12,259,976
13,259,975
14,259,973
15,258,972
16,258,972
17,257,972
1,262,972
2,262,972
3,261,973
4,261,975
5,261,976
6,261,977
7,262,978
8,262,979
9,263,979
10,264,978
11,264,977
12,264,976
13,264,975
14,264,973
15,264,972
16,263,972
17,262,972
1,265,979
2,267,972
3,269,979
1,266,976
2,269,976
1,271,978
2,271,979
3,271,978
4,271,978
5,271,978
6,271,979
7,271,980
8,271,980
1,281,979
2,281,972
3,279,976
4,283,976
1,286,972
2,285,972
3,284,973
4,284,975
5,284,976
6,284,977
7,285,978
8,286,979
9,286,979
10,287,978
11,288,977
12,288,976
13,288,975
14,288,973
15,287,972
16,286,972
17,286,972
1,291,972
2,290,972
3,290,973
4,289,975
5,289,976
6,290,977
7,290,978
8,291,979
9,292,979
10,292,978
11,293,977
12,293,976
13,293,975
14,293,973
15,292,972
16,292,972
17,291,972
1,294,972
2,296,979
3,298,972
1,306,972
2,306,979
1,304,972
2,308,972
1,309,979
2,309,972
3,312,972
4,312,972
5,313,973
6,313,973
7,313,974
8,313,975
9,312,975
10,312,975
11,309,975
1,315,979
2,315,972
3,319,979
4,319,972
1,323,973
2,323,979
1,321,976
2,325,976
1,327,979
2,327,972
3,331,972
1,327,975
2,330,975
1,327,979
2,331,979
1,342,973
2,342,973
3,341,972
4,340,972
5,339,972
6,339,972
7,338,973
8,338,973
9,338,974
10,338,976
11,338,977
12,338,978
13,339,978
14,339,979
15,340,979
16,341,978
17,342,978
18,342,977
1,344,972
2,344,977
3,344,978
4,344,978
5,345,979
6,346,979
7,346,978
8,347,978
9,347,977
10,347,972
1,357,975
2,358,975
3,358,976
4,359,976
5,359,977
6,358,978
7,358,978
8,357,979
9,355,979
10,355,972
11,357,972
12,358,972
13,358,973
14,359,973
15,359,974
16,358,974
17,358,975
18,357,975
19,355,975
1,361,972
2,361,977
3,361,978
4,361,978
5,362,979
6,363,979
7,363,978
8,364,978
9,364,977
10,364,972
1,370,973
2,369,972
3,368,972
4,367,972
5,367,972
6,366,973
7,366,973
8,366,974
9,367,974
10,367,975
11,369,975
12,369,976
13,369,976
14,370,977
15,370,978
16,369,978
17,368,979
18,367,979
19,367,978
20,366,978
1,374,975
2,375,975
3,375,976
4,375,976
5,375,977
6,375,978
7,375,978
8,374,979
9,372,979
10,372,972
11,374,972
12,375,972
13,375,973
14,375,973
15,375,974
16,375,974
17,375,975
18,374,975
19,372,975
1,376,979
2,378,972
3,381,979
1,377,976
2,380,976
1,382,979
2,382,972
3,384,972
4,385,972
5,385,973
6,385,973
7,385,974
8,385,974
9,385,975
10,384,975
11,382,975
1,384,975
2,385,979
1,817,1078
2,817,1072
3,814,1076
4,818,1076
1,821,1072
2,820,1072
3,820,1073
4,820,1074
5,820,1076
6,820,1077
7,820,1078
8,821,1078
9,822,1078
10,822,1078
11,823,1077
12,823,1076
13,823,1074
14,823,1073
15,822,1072
16,822,1072
17,821,1072
1,826,1072
2,825,1072
3,825,1073
4,825,1074
5,825,1076
6,825,1077
7,825,1078
8,826,1078
9,827,1078
10,827,1078
11,828,1077
12,829,1076
13,829,1074
14,828,1073
15,827,1072
16,827,1072
17,826,1072
1,829,1078
2,832,1072
3,834,1078
1,830,1076
2,833,1076
1,848,1078
2,848,1072
3,846,1076
4,850,1076
1,852,1078
2,852,1072
3,854,1072
4,855,1072
5,855,1072
6,855,1073
7,855,1074
8,855,1074
9,855,1075
10,854,1075
11,852,1075
1,863,1072
2,863,1078
1,868,1072
2,867,1072
3,867,1072
4,866,1072
5,865,1072
6,864,1072
7,864,1073
8,865,1074
9,865,1074
10,865,1074
11,867,1075
12,867,1076
13,868,1076
14,868,1076
15,868,1078
16,867,1078
17,867,1078
18,866,1078
19,865,1078
20,864,1078
1,871,1072
2,870,1072
3,870,1072
4,870,1073
5,870,1074
6,870,1076
7,870,1077
8,870,1078
9,870,1078
10,871,1078
11,872,1078
12,873,1078
13,873,1078
14,874,1077
15,874,1076
16,874,1074
17,874,1073
18,873,1072
19,873,1072
20,872,1072
21,871,1072
1,876,1078
2,876,1078
3,876,1078
4,876,1078
5,876,1078
1,932,1062
2,932,1068
1,930,1062
2,934,1062
1,936,1068
2,936,1068
3,936,1068
4,936,1068
5,936,1068
1,942,1063
2,941,1063
3,941,1062
4,941,1062
5,940,1062
6,939,1062
7,938,1063
8,938,1063
9,938,1064
10,938,1066
11,938,1067
12,938,1068
13,939,1068
14,940,1068
15,941,1068
16,941,1068
17,941,1068
18,942,1067
1,944,1068
2,944,1068
3,944,1068
4,944,1068
5,944,1068
1,946,1062
2,946,1068
3,949,1068
1,951,1068
2,951,1068
3,951,1068
4,951,1068
5,951,1068
1,959,1064
2,964,1064
1,959,1066
2,964,1066
1,972,1063
2,972,1063
3,973,1062
4,973,1068
1,978,1062
2,977,1062
3,977,1063
4,977,1063
5,977,1064
6,977,1064
7,979,1064
8,979,1065
9,980,1066
10,980,1066
11,980,1067
12,980,1068
13,980,1068
14,979,1068
15,978,1068
16,977,1068
17,977,1068
18,977,1067
19,977,1066
20,977,1066
21,977,1065
22,978,1064
23,979,1064
24,980,1064
25,980,1063
26,980,1063
27,980,1062
28,979,1062
29,978,1062
1,982,1062
2,985,1062
3,984,1064
4,985,1064
5,985,1064
6,985,1065
7,985,1066
8,985,1066
9,985,1068
10,985,1068
11,984,1068
12,983,1068
13,982,1068
14,982,1068
15,982,1067
1,988,1068
2,987,1068
3,988,1068
4,988,1068
5,988,1068
1,993,1064
2,993,1065
3,992,1066
4,992,1066
5,991,1066
6,990,1066
7,990,1065
8,990,1064
9,990,1063
10,990,1062
11,991,1062
12,992,1062
13,992,1062
14,993,1063
15,993,1064
16,993,1066
17,993,1067
18,992,1068
19,992,1068
20,991,1068
21,990,1068
22,990,1068
1,998,1064
2,998,1065
3,998,1066
4,997,1066
5,996,1066
6,996,1066
7,995,1065
8,995,1064
9,995,1063
10,996,1062
11,996,1062
12,997,1062
13,998,1062
14,998,1063
15,998,1064
16,998,1066
17,998,1067
18,998,1068
19,997,1068
