Polyline,X,Y
2,1608,1328
3,1597,1359
1,1537,1616
2,1539,1616
3,1538,1618
4,1539,1618
5,1539,1618
6,1539,1618
7,1540,1619
8,1540,1619
9,1539,1620
10,1539,1620
11,1539,1620
12,1538,1620
13,1537,1620
14,1537,1620
15,1537,1619
1,1645,1301
2,1648,1301
3,1647,1302
4,1647,1302
5,1647,1302
6,1648,1303
7,1648,1303
8,1648,1303
9,1648,1304
10,1647,1305
11,1647,1305
12,1646,1305
13,1645,1305
14,1645,1304
15,1645,1304
1,1889,567
2,1891,567
3,1890,569
4,1890,569
5,1891,569
6,1891,569
7,1891,569
8,1891,570
9,1891,571
10,1891,571
11,1890,571
12,1890,571
13,1889,571
14,1889,571
15,1888,570
1,1760,944
2,1762,944
3,1761,946
4,1762,946
5,1762,946
6,1762,946
7,1762,947
8,1762,947
9,1762,948
10,1762,948
11,1761,948
12,1760,948
13,1760,948
14,1760,948
15,1760,948
1,2068,31
2,2070,31
3,2069,33
4,2069,33
5,2070,33
6,2070,34
7,2070,34
8,2070,35
9,2069,35
10,2069,35
11,2068,35
12,2068,35
13,2067,35
14,2067,34
1,1647,1298
2,1649,1298
3,1647,1299
4,1648,1299
5,1649,1300
6,1649,1300
7,1649,1301
8,1649,1301
9,1648,1302
10,1648,1302
11,1647,1302
12,1647,1302
13,1646,1302
14,1646,1301
1,1974,312
2,1977,312
3,1976,314
4,1976,314
5,1976,314
6,1977,314
7,1977,315
8,1977,315
9,1977,316
10,1976,316
11,1976,316
12,1975,316
13,1974,316
14,1974,316
15,1974,316
1,1484,1738
2,1531,1597
3,1531,1596
4,1531,1596
5,1532,1596
6,1532,1595
7,1532,1595
8,1533,1594
9,1533,1594
10,1534,1594
11,1534,1594
12,1534,1594
13,1535,1594
14,1535,1593
15,1535,1593
16,1536,1593
17,1537,1593
18,1537,1594
19,1539,1594
20,1972,1738
1,1839,1725
2,1839,1725
3,1839,1725
4,1839,1725
5,1838,1725
6,1838,1725
7,1838,1725
8,1838,1725
9,1838,1725
10,1839,1726
11,1839,1726
12,1839,1726
13,1839,1726
14,1838,1726
15,1838,1726
16,1838,1726
1,1841,1726
2,1841,1726
3,1841,1725
4,1841,1725
5,1840,1725
6,1840,1725
7,1840,1726
8,1840,1726
9,1841,1726
10,1841,1726
11,1841,1727
12,1841,1727
13,1840,1727
14,1840,1727
15,1840,1726
16,1839,1726
1,1842,1726
2,1842,1726
3,1842,1727
1,1843,1726
2,1844,1726
3,1843,1728
1,1846,1727
2,1846,1727
3,1845,1727
4,1845,1727
5,1844,1727
6,1844,1728
7,1844,1728
8,1844,1728
9,1845,1728
10,1845,1728
11,1846,1728
12,1845,1728
13,1845,1728
14,1844,1728
1,1847,1728
2,1847,1728
3,1846,1728
4,1846,1728
5,1846,1728
6,1846,1729
7,1846,1729
8,1847,1729
9,1847,1729
10,1847,1729
11,1847,1729
12,1847,1728
13,1847,1728
14,1847,1728
15,1847,1728
1,1849,1728
2,1849,1728
3,1849,1728
4,1848,1728
5,1848,1728
6,1848,1729
7,1848,1729
8,1848,1729
9,1848,1729
10,1849,1729
11,1849,1729
12,1849,1729
13,1849,1729
14,1849,1729
15,1848,1729
16,1848,1729
1,1850,1729
2,1851,1730
1,1852,1731
2,1852,1729
3,1853,1729
4,1854,1729
5,1854,1730
6,1854,1730
7,1853,1730
8,1853,1730
9,1852,1730
1,1854,1731
2,1854,1730
1,1856,1730
2,1854,1731
1,1854,1731
2,1855,1732
1,1856,1731
2,1856,1731
3,1857,1731
4,1856,1732
1,1857,1731
2,1858,1731
3,1858,1731
4,1857,1733
1,1860,1732
2,1859,1731
3,1859,1732
4,1859,1732
5,1860,1732
6,1860,1733
7,1860,1733
8,1860,1733
9,1860,1733
10,1859,1733
11,1859,1733
12,1859,1733
13,1859,1733
1,1861,1732
2,1861,1732
3,1861,1733
4,1861,1733
5,1861,1733
6,1862,1733
7,1862,1733
8,1862,1734
9,1861,1734
10,1861,1734
11,1861,1734
12,1861,1733
13,1861,1733
14,1861,1733
15,1861,1733
16,1862,1733
17,1862,1733
18,1862,1733
19,1862,1732
20,1861,1732
1,1864,1733
2,1863,1733
3,1862,1733
4,1863,1733
5,1863,1733
6,1864,1734
7,1864,1734
8,1863,1734
9,1863,1734
10,1862,1734
11,1862,1734
12,1862,1734
1,1864,1735
2,1865,1733
3,1865,1735
1,1864,1734
2,1865,1734
1,1841,1723
2,1841,1723
3,1841,1723
4,1841,1725
1,1842,1724
2,1842,1723
3,1842,1725
1,1845,1726
2,1845,1725
1,1846,1725
2,1845,1726
1,1845,1725
2,1846,1726
1,1847,1725
2,1847,1726
3,1848,1725
1,1850,1728
2,1850,1726
1,1851,1728
2,1851,1727
3,1851,1727
1,1851,1727
2,1851,1727
3,1852,1727
4,1852,1728
5,1851,1728
1,1855,1728
2,1854,1728
3,1854,1728
4,1854,1728
5,1854,1729
6,1854,1729
7,1855,1729
8,1855,1729
9,1856,1729
10,1856,1729
11,1856,1728
12,1856,1728
13,1855,1728
14,1855,1728
1,1856,1730
2,1856,1729
3,1857,1729
4,1857,1729
5,1857,1729
6,1857,1729
7,1857,1730
8,1856,1730
9,1856,1729
1,1858,1729
2,1859,1730
3,1859,1729
4,1859,1729
5,1858,1729
6,1858,1729
7,1858,1730
8,1858,1730
9,1858,1730
10,1859,1730
1,1859,1731
2,1859,1729
1,1859,1730
2,1859,1730
3,1860,1730
4,1860,1730
1,1861,1731
2,1862,1730
3,1862,1731
1,1862,1730
2,1861,1730
3,1861,1730
4,1861,1731
5,1861,1731
6,1861,1731
7,1861,1731
8,1861,1731
9,1862,1731
1,1863,1730
2,1862,1731
3,1862,1732
4,1863,1732
1,1862,1731
2,1863,1731
1,1864,1731
2,1864,1731
1,1864,1731
2,1864,1732
1,1865,1731
2,1864,1731
3,1864,1732
4,1864,1732
5,1864,1733
6,1865,1733
7,1865,1733
8,1865,1732
9,1865,1732
10,1865,1732
11,1865,1731
12,1865,1731
1,1866,1733
2,1866,1732
1,1866,1732
2,1866,1732
3,1867,1732
4,1867,1732
5,1867,1733
6,1867,1733
1,1888,571
2,1899,539
3,1911,543
1,2067,12
2,2018,159
3,1623,1348
4,1493,1738
1,1475,1738
2,1596,1375
3,1377,1305
1,1479,1614
2,1479,1614
3,1479,1614
4,1481,1614
1,1479,1613
2,1479,1613
3,1481,1613
1,1482,1610
2,1480,1610
1,1481,1609
2,1481,1610
1,1481,1610
2,1482,1609
1,1481,1608
2,1483,1608
3,1481,1607
1,1484,1605
2,1482,1605
3,1482,1604
4,1483,1604
5,1483,1604
6,1483,1604
7,1483,1605
1,1484,1603
2,1483,1603
3,1484,1603
1,1483,1603
2,1483,1603
1,1484,1601
2,1484,1602
3,1484,1602
4,1484,1602
5,1484,1602
6,1485,1602
7,1485,1601
8,1485,1601
9,1484,1601
10,1484,1601
11,1484,1601
1,1486,1601
2,1484,1600
3,1484,1600
1,1484,1600
2,1484,1600
3,1484,1599
4,1485,1599
5,1485,1599
6,1485,1599
7,1485,1600
8,1485,1600
9,1485,1601
1,1485,1598
2,1485,1598
3,1485,1599
4,1486,1599
5,1486,1598
6,1486,1598
7,1486,1598
8,1486,1598
9,1485,1598
10,1485,1598
1,1486,1596
2,1485,1596
3,1485,1597
4,1486,1597
5,1486,1596
6,1486,1596
7,1486,1596
8,1486,1596
9,1486,1597
10,1486,1597
11,1486,1597
1,1486,1595
2,1486,1594
3,1486,1594
4,1486,1594
5,1486,1594
6,1486,1595
7,1486,1595
8,1486,1596
9,1486,1595
10,1487,1595
11,1487,1595
12,1487,1594
1,1486,1593
2,1488,1593
3,1488,1593
4,1488,1594
5,1487,1594
6,1487,1594
7,1486,1594
8,1486,1593
9,1486,1593
10,1487,1593
11,1487,1593
1,1479,1738
2,1486,1717
3,1488,1713
4,1505,1661
5,1508,1653
6,1534,1576
7,1537,1566
8,1584,1423
9,1587,1415
10,1642,1249
11,1646,1237
12,1698,1082
13,1703,1067
14,1728,992
15,1734,972
16,1765,878
17,1770,864
18,1832,678
19,1841,653
20,1878,541
21,1879,538
22,1881,531
23,1882,528
24,1893,493
25,1895,488
26,1909,447
27,1939,357
28,2022,108
29,2029,85
30,2034,70
31,2044,42
32,2054,12
1,1760,902
2,1758,902
1,1759,900
2,1759,902
1,1759,901
2,1760,901
1,1759,900
2,1760,900
3,1759,899
4,1760,899
5,1759,898
1,1761,898
2,1759,897
3,1760,897
4,1760,896
5,1760,897
6,1760,897
7,1760,898
1,1760,897
2,1761,897
1,1762,896
2,1760,895
3,1760,895
4,1760,895
5,1761,895
6,1761,895
7,1762,895
8,1762,895
9,1762,895
10,1762,896
1,1762,894
2,1762,892
1,1762,891
2,1762,891
3,1762,891
4,1762,890
5,1762,890
6,1762,890
7,1762,891
8,1763,892
9,1764,890
1,1764,890
2,1762,890
3,1762,888
1,1763,890
2,1763,889
1,1764,890
2,1764,889
1,1763,888
2,1763,887
3,1764,888
1,1764,887
2,1764,886
3,1763,886
4,1765,887
1,1764,885
2,1764,883
3,1765,885
1,1764,883
2,1764,883
3,1765,883
4,1765,883
5,1765,883
6,1766,883
7,1766,883
8,1766,883
9,1766,882
10,1765,882
11,1765,882
12,1765,882
13,1765,882
14,1764,882
15,1764,883
1,1765,882
2,1766,880
1,1767,880
2,1765,879
3,1766,878
4,1766,878
5,1766,878
6,1767,878
7,1767,878
8,1767,878
9,1766,879
1,1768,878
2,1766,877
3,1768,877
4,1767,876
5,1768,876
1,1767,874
2,1767,875
3,1767,875
4,1768,875
5,1768,875
6,1769,875
7,1769,875
8,1769,874
9,1768,874
10,1768,874
11,1767,874
12,1767,874
1,1768,873
2,1768,873
3,1768,873
4,1769,873
5,1769,872
6,1769,872
7,1769,872
8,1769,873
9,1769,873
10,1769,874
11,1769,874
12,1768,873
13,1768,873
14,1769,872
15,1768,872
16,1768,872
17,1768,872
18,1768,873
1,1768,871
2,1769,870
3,1769,871
4,1769,870
5,1769,870
6,1770,870
7,1770,871
8,1770,871
9,1770,872
10,1769,872
1,1769,870
2,1769,869
3,1769,869
4,1769,869
5,1769,869
6,1770,869
7,1770,869
8,1770,870
9,1770,869
1,1770,868
2,1771,866
1,1772,866
2,1770,865
3,1770,865
4,1770,864
5,1771,864
6,1771,864
7,1771,865
8,1771,866
1,1772,864
2,1771,864
1,1772,864
1,1772,863
2,1773,863
1,1757,899
2,1757,899
3,1757,898
4,1758,899
1,1757,898
2,1757,897
3,1757,897
4,1759,898
1,1759,895
2,1758,894
1,1759,894
2,1759,895
1,1759,894
2,1760,894
1,1759,893
2,1760,893
3,1759,892
1,1761,890
2,1760,889
1,1761,889
2,1760,889
3,1760,888
4,1760,888
5,1761,888
6,1762,888
1,1761,885
2,1761,885
3,1761,885
4,1762,885
5,1762,885
6,1762,885
7,1763,885
8,1763,885
9,1763,884
10,1762,884
11,1762,884
12,1762,884
13,1761,884
14,1761,885
1,1762,883
2,1764,884
1,1762,883
2,1762,883
3,1762,883
4,1763,882
5,1763,883
6,1763,883
7,1763,883
8,1763,884
1,1763,882
2,1764,881
3,1763,881
4,1763,881
5,1763,882
6,1763,882
7,1764,882
8,1764,882
9,1764,881
10,1764,881
1,1764,880
2,1763,880
1,1764,880
2,1764,880
3,1764,880
4,1764,879
1,1764,878
2,1765,878
1,1764,878
2,1764,878
3,1764,878
4,1764,879
5,1764,879
6,1764,879
7,1765,879
8,1765,878
9,1765,878
1,1764,877
2,1765,877
3,1765,877
1,1764,877
2,1764,877
1,1764,876
2,1764,876
1,1765,876
2,1765,876
1,1765,875
2,1765,875
3,1765,875
4,1765,875
5,1766,875
6,1766,875
7,1766,875
8,1766,875
9,1766,874
10,1765,874
11,1765,874
12,1765,875
1,1766,874
2,1765,874
1,1766,874
2,1765,873
3,1765,873
4,1766,873
5,1767,873
1,2063,12
2,2043,73
3,2015,157
4,1890,533
5,1639,1286
6,1619,1346
7,1489,1738
1,1537,1620
2,1538,1621
3,1548,1591
4,1684,1636
5,1991,1738
1,1890,1705
2,1890,1703
3,1891,1704
4,1891,1704
5,1892,1704
6,1891,1705
7,1891,1705
8,1890,1704
1,1892,1706
2,1892,1704
1,1893,1705
2,1892,1705
1,1892,1705
2,1893,1706
1,1894,1705
2,1894,1705
3,1894,1706
1,1895,1706
2,1896,1705
3,1895,1707
1,1898,1706
2,1897,1706
3,1897,1706
4,1897,1706
5,1897,1706
6,1898,1706
7,1898,1707
8,1898,1707
9,1897,1708
10,1897,1708
11,1897,1707
12,1897,1707
13,1897,1707
1,1899,1706
2,1899,1706
3,1898,1707
4,1899,1707
5,1899,1707
6,1900,1708
7,1900,1708
8,1899,1708
9,1899,1708
10,1898,1708
11,1898,1708
12,1898,1708
13,1898,1707
14,1899,1707
15,1899,1707
16,1900,1707
17,1900,1707
18,1900,1706
19,1899,1706
1,1902,1707
2,1901,1707
3,1900,1708
4,1901,1708
5,1901,1708
6,1901,1708
7,1902,1708
8,1902,1708
9,1901,1709
10,1901,1709
11,1900,1709
12,1900,1708
13,1900,1708
1,1902,1709
2,1903,1708
3,1903,1710
1,1902,1709
2,1903,1709
1,1904,1709
2,1905,1710
1,1906,1710
2,1907,1709
3,1907,1709
4,1908,1710
5,1908,1710
6,1907,1710
7,1906,1710
1,1908,1711
2,1908,1710
3,1909,1711
4,1910,1710
5,1909,1711
1,1911,1711
2,1911,1710
3,1911,1711
4,1910,1711
5,1910,1711
6,1910,1712
7,1911,1712
8,1911,1712
9,1911,1712
10,1911,1712
11,1911,1711
12,1911,1711
13,1911,1711
14,1911,1711
1,1913,1711
2,1912,1711
3,1912,1711
4,1913,1711
5,1913,1712
6,1913,1712
7,1913,1713
8,1913,1713
9,1913,1713
10,1912,1713
11,1912,1712
12,1912,1712
13,1912,1712
14,1913,1712
15,1913,1712
16,1913,1712
17,1913,1711
18,1913,1711
19,1913,1711
1,1914,1711
2,1915,1712
3,1915,1712
4,1915,1712
5,1915,1713
6,1915,1713
7,1915,1713
8,1915,1713
9,1914,1713
10,1914,1713
11,1914,1713
1,1916,1712
2,1917,1713
3,1916,1713
4,1917,1713
5,1917,1713
6,1917,1714
7,1916,1714
8,1916,1714
9,1916,1714
10,1916,1713
1,1893,1702
2,1893,1702
3,1893,1702
4,1893,1703
1,1894,1703
2,1894,1703
3,1895,1703
4,1894,1704
1,1897,1705
2,1897,1703
1,1898,1704
2,1897,1705
1,1897,1705
2,1898,1705
1,1899,1704
2,1899,1706
3,1900,1704
1,1902,1706
2,1902,1705
1,1903,1707
2,1903,1706
1,1903,1706
2,1903,1706
3,1903,1706
4,1904,1706
5,1904,1706
6,1903,1707
1,1907,1706
2,1907,1707
3,1906,1707
4,1906,1707
5,1906,1708
6,1906,1708
7,1907,1708
8,1907,1708
9,1907,1708
10,1908,1708
11,1908,1708
12,1908,1707
13,1908,1707
14,1907,1707
15,1907,1706
1,1908,1709
2,1908,1708
3,1908,1708
4,1909,1708
5,1909,1708
6,1909,1708
7,1909,1708
8,1909,1709
9,1908,1709
10,1908,1709
11,1908,1708
1,1910,1708
2,1911,1709
3,1911,1708
4,1910,1708
5,1910,1708
6,1910,1709
7,1910,1709
8,1910,1710
9,1911,1709
1,1911,1710
2,1911,1709
3,1911,1709
1,1911,1709
2,1912,1709
3,1912,1709
1,1913,1710
2,1914,1710
3,1913,1710
4,1913,1709
5,1913,1709
6,1913,1709
7,1913,1710
8,1913,1710
9,1913,1710
10,1913,1710
11,1913,1710
1,1915,1709
2,1915,1710
3,1915,1711
4,1915,1711
1,1915,1710
2,1915,1710
1,1916,1710
2,1916,1710
3,1916,1710
1,1916,1710
2,1915,1711
1,1917,1710
2,1916,1710
3,1916,1711
4,1916,1711
5,1916,1711
6,1916,1711
7,1917,1711
8,1917,1711
9,1917,1711
10,1917,1711
11,1917,1710
1,1918,1712
2,1918,1711
1,1918,1711
2,1918,1711
3,1919,1711
4,1919,1711
5,1919,1712
1,53,1185
2,52,1185
3,52,1185
4,52,1185
5,51,1185
6,51,1185
7,52,1185
8,52,1185
9,52,1185
10,52,1186
11,52,1186
12,52,1186
13,52,1186
14,51,1186
15,51,1186
1,54,1185
2,54,1185
3,54,1185
4,54,1185
5,53,1185
6,53,1185
7,54,1186
8,54,1186
9,54,1186
10,54,1186
11,54,1186
12,54,1186
13,54,1186
14,53,1186
15,53,1186
1,55,1185
2,55,1185
3,55,1187
1,57,1186
2,57,1185
3,57,1187
1,59,1186
2,59,1186
3,59,1186
4,59,1186
5,58,1186
6,58,1186
7,58,1186
8,58,1187
9,58,1187
10,58,1187
11,59,1187
12,59,1187
13,59,1187
14,59,1186
15,59,1186
16,58,1186
17,58,1187
1,60,1186
2,60,1186
3,60,1186
4,60,1187
5,60,1187
6,60,1188
7,60,1188
8,61,1188
9,61,1187
10,61,1187
11,61,1186
12,61,1186
13,61,1186
14,60,1186
1,63,1187
2,62,1186
3,62,1186
4,62,1187
5,62,1187
6,62,1188
7,62,1188
8,62,1188
9,63,1188
10,63,1188
11,63,1187
12,62,1187
13,62,1187
14,62,1187
15,62,1188
1,64,1188
2,65,1188
1,66,1189
2,66,1187
3,67,1187
4,67,1188
5,67,1188
6,67,1188
7,67,1188
8,66,1188
1,68,1189
2,68,1188
1,69,1188
2,68,1189
1,68,1188
2,69,1190
1,70,1188
2,70,1188
3,70,1190
1,72,1188
2,72,1188
3,72,1190
1,74,1189
2,73,1188
3,73,1189
4,73,1189
5,74,1189
6,74,1190
7,74,1190
8,74,1190
9,74,1190
10,73,1190
11,73,1190
12,73,1190
1,75,1189
2,75,1189
3,75,1189
4,75,1190
5,75,1190
6,76,1190
7,76,1190
8,76,1191
9,75,1191
10,75,1191
11,75,1190
12,75,1190
13,75,1190
14,75,1190
15,76,1190
16,76,1189
17,76,1189
18,75,1189
1,78,1190
2,77,1189
3,77,1190
4,77,1190
5,77,1190
6,78,1190
7,78,1190
8,78,1191
9,77,1191
10,77,1191
11,77,1191
12,77,1191
13,77,1190
1,78,1191
2,79,1190
3,80,1191
1,78,1191
2,80,1191
1,54,1183
2,54,1183
3,54,1183
4,54,1184
1,55,1183
2,55,1183
3,55,1184
1,58,1185
2,58,1183
1,59,1184
2,58,1185
1,59,1184
2,59,1185
1,60,1184
2,60,1185
3,61,1184
1,63,1186
2,64,1184
1,64,1186
2,64,1185
3,64,1185
1,64,1185
2,65,1185
3,65,1185
4,65,1185
5,65,1186
1,68,1185
2,68,1185
3,68,1185
4,68,1186
5,68,1186
6,68,1186
7,68,1187
8,68,1187
9,69,1187
10,69,1186
11,69,1186
12,69,1186
13,69,1186
14,69,1185
15,68,1185
1,70,1188
2,70,1186
3,70,1186
4,70,1186
5,71,1186
6,71,1187
7,70,1187
8,70,1187
9,70,1187
1,72,1187
2,73,1187
3,72,1186
4,72,1186
5,72,1186
6,72,1187
7,72,1187
8,72,1188
9,72,1188
10,72,1187
1,73,1188
2,73,1186
1,73,1187
2,73,1187
3,73,1187
4,74,1187
1,75,1188
2,75,1187
3,75,1187
4,75,1187
5,75,1187
6,74,1187
7,74,1188
8,75,1188
9,75,1188
10,75,1188
1,77,1187
2,76,1188
3,77,1188
1,76,1187
2,77,1187
1,78,1187
2,78,1187
3,78,1187
1,78,1188
2,77,1188
1,79,1188
2,78,1188
3,78,1188
4,78,1188
5,78,1188
6,78,1189
7,79,1189
8,79,1189
9,79,1188
10,79,1188
11,79,1188
1,80,1189
2,80,1188
1,80,1188
2,80,1188
3,81,1188
4,81,1188
5,81,1189
1,1730,971
2,1598,1367
3,1597,1377
4,1529,1581
5,1530,1599
1,1634,1263
2,1634,1263
3,1634,1264
4,1632,1264
1,1634,1265
2,1634,1265
3,1634,1265
4,1632,1265
1,1632,1268
2,1634,1268
1,1633,1269
2,1632,1268
1,1633,1268
2,1632,1269
1,1634,1270
2,1632,1270
3,1633,1271
1,1631,1273
2,1633,1273
3,1633,1274
4,1632,1275
5,1632,1274
6,1632,1274
7,1632,1273
1,1631,1275
2,1632,1275
1,1632,1275
2,1632,1275
3,1632,1275
4,1632,1276
1,1632,1277
2,1632,1277
3,1632,1276
4,1631,1276
5,1631,1277
6,1631,1277
7,1631,1277
8,1631,1277
9,1631,1277
10,1632,1278
11,1632,1277
12,1632,1277
13,1632,1277
1,1632,1278
2,1631,1278
1,1632,1278
2,1632,1278
3,1632,1278
4,1632,1279
5,1632,1279
6,1631,1279
7,1631,1279
8,1631,1279
9,1631,1278
10,1631,1278
1,1632,1280
2,1631,1280
3,1631,1280
4,1631,1280
5,1631,1280
6,1631,1281
7,1631,1281
8,1631,1281
9,1631,1281
10,1632,1281
11,1632,1280
1,1631,1283
2,1631,1282
3,1631,1282
4,1631,1282
5,1631,1282
6,1631,1282
7,1631,1282
8,1631,1283
9,1631,1283
10,1631,1282
11,1631,1282
12,1631,1282
1,1631,1283
2,1631,1284
3,1631,1284
4,1631,1284
5,1631,1283
6,1631,1283
7,1631,1283
8,1631,1283
9,1631,1283
10,1630,1283
11,1630,1284
12,1630,1284
13,1631,1284
1,1632,1286
2,1630,1286
1,1631,1286
2,1631,1286
3,1631,1285
4,1631,1285
5,1631,1285
6,1630,1285
7,1630,1285
8,1630,1286
9,1630,1286
1,1282,926
2,1275,949
3,1230,935
4,840,805
5,495,690
6,418,664
7,367,650
8,317,637
9,303,633
10,252,622
11,200,613
12,190,611
13,139,604
14,87,597
15,75,596
16,23,592
17,16,592
1,655,782
2,655,783
3,654,783
4,653,783
5,653,783
6,654,783
7,655,783
1,653,781
2,653,783
1,652,783
2,653,782
1,652,782
2,652,781
1,651,782
2,650,782
3,651,781
1,650,781
2,649,781
3,649,782
4,649,780
1,647,781
2,648,781
3,648,781
4,648,781
5,647,781
6,647,780
7,647,780
8,647,780
9,647,780
10,648,780
11,648,780
12,648,780
13,648,780
14,648,780
1,646,779
2,645,780
3,647,780
4,645,779
1,643,779
2,644,779
3,644,779
4,645,780
5,644,780
6,644,780
7,643,780
8,643,780
9,643,779
10,643,779
11,643,778
12,644,778
13,644,778
14,645,779
1,643,778
2,642,779
3,642,778
1,643,778
2,642,778
1,641,778
2,639,778
1,639,776
2,638,778
3,637,778
4,637,778
5,637,778
6,637,777
7,637,777
8,637,777
9,638,777
10,638,777
1,637,776
2,636,778
1,635,777
2,637,776
1,636,777
2,635,776
1,635,776
2,634,776
3,634,777
4,635,775
1,633,776
2,633,776
3,633,775
1,632,776
2,631,776
3,632,774
1,630,775
2,630,775
3,630,775
4,630,775
5,630,775
6,630,774
7,630,774
8,630,774
9,630,774
10,629,774
11,629,774
12,629,774
13,629,775
14,629,775
15,629,775
16,630,775
1,629,775
2,627,775
3,629,773
1,627,773
2,626,774
3,625,772
1,627,773
2,626,773
1,652,785
2,652,785
3,652,785
4,652,784
1,651,785
2,650,785
3,651,783
1,648,782
2,648,784
1,647,783
2,648,783
1,647,783
2,647,782
1,646,783
2,646,781
3,645,783
1,643,781
2,642,782
1,642,780
