Polyline,X,Y 
2,3369,859
3,3363,851
4,3371,854
1,3446,794
2,3313,609
3,3328,806
4,3446,794
1,3313,609
2,3328,806
3,3195,621
4,3313,609
1,3328,806
2,3195,621
3,3326,806
4,3328,806
1,3195,621
2,3326,806
3,3194,621
4,3195,621
1,3369,859
2,3363,851
3,3365,860
4,3369,859
1,3363,851
2,3365,860
3,3355,847
4,3363,851
1,3326,806
2,3194,621
3,3325,807
4,3326,806
1,3194,621
2,3325,807
3,3193,621
4,3194,621
1,3325,807
2,3193,621
3,3324,807
4,3325,807
1,3193,621
2,3324,807
3,3191,621
4,3193,621
1,3365,860
2,3355,847
3,3361,860
4,3365,860
1,3355,847
2,3361,860
3,3348,842
4,3355,847
1,3324,807
2,3191,621
3,3324,808
4,3324,807
1,3191,621
2,3324,808
3,3190,622
4,3191,621
1,3324,808
2,3190,622
3,3323,809
4,3324,808
1,3190,622
2,3323,809
3,3189,622
4,3190,622
1,3323,809
2,3189,622
3,3323,810
4,3323,809
1,3189,622
2,3323,810
3,3188,622
4,3189,622
1,3361,860
2,3348,842
3,3358,860
4,3361,860
1,3348,842
2,3358,860
3,3341,837
4,3348,842
1,3323,810
2,3188,622
3,3322,812
4,3323,810
1,3188,622
2,3322,812
3,3187,622
4,3188,622
1,3322,812
2,3187,622
3,3322,813
4,3322,812
1,3187,622
2,3322,813
3,3186,622
4,3187,622
1,3358,860
2,3341,837
3,3356,861
4,3358,860
1,3341,837
2,3356,861
3,3335,831
4,3341,837
1,3322,813
2,3186,622
3,3323,814
4,3322,813
1,3186,622
2,3323,814
3,3185,622
4,3186,622
1,3325,817
2,3328,822
3,3324,816
4,3325,817
1,3323,814
2,3185,622
3,3323,815
4,3323,814
1,3185,622
2,3323,815
3,3185,622
4,3185,622
1,3328,822
2,3324,816
3,3329,823
4,3328,822
1,3324,816
2,3329,823
3,3324,816
4,3324,816
1,3323,815
2,3185,622
3,3324,816
4,3323,815
1,3185,622
2,3324,816
3,3185,622
4,3185,622
1,3356,861
2,3335,831
3,3356,861
4,3356,861
1,3335,831
2,3356,861
3,3329,824
4,3335,831
1,3329,824
2,3329,824
3,3185,622
4,3329,824
1,3329,824
2,3185,622
3,3329,823
4,3329,824
1,3356,861
2,3185,622
3,3264,870
4,3356,861
1,3185,622
2,3264,870
3,3093,631
4,3185,622
1,3264,870
2,3093,631
3,3244,872
4,3264,870
1,3093,631
2,3244,872
3,3073,634
4,3093,631
1,3244,872
2,3073,634
3,3158,815
4,3244,872
1,3073,634
2,3158,815
3,3032,638
4,3073,634
1,3158,815
2,3032,638
3,3147,808
4,3158,815
1,3032,638
2,3147,808
3,3026,638
4,3032,638
1,3147,808
2,3026,638
3,3136,802
4,3147,808
1,3026,638
2,3136,802
3,3020,639
4,3026,638
1,3136,802
2,3020,639
3,3125,798
4,3136,802
1,3020,639
2,3125,798
3,3012,640
4,3020,639
1,3125,798
2,3012,640
3,3113,794
4,3125,798
1,3012,640
2,3113,794
3,3004,641
4,3012,640
1,3113,794
2,3004,641
3,3101,791
4,3113,794
1,3004,641
2,3101,791
3,2994,642
4,3004,641
1,3101,791
2,2994,642
3,3089,789
4,3101,791
1,2994,642
2,3089,789
3,2984,643
4,2994,642
1,3089,789
2,2984,643
3,3076,788
4,3089,789
1,2984,643
2,3076,788
3,2974,644
4,2984,643
1,3076,788
2,2974,644
3,3064,787
4,3076,788
1,2974,644
2,3064,787
3,2962,645
4,2974,644
1,3064,787
2,2962,645
3,3052,788
4,3064,787
1,2962,645
2,3052,788
3,2950,646
4,2962,645
1,3052,788
2,2950,646
3,2987,795
4,3052,788
1,2950,646
2,2987,795
3,2886,653
4,2950,646
1,2886,653
2,2574,685
3,2675,827
4,2886,653
1,2574,685
2,2675,827
3,2590,836
4,2574,685
1,2886,653
2,2987,795
3,2675,827
4,2886,653
1,4278,661
2,4278,710
3,4246,665
4,4278,661
1,4278,735
2,4278,725
3,4237,677
4,4278,735
1,4278,725
2,4237,677
3,4246,665
4,4278,725
1,4278,725
2,4246,665
3,4278,710
4,4278,725
1,4237,677
2,4268,766
3,4206,680
4,4237,677
1,4278,765
2,4278,735
3,4268,766
4,4278,765
1,4278,735
2,4268,766
3,4237,677
4,4278,735
1,4268,766
2,4206,680
3,4267,766
4,4268,766
1,4206,680
2,4267,766
3,4237,724
4,4206,680
1,4267,766
2,4237,724
3,4236,769
4,4267,766
1,4237,724
2,4236,769
3,4214,739
4,4237,724
1,3933,708
2,3971,764
3,3931,708
4,3933,708
1,4236,769
2,4214,739
3,3993,795
4,4236,769
1,4214,739
2,3993,795
3,3971,764
4,4214,739
1,3993,795
2,3931,708
3,3965,798
4,3993,795
1,3931,708
2,3965,798
3,3903,711
4,3931,708
1,3965,798
2,3903,711
3,3896,701
4,3965,798
1,3903,711
2,3965,798
1,3903,711
2,3965,798
3,3903,711
1,3965,798
2,3896,701
3,3880,806
4,3965,798
1,3896,701
2,3880,806
3,3810,710
4,3896,701
1,3880,806
2,3810,710
3,3867,808
4,3880,806
1,3810,710
2,3867,808
3,3799,711
4,3810,710
1,3867,808
2,3799,711
3,3855,809
4,3867,808
1,3799,711
2,3855,809
3,3787,714
4,3799,711
1,3851,809
2,3783,715
1,3783,715
2,3851,809
1,3855,809
2,3787,714
3,3851,809
4,3855,809
1,3787,714
2,3851,809
3,3783,715
4,3787,714
1,3851,809
2,3783,715
3,3851,809
1,3783,715
2,3851,809
3,3783,715
1,3851,809
2,3783,715
3,3842,810
4,3851,809
1,3783,715
2,3842,810
3,3775,717
4,3783,715
1,3842,810
2,3775,717
3,3828,812
4,3842,810
1,3775,717
2,3828,812
3,3764,722
4,3775,717
1,3828,812
2,3764,722
3,3815,813
4,3828,812
1,3764,722
2,3815,813
3,3753,727
4,3764,722
1,3815,813
2,3753,727
3,3802,815
4,3815,813
1,3753,727
2,3802,815
3,3743,733
4,3753,727
1,3802,815
2,3743,733
3,3788,816
4,3802,815
1,3743,733
2,3788,816
3,3733,739
4,3743,733
1,3786,816
2,3786,816
1,3786,816
2,3786,816
3,3786,816
1,3788,816
2,3733,739
3,3786,816
4,3788,816
1,3733,739
2,3786,816
3,3731,740
4,3733,739
1,3786,816
2,3731,740
3,3774,817
4,3786,816
1,3731,740
2,3774,817
3,3724,747
4,3731,740
1,3774,817
2,3724,747
3,3761,819
4,3774,817
1,3724,747
2,3761,819
3,3715,754
4,3724,747
1,3761,819
2,3715,754
3,3747,820
4,3761,819
1,3715,754
2,3747,820
3,3706,763
4,3715,754
1,3747,820
2,3706,763
3,3734,822
4,3747,820
1,3706,763
2,3734,822
3,3699,772
4,3706,763
1,3734,822
2,3699,772
3,3721,823
4,3734,822
1,3699,772
2,3721,823
3,3692,782
4,3699,772
1,3721,823
2,3692,782
3,3708,824
4,3721,823
1,3692,782
2,3708,824
3,3686,792
4,3692,782
1,3708,824
2,3686,792
3,3696,825
4,3708,824
1,3686,792
2,3696,825
3,3680,803
4,3686,792
1,3696,825
2,3680,803
3,3685,827
4,3696,825
1,3680,803
2,3685,827
3,3676,814
4,3680,803
1,3685,827
2,3676,814
3,3674,828
4,3685,827
1,3676,814
2,3674,828
3,3672,825
4,3676,814
1,3672,825
2,3672,826
3,3674,828
4,3672,825
1,3672,826
2,3674,828
3,3672,828
4,3672,826
1,3672,825
2,3674,828
3,3674,828
4,3672,825
1,4278,512
2,4278,516
3,4273,509
4,4278,512
1,4278,558
2,4278,552
3,4246,512
4,4278,558
1,4278,552
2,4246,512
3,4273,509
4,4278,552
1,4278,552
2,4273,509
3,4278,516
4,4278,552
1,4278,595
2,4278,574
3,4221,515
4,4278,595
1,4278,574
2,4221,515
3,4246,512
4,4278,574
1,4278,574
2,4246,512
3,4278,558
4,4278,574
1,4221,515
2,4246,665
3,4145,523
4,4221,515
1,4278,661
2,4278,595
3,4246,665
4,4278,661
1,4278,595
2,4246,665
3,4221,515
4,4278,595
1,4246,665
2,4145,523
3,4237,677
4,4246,665
1,4145,523
2,4237,677
3,4128,524
4,4145,523
1,4237,677
2,4128,524
3,4206,680
4,4237,677
1,4128,524
2,4206,680
3,4098,528
4,4128,524
1,4206,680
2,4098,528
3,4237,724
4,4206,680
1,4098,528
2,4237,724
3,4096,528
4,4098,528
1,4237,724
2,4096,528
3,4214,739
4,4237,724
1,4096,528
2,4214,739
3,4065,531
4,4096,528
1,4214,739
2,4065,531
3,4085,753
4,4214,739
1,4065,531
2,4085,753
3,3936,544
4,4065,531
1,3936,544
2,3933,708
3,3973,764
4,3936,544
1,3933,708
2,3973,764
3,3971,764
4,3933,708
1,3936,544
2,4085,753
3,3973,764
4,3936,544
1,1964,742
2,2573,679
3,1961,749
4,1964,742
1,2573,679
2,1961,749
3,2574,685
4,2573,679
1,4278,505
2,4278,508
3,4274,503
4,4278,505
1,4274,503
2,4273,509
3,4269,503
4,4274,503
1,4278,512
2,4278,508
3,4273,509
4,4278,512
1,4278,508
2,4273,509
3,4274,503
4,4278,508
1,4269,503
2,3936,538
3,3941,544
4,4269,503
1,3936,538
2,3941,544
3,3936,544
4,3936,538
1,4269,503
2,4273,509
3,3941,544
4,4269,503
1,2574,685
2,2573,679
3,3936,544
4,2574,685
1,2573,679
2,3936,544
3,3936,538
4,2573,679
1,2951,809
2,2981,854
3,2949,810
4,2951,809
1,2981,854
2,2949,810
3,2958,869
4,2981,854
1,2949,810
2,2958,869
3,2918,813
4,2949,810
1,2787,837
2,2821,883
3,2818,884
4,2787,837
1,2958,869
2,2918,813
3,2821,883
4,2958,869
1,2918,813
2,2821,883
3,2780,827
4,2918,813
1,2787,837
2,2780,827
3,2785,837
4,2787,837
1,2780,827
2,2785,837
3,2778,827
4,2780,827
1,2785,837
2,2778,827
3,2757,840
4,2785,837
1,2778,827
2,2757,840
3,2750,830
4,2778,827
1,2757,840
2,2750,830
3,2780,875
4,2757,840
1,2750,830
2,2780,875
3,2748,830
4,2750,830
1,2780,875
2,2748,830
3,2758,890
4,2780,875
1,2748,830
2,2758,890
3,2718,834
4,2748,830
1,2718,834
2,2628,843
3,2668,899
4,2718,834
1,2628,843
2,2668,899
3,2666,900
4,2628,843
1,2718,834
2,2758,890
3,2668,899
4,2718,834
1,2987,795
2,2978,807
3,2970,797
4,2987,795
1,2978,807
2,2970,797
3,2951,809
4,2978,807
1,2970,797
2,2951,809
3,2944,799
4,2970,797
1,2951,809
2,2944,799
3,2628,843
4,2951,809
1,2944,799
2,2628,843
3,2621,833
4,2944,799
1,2621,833
2,2594,836
3,2601,846
4,2621,833
1,2594,836
2,2601,846
3,2590,836
4,2594,836
1,2621,833
2,2628,843
3,2601,846
4,2621,833
1,1927,759
2,1924,765
3,1916,755
4,1927,759
1,1924,765
2,1916,755
3,1909,759
4,1924,765
1,1916,755
2,1909,759
3,1902,748
4,1916,755
1,1909,759
2,1902,748
3,1901,755
4,1909,759
1,1902,748
2,1901,755
3,1897,749
4,1902,748
1,1897,749
2,1470,793
3,1474,799
4,1897,749
1,1470,793
2,1474,799
3,1471,799
4,1470,793
1,1897,749
2,1901,755
3,1474,799
4,1897,749
1,1486,950
2,1385,808
1,1385,808
2,1486,950
1,1471,799
2,1486,950
3,1385,808
4,1471,799
1,1486,950
2,1385,808
3,1486,950
1,1385,808
2,1486,950
3,1385,808
1,1030,976
2,1080,976
3,943,854
4,1030,976
1,1080,976
2,943,854
3,1385,808
4,1080,976
1,1237,976
2,1486,950
3,1080,976
4,1237,976
1,1486,950
2,1080,976
3,1385,808
4,1486,950
1,994,976
2,1000,976
3,909,857
4,994,976
1,1000,976
2,909,857
3,943,854
4,1000,976
1,1000,976
2,943,854
3,1030,976
4,1000,976
1,921,976
2,909,857
1,909,857
2,909,857
3,921,976
4,909,857
1,909,857
2,921,976
3,994,976
4,909,857
1,1559,943
2,1558,943
3,1558,943
4,1559,943
1,1558,943
2,1558,943
3,1548,955
4,1558,943
1,1558,943
2,1548,955
3,1541,944
4,1558,943
1,1548,955
2,1541,944
3,1539,955
4,1548,955
1,1541,944
2,1539,955
3,1531,945
4,1541,944
1,1552,976
2,1553,976
3,1530,946
4,1552,976
1,1553,976
2,1530,946
3,1531,945
4,1553,976
1,1553,976
2,1531,945
3,1539,955
4,1553,976
1,1519,976
2,1537,976
3,1499,949
4,1519,976
1,1537,976
2,1499,949
3,1530,946
4,1537,976
1,1537,976
2,1530,946
3,1552,976
4,1537,976
1,1505,976
2,1513,976
3,1486,950
4,1505,976
1,1513,976
2,1486,950
3,1499,949
4,1513,976
1,1513,976
2,1499,949
3,1519,976
4,1513,976
1,1237,976
2,1486,950
3,1413,976
4,1237,976
1,1486,950
2,1413,976
3,1505,976
4,1486,950
1,1608,965
2,1611,970
3,1604,960
4,1608,965
1,1611,970
2,1604,960
3,1612,971
4,1611,970
1,1604,960
2,1612,971
3,1603,959
4,1604,960
1,1613,976
2,1614,976
3,1598,955
4,1613,976
1,1614,976
2,1598,955
3,1603,959
4,1614,976
1,1614,976
2,1603,959
3,1612,971
4,1614,976
1,1598,954
2,1598,955
3,1613,976
4,1598,954
1,1598,955
2,1613,976
3,1613,976
4,1598,955
1,1611,976
2,1611,976
3,1593,951
4,1611,976
1,1611,976
2,1593,951
3,1598,954
4,1611,976
1,1611,976
2,1598,954
3,1613,976
4,1611,976
1,1610,976
2,1610,976
3,1592,950
4,1610,976
1,1610,976
2,1592,950
3,1593,951
4,1610,976
1,1610,976
2,1593,951
3,1611,976
4,1610,976
1,1607,976
2,1608,976
3,1586,947
4,1607,976
1,1608,976
2,1586,947
3,1592,950
4,1608,976
1,1608,976
2,1592,950
3,1610,976
4,1608,976
1,1585,947
2,1586,947
3,1606,976
4,1585,947
1,1586,947
2,1606,976
3,1607,976
4,1586,947
1,1602,976
2,1604,976
3,1580,945
4,1602,976
1,1604,976
2,1580,945
3,1585,947
4,1604,976
1,1604,976
2,1585,947
3,1606,976
4,1604,976
1,1601,976
2,1602,976
3,1579,945
4,1601,976
1,1602,976
2,1579,945
3,1580,945
4,1602,976
1,1602,976
2,1580,945
3,1602,976
4,1602,976
1,1596,976
2,1599,976
3,1573,943
4,1596,976
1,1599,976
2,1573,943
3,1579,945
4,1599,976
1,1599,976
2,1579,945
3,1601,976
4,1599,976
1,1589,976
2,1593,976
3,1566,942
4,1589,976
1,1593,976
2,1566,942
3,1573,943
4,1593,976
1,1593,976
2,1573,943
3,1596,976
4,1593,976
1,1582,976
2,1586,976
3,1559,943
4,1582,976
1,1586,976
2,1559,943
3,1566,942
4,1586,976
1,1586,976
2,1566,942
3,1589,976
4,1586,976
1,1569,976
2,1578,976
3,1552,951
4,1569,976
1,1578,976
2,1552,951
3,1559,943
4,1578,976
1,1578,976
2,1559,943
3,1582,976
4,1578,976
1,1564,976
2,1568,976
3,1548,955
4,1564,976
1,1568,976
2,1548,955
3,1552,951
4,1568,976
1,1568,976
2,1552,951
3,1569,976
4,1568,976
1,1553,976
2,1561,976
3,1539,955
4,1553,976
1,1561,976
2,1539,955
3,1548,955
4,1561,976
1,1561,976
2,1548,955
3,1564,976
4,1561,976
1,1553,976
2,1539,955
3,1553,976
4,1553,976
1,1539,955
2,1553,976
3,1553,976
4,1539,955
1,1964,742
2,1961,749
3,1956,743
4,1964,742
1,1961,749
2,1956,743
3,1945,785
4,1961,749
1,1956,743
2,1945,785
3,1917,747
4,1956,743
1,1911,747
2,1916,755
3,1902,748
4,1911,747
1,1945,785
2,1927,759
3,1942,790
4,1945,785
1,1927,759
2,1942,790
3,1924,765
4,1927,759
1,1927,759
2,1917,747
3,1916,755
4,1927,759
1,1917,747
2,1916,755
3,1911,747
4,1917,747
1,1924,765
2,1919,776
3,1937,801
4,1924,765
1,1919,776
2,1937,801
3,1906,804
4,1919,776
1,1924,765
2,1942,790
3,1937,801
4,1924,765
1,1470,793
2,1471,799
3,1466,793
4,1470,793
1,1471,799
2,1466,793
3,946,854
4,1471,799
1,1466,793
2,946,854
3,942,847
4,1466,793
1,946,854
2,942,847
3,943,854
4,946,854
1,942,847
2,943,854
3,939,848
4,942,847
1,939,848
2,909,851
3,913,857
4,939,848
1,909,851
2,913,857
3,909,857
4,909,851
1,939,848
2,943,854
3,913,857
4,939,848
1,4278,503
2,4274,503
1,4278,503
2,4278,505
3,4274,503
4,4278,503
1,4278,178
2,4244,181
3,4146,192
4,4048,202
5,3949,212
6,3844,222
7,3713,236
8,3605,248
9,3493,259
10,3397,268
11,3299,279
12,3197,290
13,3089,301
14,2977,313
15,2842,327
16,2743,337
17,2641,348
18,2544,357
19,2428,370
20,2298,382
21,2176,395
22,2082,405
23,1975,416
24,1872,426
25,1775,437
26,1664,448
27,1567,458
28,1485,466
29,1392,476
30,1282,488
31,1187,497
32,1097,506
33,1004,516
34,875,530
35,795,539
36,793,537
37,757,541
38,714,546
39,656,553
40,596,560
41,537,566
42,478,572
43,420,578
44,361,584
45,306,589
46,246,595
47,228,597
1,1465,1077
2,1469,1114
3,1444,1079
4,1465,1077
1,1469,1114
2,1444,1079
3,1277,1134
4,1469,1114
1,1444,1079
2,1277,1134
3,1251,1099
4,1444,1079
1,228,1205
2,1251,1099
3,228,1231
4,228,1205
1,1251,1099
2,228,1231
3,1277,1134
4,1251,1099
1,228,1231
2,1277,1134
3,228,1243
4,228,1231
1,1469,1114
2,1473,1152
3,228,1243
4,1469,1114
1,1473,1152
2,228,1243
3,228,1281
4,1473,1152
1,1473,1152
2,1477,1189
3,228,1281
4,1473,1152
1,1477,1189
2,228,1281
3,228,1318
4,1477,1189
1,228,1356
2,228,1318
3,1481,1227
4,228,1356
1,228,1318
2,1481,1227
3,1477,1189
4,228,1318
1,228,1394
2,228,1356
3,1484,1264
4,228,1394
1,228,1356
2,1484,1264
3,1481,1227
4,228,1356
1,228,1432
2,228,1394
3,1488,1302
4,228,1432
1,228,1394
2,1488,1302
3,1484,1264
4,228,1394
1,1488,1302
2,1490,1323
3,228,1432
4,1488,1302
1,1490,1323
2,228,1432
3,228,1454
4,1490,1323
1,228,1513
2,228,1491
3,2269,1302
4,228,1513
1,228,1491
2,2269,1302
3,2266,1281
4,228,1491
1,2269,1302
2,2274,1340
3,228,1513
4,2269,1302
1,2274,1340
2,228,1513
3,228,1551
4,2274,1340
1,2274,1340
2,2279,1377
3,228,1551
4,2274,1340
1,2279,1377
2,228,1551
3,228,1589
4,2279,1377
1,2279,1377
2,2284,1414
3,228,1589
4,2279,1377
1,2284,1414
2,228,1589
3,2284,1414
1,2284,1414
2,2290,1451
3,2284,1414
1,2290,1451
2,2290,1451
1,2300,1526
1,2300,1526
2,2295,1489
1,2290,1451
2,2295,1489
3,2290,1451
1,2295,1489
2,2295,1489
1,2307,1571
2,2310,1596
3,2293,1572
4,2307,1571
1,2310,1596
2,2293,1572
3,2242,1606
4,2310,1596
1,2293,1572
2,2242,1606
3,2225,1582
4,2293,1572
1,2242,1606
2,2225,1582
3,2229,1608
4,2242,1606
1,2225,1582
2,2229,1608
3,2212,1585
4,2225,1582
1,2229,1608
2,2212,1585
3,2160,1618
4,2229,1608
1,2212,1585
2,2160,1618
3,2144,1595
4,2212,1585
1,2160,1618
2,2144,1595
3,2148,1620
4,2160,1618
1,2144,1595
2,2148,1620
3,2131,1597
4,2144,1595
1,2148,1620
2,2131,1597
3,1837,1669
4,2148,1620
1,2131,1597
2,1837,1669
3,1820,1645
4,2131,1597
1,1837,1669
2,1820,1645
3,1824,1671
4,1837,1669
1,1820,1645
2,1824,1671
3,1808,1648
4,1820,1645
1,1824,1671
2,1808,1648
3,1810,1674
4,1824,1671
1,1808,1648
2,1810,1674
3,1793,1650
4,1808,1648
1,1810,1674
2,1793,1650
3,1798,1676
4,1810,1674
1,1793,1650
2,1798,1676
3,1782,1653
4,1793,1650
1,1798,1676
2,1782,1653
3,1783,1679
4,1798,1676
1,1782,1653
2,1783,1679
3,1767,1656
4,1782,1653
1,1783,1679
2,1767,1656
3,1772,1681
4,1783,1679
1,1767,1656
2,1772,1681
3,1756,1659
4,1767,1656
1,1772,1681
2,1756,1659
3,1755,1684
4,1772,1681
1,1756,1659
2,1755,1684
3,1740,1662
4,1756,1659
1,1755,1684
2,1740,1662
3,1746,1687
4,1755,1684
1,1740,1662
2,1746,1687
3,1730,1665
4,1740,1662
1,1746,1687
2,1730,1665
3,1729,1691
4,1746,1687
1,1730,1665
2,1729,1691
3,1713,1670
4,1730,1665
1,1729,1691
2,1713,1670
3,1720,1693
4,1729,1691
1,1713,1670
2,1720,1693
3,1705,1672
4,1713,1670
1,1720,1693
2,1705,1672
3,1702,1698
4,1720,1693
1,1705,1672
2,1702,1698
3,1687,1678
4,1705,1672
1,1702,1698
2,1687,1678
3,1694,1700
4,1702,1698
1,1687,1678
2,1694,1700
3,1679,1680
4,1687,1678
1,1679,1680
2,1661,1686
3,1676,1706
4,1679,1680
1,1661,1686
2,1676,1706
3,1668,1708
4,1661,1686
1,1679,1680
2,1694,1700
3,1676,1706
4,1679,1680
1,2301,1530
2,2307,1571
3,2280,1533
4,2301,1530
1,2307,1571
2,2280,1533
3,2225,1582
4,2307,1571
1,2280,1533
2,2225,1582
3,2199,1546
4,2280,1533
1,2225,1582
2,2199,1546
3,2144,1595
4,2225,1582
1,2199,1546
2,2144,1595
3,2118,1559
4,2199,1546
1,2144,1595
2,2118,1559
3,1840,1642
4,2144,1595
1,2118,1559
2,1840,1642
3,1814,1606
4,2118,1559
1,1840,1642
2,1814,1606
3,1820,1645
4,1840,1642
1,1814,1606
2,1820,1645
3,1795,1609
4,1814,1606
1,1820,1645
2,1795,1609
3,1812,1647
4,1820,1645
1,1795,1609
2,1812,1647
3,1786,1611
4,1795,1609
1,1812,1647
2,1786,1611
3,1793,1650
4,1812,1647
1,1786,1611
2,1793,1650
3,1768,1614
4,1786,1611
1,1793,1650
2,1768,1614
3,1784,1652
4,1793,1650
1,1768,1614
2,1784,1652
3,1758,1616
4,1768,1614
1,1784,1652
2,1758,1616
3,1767,1656
4,1784,1652
1,1758,1616
2,1767,1656
3,1741,1620
4,1758,1616
1,1767,1656
2,1741,1620
3,1756,1659
4,1767,1656
1,1741,1620
2,1756,1659
3,1730,1623
4,1741,1620
1,1756,1659
2,1730,1623
3,1740,1662
4,1756,1659
1,1730,1623
2,1740,1662
3,1714,1627
4,1730,1623
1,1740,1662
2,1714,1627
3,1728,1666
4,1740,1662
1,1714,1627
2,1728,1666
3,1703,1630
4,1714,1627
1,1728,1666
2,1703,1630
3,1713,1670
4,1728,1666
1,1703,1630
2,1713,1670
3,1688,1634
4,1703,1630
1,1713,1670
2,1688,1634
3,1701,1673
4,1713,1670
1,1688,1634
2,1701,1673
3,1675,1638
4,1688,1634
1,1701,1673
2,1675,1638
3,1687,1678
4,1701,1673
1,1675,1638
2,1687,1678
3,1662,1642
4,1675,1638
1,1662,1642
2,1648,1646
3,1674,1682
4,1662,1642
1,1648,1646
2,1674,1682
3,1661,1686
4,1648,1646
1,1662,1642
2,1687,1678
3,1674,1682
4,1662,1642
1,1638,1595
2,1641,1621
3,1623,1596
4,1638,1595
1,1623,1596
1,1623,1596
2,1641,1621
3,1623,1596
1,1641,1621
1,2300,1526
2,2301,1530
3,2298,1526
4,2300,1526
1,2301,1530
2,2298,1526
3,1814,1606
4,2301,1530
1,2298,1526
2,1814,1606
3,1794,1578
4,2298,1526
1,1814,1606
2,1794,1578
3,1786,1611
4,1814,1606
1,1794,1578
2,1786,1611
3,1765,1581
4,1794,1578
1,1786,1611
2,1765,1581
3,1758,1616
4,1786,1611
1,1765,1581
2,1758,1616
3,1735,1584
4,1765,1581
1,1758,1616
2,1735,1584
3,1730,1623
4,1758,1616
1,1735,1584
2,1730,1623
3,1705,1588
4,1735,1584
1,1730,1623
2,1705,1588
3,1703,1630
4,1730,1623
1,1705,1588
2,1703,1630
3,1675,1591
4,1705,1588
1,1703,1630
2,1675,1591
3,1675,1638
4,1703,1630
1,1675,1591
2,1675,1638
3,1644,1594
4,1675,1591
1,1675,1638
2,1644,1594
3,1670,1639
4,1675,1638
1,1644,1594
2,1670,1639
3,1638,1595
4,1644,1594
1,1670,1639
2,1638,1595
3,1660,1642
4,1670,1639
1,1638,1595
2,1660,1642
3,1641,1614
4,1638,1595
1,1660,1642
2,1647,1623
1,1660,1642
2,1647,1623
3,1660,1642
1,1647,1623
2,1660,1642
3,1648,1624
4,1647,1623
1,1647,1623
2,1641,1614
3,1646,1622
4,1647,1623
1,1641,1614
2,1646,1622
3,1641,1615
4,1641,1614
1,1660,1642
2,1648,1624
3,1660,1642
4,1660,1642
1,1648,1624
2,1660,1642
3,1648,1626
4,1648,1624
1,1646,1622
2,1641,1615
3,1645,1622
4,1646,1622
1,1641,1615
2,1645,1622
3,1641,1616
4,1641,1615
1,1660,1642
2,1648,1626
3,1660,1642
4,1660,1642
1,1648,1626
2,1660,1642
3,1648,1627
4,1648,1626
1,1645,1622
2,1641,1616
3,1644,1621
4,1645,1622
1,1641,1616
2,1644,1621
3,1641,1617
4,1641,1616
1,1660,1642
2,1648,1627
3,1659,1643
4,1660,1642
1,1648,1627
2,1659,1643
3,1648,1628
4,1648,1627
1,1644,1621
2,1641,1617
3,1643,1621
4,1644,1621
1,1641,1617
2,1643,1621
3,1641,1619
4,1641,1617
1,1641,1619
2,1642,1621
3,1641,1621
4,1641,1619
1,1659,1643
2,1648,1628
3,1658,1643
4,1659,1643
1,1648,1628
2,1658,1643
3,1648,1629
4,1648,1628
1,1643,1621
2,1641,1619
3,1642,1621
4,1643,1621
1,1641,1619
2,1642,1621
3,1641,1619
4,1641,1619
1,1658,1643
2,1648,1629
3,1657,1643
4,1658,1643
1,1648,1629
2,1657,1643
3,1648,1631
4,1648,1629
1,1657,1643
2,1648,1631
3,1656,1644
4,1657,1643
1,1648,1631
2,1656,1644
3,1647,1632
4,1648,1631
1,1656,1644
2,1647,1632
3,1654,1644
4,1656,1644
1,1647,1632
2,1654,1644
3,1646,1633
4,1647,1632
1,1654,1644
2,1646,1633
3,1653,1644
4,1654,1644
1,1646,1633
2,1653,1644
3,1645,1633
4,1646,1633
1,1645,1633
2,1644,1634
3,1652,1645
4,1645,1633
1,1644,1634
2,1652,1645
3,1648,1646
4,1644,1634
1,1645,1633
2,1653,1644
3,1652,1645
4,1645,1633
1,1599,1006
2,1733,1006
3,1612,1024
4,1599,1006
1,1733,1006
2,1612,1024
3,1785,1006
4,1733,1006
1,1519,1007
2,1536,1032
3,1524,1006
4,1519,1007
1,1536,1032
2,1524,1006
3,1581,1006
4,1536,1032
1,1536,1032
2,1612,1024
3,1581,1006
4,1536,1032
1,1612,1024
2,1581,1006
3,1599,1006
4,1612,1024
1,1519,1007
2,1458,1013
3,1476,1037
4,1519,1007
1,1458,1013
2,1476,1037
3,1461,1038
4,1458,1013
1,1519,1007
2,1536,1032
3,1476,1037
4,1519,1007
1,1612,1024
2,1637,1059
3,1785,1006
4,1612,1024
1,1637,1059
2,1785,1006
3,1952,1006
4,1637,1059
1,1952,1006
2,2151,1006
3,1637,1059
4,1952,1006
1,1637,1059
2,1612,1024
3,1562,1067
4,1637,1059
1,1612,1024
2,1562,1067
3,1536,1032
4,1612,1024
1,1536,1032
2,1461,1038
3,1487,1075
4,1536,1032
1,1461,1038
2,1487,1075
3,1465,1077
4,1461,1038
1,1536,1032
2,1562,1067
3,1487,1075
4,1536,1032
1,2242,1006
2,2245,1034
3,2151,1006
4,2242,1006
1,2245,1034
2,2151,1006
3,1469,1114
4,2245,1034
1,2151,1006
2,1469,1114
3,1465,1077
4,2151,1006
1,2245,1034
2,2249,1072
3,1469,1114
4,2245,1034
1,2249,1072
2,1469,1114
3,1473,1152
4,2249,1072
1,2253,1109
2,2257,1147
3,1477,1189
4,2253,1109
1,2257,1147
2,1477,1189
3,1481,1227
4,2257,1147
1,1477,1189
2,1473,1152
3,2253,1109
