Polyline,X,Y
1,1239,259
2,1341,259
1,1530,258
2,1582,258
text_xmin,text_ymin,text_xmax,text_ymax
1617,302,1785,184
974,258,1076,223
1088,259,1111,221
1114,258,1200,214
1200,266,1201,221
1204,269,1319,221
1321,259,1341,221
1365,258,1398,224
1417,258,1446,224
1457,265,1458,224
1460,268,1483,224
1502,258,1512,232
1530,258,1582,224
231,261,507,216
530,262,791,215
980,276,981,238
983,276,995,238
974,319,1074,292
1074,318,1076,292
1085,326,1259,292
1265,319,1402,292
1414,318,1415,292
1416,319,1536,292
1539,318,1545,292
1548,326,1582,292
105,444,262,419
949,443,1046,419
1054,443,1254,419
104,580,326,557
104,718,188,695
196,718,318,695
949,718,1039,695
1049,718,1081,695
104,855,201,832
948,856,978,832
988,855,1051,833
104,993,259,969
268,992,293,970
948,993,1025,970
102,1130,169,1107
948,1130,1061,1107
1070,1130,1103,1107
1111,1130,1161,1107
1169,1130,1370,1107
104,1267,184,1245
193,1268,247,1244
258,1268,304,1244
140,2090,165,2071
329,2090,481,2071
651,2090,662,2071
757,2090,784,2071
880,2090,892,2071
1093,2090,1184,2071
1358,2084,1365,2062
1610,2090,1666,2071
1673,2090,1731,2071
133,2209,173,2191
113,2249,192,2225
325,2227,387,2208
395,2227,438,2208
447,2227,484,2208
637,2209,677,2191
618,2249,695,2225
727,2227,817,2208
853,2210,885,2191
892,2210,919,2191
852,2244,920,2225
961,2226,1036,2208
1111,2227,1165,2208
1255,2227,1372,2208
1380,2227,1470,2208
1557,2227,1642,2208
1649,2227,1677,2208
1685,2227,1783,2208
