xmin,ymin,xmax,ymax,Text 
1,2358,2084
2,2358,2084
1,2358,2081
2,2358,2080
1,2358,2076
2,2358,2075
1,2358,2072
2,2358,2071
1,2358,2068
2,2358,2067
1,2361,2163
2,2361,2162
1,2361,2159
2,2361,2158
1,2361,2154
2,2361,2153
1,2361,2150
2,2361,2150
1,2361,2146
2,2361,2145
1,2361,2141
2,2361,2141
1,2361,2137
2,2361,2137
1,2361,2133
2,2361,2133
1,2361,2129
2,2361,2128
1,2361,2124
2,2361,2124
1,2361,2120
2,2361,2120
1,2361,2116
2,2361,2116
1,2361,2112
2,2361,2111
1,2361,2107
2,2361,2107
1,2361,2104
2,2361,2103
1,2361,2099
2,2361,2099
1,2361,2095
2,2361,2094
1,2361,2091
2,2361,2091
1,2361,2087
2,2361,2086
1,2361,2082
2,2361,2082
1,2361,2078
2,2361,2078
1,2361,2074
2,2361,2074
1,2361,2070
2,2361,2069
1,2361,2065
2,2361,2065
1,2363,2156
2,2363,2156
1,2363,2152
2,2363,2152
1,2363,2148
2,2363,2147
1,2363,2143
2,2363,2143
1,2363,2140
2,2363,2139
1,2363,2135
2,2363,2135
1,2363,2131
2,2363,2130
1,2363,2127
2,2363,2127
1,2363,2123
2,2363,2122
1,2363,2118
2,2363,2118
1,2363,2114
2,2363,2114
1,2363,2110
2,2363,2110
1,2363,2106
2,2363,2105
1,2363,2101
2,2363,2101
1,2363,2097
2,2363,2097
1,2363,2093
2,2363,2092
1,2363,2089
2,2363,2088
1,2363,2084
2,2363,2084
1,2363,2081
2,2363,2080
1,2363,2076
2,2363,2075
1,2363,2072
2,2363,2071
1,2363,2068
2,2363,2067
1,2365,2141
2,2365,2141
1,2365,2137
2,2365,2137
1,2365,2133
2,2365,2133
1,2365,2129
2,2365,2128
1,2365,2124
2,2365,2124
1,2365,2120
2,2365,2120
1,2365,2116
2,2365,2116
1,2365,2112
2,2365,2111
1,2365,2107
2,2365,2107
1,2365,2104
2,2365,2103
1,2365,2099
2,2365,2099
1,2365,2095
2,2365,2094
1,2365,2091
2,2365,2091
1,2365,2087
2,2365,2086
1,2365,2082
2,2365,2082
1,2365,2078
2,2365,2078
1,2365,2074
2,2365,2074
1,2365,2070
2,2365,2069
1,2365,2065
2,2365,2065
1,2367,2127
2,2367,2127
1,2367,2123
2,2367,2122
1,2367,2118
2,2367,2118
1,2367,2114
2,2367,2114
1,2367,2110
2,2367,2110
1,2367,2106
2,2367,2105
1,2367,2101
2,2367,2101
1,2367,2097
2,2367,2097
1,2367,2093
2,2367,2092
1,2367,2089
2,2367,2088
1,2367,2084
2,2367,2084
1,2367,2081
2,2367,2080
1,2367,2076
2,2367,2075
1,2367,2072
2,2367,2071
1,2367,2068
2,2367,2067
1,2369,2112
2,2369,2111
1,2369,2107
2,2369,2107
1,2369,2104
2,2369,2103
1,2369,2099
2,2369,2099
1,2369,2095
2,2369,2094
1,2369,2091
2,2369,2091
1,2369,2087
2,2369,2086
1,2369,2082
2,2369,2082
1,2369,2078
2,2369,2078
1,2369,2074
2,2369,2074
1,2369,2070
2,2369,2069
1,2369,2065
2,2369,2065
1,2371,2101
2,2371,2101
1,2371,2097
2,2371,2097
1,2371,2093
2,2371,2092
1,2371,2089
2,2371,2088
1,2371,2084
2,2371,2084
1,2371,2081
2,2371,2080
1,2371,2076
2,2371,2075
1,2371,2072
2,2371,2071
1,2371,2068
2,2371,2067
1,2373,2087
2,2373,2086
1,2373,2082
2,2373,2082
1,2373,2078
2,2373,2078
1,2373,2074
2,2373,2074
1,2373,2070
2,2373,2069
1,2375,2072
2,2375,2071
1,2375,2068
2,2375,2067
1,2352,2065
2,2352,2065
1,2355,2064
2,2355,2063
1,2352,2070
2,2352,2069
1,2355,2068
2,2355,2068
1,2356,2065
2,2357,2065
1,2352,2074
2,2352,2074
1,2355,2072
2,2355,2071
1,2356,2070
2,2357,2069
1,2358,2068
2,2359,2068
1,2361,2065
2,2361,2065
1,2350,2081
2,2351,2080
1,2352,2078
2,2352,2078
1,2355,2076
2,2355,2076
1,2356,2074
2,2357,2074
1,2358,2072
2,2359,2071
1,2361,2070
2,2361,2069
1,2363,2068
2,2363,2068
1,2365,2065
2,2365,2065
1,2350,2084
2,2351,2084
1,2352,2082
2,2352,2082
1,2355,2081
2,2355,2080
1,2356,2078
2,2357,2078
1,2358,2076
2,2359,2076
1,2361,2074
2,2361,2074
1,2363,2072
2,2363,2071
1,2365,2070
2,2365,2069
1,2367,2068
2,2368,2068
1,2369,2065
2,2369,2065
1,2350,2089
2,2351,2088
1,2352,2087
2,2352,2086
1,2355,2084
2,2355,2084
1,2356,2082
2,2357,2082
1,2358,2081
2,2359,2080
1,2361,2078
2,2361,2078
1,2363,2076
2,2363,2076
1,2365,2074
2,2365,2074
1,2367,2072
2,2368,2071
1,2369,2070
2,2369,2069
1,2371,2068
2,2371,2068
1,2348,2095
2,2348,2094
1,2350,2093
2,2351,2093
1,2352,2091
2,2352,2091
1,2355,2089
2,2355,2088
1,2356,2087
2,2357,2086
1,2358,2084
2,2359,2084
1,2361,2082
2,2361,2082
1,2363,2081
2,2363,2080
1,2365,2078
2,2365,2078
1,2367,2076
2,2368,2076
1,2369,2074
2,2369,2074
1,2371,2072
2,2371,2071
1,2373,2070
2,2374,2069
1,2375,2068
2,2376,2068
1,2348,2099
2,2348,2099
1,2350,2097
2,2351,2097
1,2352,2095
2,2352,2094
1,2355,2093
2,2355,2093
1,2356,2091
2,2357,2091
1,2358,2089
2,2359,2088
1,2361,2087
2,2361,2086
1,2363,2084
2,2363,2084
1,2365,2082
2,2365,2082
1,2367,2081
2,2368,2080
1,2369,2078
2,2369,2078
1,2371,2076
2,2371,2076
1,2373,2074
2,2374,2074
1,2375,2072
2,2375,2072
1,2348,2104
2,2348,2103
1,2350,2101
2,2351,2101
1,2352,2099
2,2352,2099
1,2355,2097
2,2355,2097
1,2356,2095
2,2357,2094
1,2358,2093
2,2359,2093
1,2361,2091
2,2361,2091
1,2363,2089
2,2363,2088
1,2365,2087
2,2365,2086
1,2367,2084
2,2368,2084
1,2369,2082
2,2369,2082
1,2371,2081
2,2371,2080
1,2373,2078
2,2374,2078
1,2346,2110
2,2346,2110
1,2348,2107
2,2348,2107
1,2350,2106
2,2351,2105
1,2352,2104
2,2352,2103
1,2355,2101
2,2355,2101
1,2356,2099
2,2357,2099
1,2358,2097
2,2359,2097
1,2361,2095
2,2361,2094
1,2363,2093
2,2363,2093
1,2365,2091
2,2365,2091
1,2367,2089
2,2368,2088
1,2369,2087
2,2369,2086
1,2371,2084
2,2371,2084
1,2373,2082
2,2374,2082
1,2346,2114
2,2346,2114
1,2348,2112
2,2348,2111
1,2350,2110
2,2351,2110
1,2352,2107
2,2352,2107
1,2355,2106
2,2355,2105
1,2356,2104
2,2357,2103
1,2358,2101
2,2359,2101
1,2361,2099
2,2361,2099
1,2363,2097
2,2363,2097
1,2365,2095
2,2365,2094
1,2367,2093
2,2368,2093
1,2369,2091
2,2369,2091
1,2371,2089
2,2371,2088
1,2373,2087
2,2373,2087
1,2346,2118
2,2346,2118
1,2348,2117
2,2348,2116
1,2350,2114
2,2351,2114
1,2352,2112
2,2352,2111
1,2355,2110
2,2355,2110
1,2356,2107
2,2357,2107
1,2358,2106
2,2359,2105
1,2361,2104
2,2361,2103
1,2363,2101
2,2363,2101
1,2365,2099
2,2365,2099
1,2367,2097
2,2368,2097
1,2369,2095
2,2369,2094
1,2371,2093
2,2371,2093
1,2344,2125
2,2344,2124
1,2346,2123
2,2346,2122
1,2348,2120
2,2348,2120
1,2350,2118
2,2351,2118
1,2352,2117
2,2352,2116
1,2355,2114
2,2355,2114
1,2356,2112
2,2357,2111
1,2358,2110
2,2359,2110
1,2361,2107
2,2361,2107
1,2363,2106
2,2363,2105
1,2365,2104
2,2365,2103
1,2367,2101
2,2368,2101
1,2369,2099
2,2369,2099
1,2371,2097
2,2371,2097
1,2344,2129
2,2344,2128
1,2346,2127
2,2346,2127
1,2348,2125
2,2348,2124
1,2350,2123
2,2351,2122
1,2352,2120
2,2352,2120
1,2355,2118
2,2355,2118
1,2356,2117
2,2357,2116
1,2358,2114
2,2359,2114
1,2361,2112
2,2361,2111
1,2363,2110
2,2363,2110
1,2365,2107
2,2365,2107
1,2367,2106
2,2368,2105
1,2369,2104
2,2369,2103
1,2344,2133
2,2344,2133
1,2346,2131
2,2346,2130
1,2348,2129
2,2348,2128
1,2350,2127
2,2351,2127
1,2352,2125
2,2352,2124
1,2355,2123
2,2355,2122
1,2356,2120
2,2357,2120
1,2358,2118
2,2359,2118
1,2361,2117
2,2361,2116
1,2363,2114
2,2363,2114
1,2365,2112
2,2365,2111
1,2367,2110
2,2368,2110
1,2369,2107
2,2369,2107
1,2342,2140
2,2342,2139
1,2344,2137
2,2344,2137
1,2346,2135
2,2346,2135
1,2348,2133
2,2348,2133
1,2350,2131
2,2351,2130
1,2352,2129
2,2352,2128
1,2355,2127
2,2355,2127
1,2356,2125
2,2357,2124
1,2358,2123
2,2359,2122
1,2361,2120
2,2361,2120
1,2363,2118
2,2363,2118
1,2365,2117
2,2365,2116
1,2367,2114
2,2368,2114
1,2369,2112
2,2369,2111
1,2342,2143
2,2342,2143
1,2344,2142
2,2344,2141
1,2346,2140
2,2346,2139
1,2348,2137
2,2348,2137
1,2350,2135
2,2351,2135
1,2352,2133
2,2352,2133
1,2355,2131
2,2355,2130
1,2356,2129
2,2357,2128
1,2358,2127
2,2359,2127
1,2361,2125
2,2361,2124
1,2363,2123
2,2363,2122
1,2365,2120
2,2365,2120
1,2367,2118
2,2368,2118
1,2340,2150
2,2340,2150
1,2342,2148
2,2342,2147
1,2344,2146
2,2344,2145
1,2346,2143
2,2346,2143
1,2348,2142
2,2348,2141
1,2350,2140
2,2351,2139
1,2352,2137
2,2352,2137
1,2355,2135
2,2355,2135
1,2356,2133
2,2357,2133
1,2358,2131
2,2359,2130
1,2361,2129
2,2361,2128
1,2363,2127
2,2363,2127
1,2365,2125
2,2365,2124
1,2367,2123
2,2368,2122
1,2339,2154
2,2340,2154
1,2342,2152
2,2342,2152
1,2344,2150
2,2344,2150
1,2346,2148
2,2346,2147
1,2348,2146
2,2348,2145
1,2350,2143
2,2351,2143
1,2352,2142
2,2352,2141
1,2355,2140
2,2355,2139
1,2356,2137
2,2357,2137
1,2358,2135
2,2359,2135
1,2361,2133
2,2361,2133
1,2363,2131
2,2363,2130
1,2365,2129
2,2365,2128
1,2367,2127
2,2368,2127
1,2339,2159
2,2340,2158
1,2342,2156
2,2342,2156
1,2344,2154
2,2344,2154
1,2346,2152
2,2346,2152
1,2348,2150
2,2348,2150
1,2350,2148
2,2351,2147
1,2352,2146
2,2352,2145
1,2355,2143
2,2355,2143
1,2356,2142
2,2357,2141
1,2358,2140
2,2359,2139
1,2361,2137
2,2361,2137
1,2363,2135
2,2363,2135
1,2365,2133
2,2365,2133
1,2342,2160
2,2342,2160
1,2344,2159
2,2344,2158
1,2346,2156
2,2346,2156
1,2348,2154
2,2348,2154
1,2350,2152
2,2351,2152
1,2352,2150
2,2352,2150
1,2355,2148
2,2355,2147
1,2356,2146
2,2357,2145
1,2358,2143
2,2359,2143
1,2361,2142
2,2361,2141
1,2363,2140
2,2363,2139
1,2365,2137
2,2365,2137
1,2346,2160
2,2346,2160
1,2348,2159
2,2348,2158
1,2350,2156
2,2351,2156
1,2352,2154
2,2352,2154
1,2355,2152
2,2355,2152
1,2356,2150
2,2357,2150
1,2358,2148
2,2359,2147
1,2361,2146
2,2361,2145
1,2363,2143
2,2363,2143
1,2365,2142
2,2365,2141
1,2350,2160
2,2351,2160
1,2352,2159
2,2352,2158
1,2355,2156
2,2355,2156
1,2356,2154
2,2357,2154
1,2358,2152
2,2359,2152
1,2361,2150
2,2361,2150
1,2363,2148
2,2363,2147
1,2352,2163
2,2352,2163
1,2355,2160
2,2355,2160
1,2356,2159
2,2357,2158
1,2358,2156
2,2359,2156
1,2361,2154
2,2361,2154
1,2363,2152
2,2363,2152
1,2356,2163
2,2357,2163
1,2358,2160
2,2359,2160
1,2361,2159
2,2361,2158
1,2363,2156
2,2363,2156
1,2361,2163
2,2361,2163
1,2342,2160
2,2342,2160
1,2339,2159
2,2339,2158
1,2346,2160
2,2345,2160
1,2344,2159
2,2343,2158
1,2342,2156
2,2342,2156
1,2339,2154
2,2339,2154
1,2352,2163
2,2352,2163
1,2350,2160
2,2350,2160
1,2348,2159
2,2348,2158
1,2346,2156
2,2345,2156
1,2344,2154
2,2343,2154
1,2342,2152
2,2342,2152
1,2356,2163
2,2356,2163
1,2355,2160
2,2354,2160
1,2352,2159
2,2352,2158
1,2350,2156
2,2350,2156
1,2348,2154
2,2348,2154
1,2346,2152
2,2345,2152
1,2344,2150
2,2343,2150
1,2342,2148
2,2342,2147
1,2361,2163
2,2360,2163
1,2358,2160
2,2358,2160
1,2356,2159
2,2356,2158
1,2355,2156
2,2354,2156
1,2352,2154
2,2352,2154
1,2350,2152
2,2350,2152
1,2348,2150
2,2348,2150
1,2346,2148
2,2345,2147
1,2344,2146
2,2343,2145
1,2342,2143
2,2342,2143
1,2362,2160
2,2362,2160
1,2361,2159
2,2360,2158
1,2358,2156
2,2358,2156
1,2356,2154
2,2356,2154
1,2355,2152
2,2354,2152
1,2352,2150
2,2352,2150
1,2350,2148
2,2350,2147
1,2348,2146
2,2348,2145
1,2346,2143
2,2345,2143
1,2344,2142
2,2343,2141
1,2342,2140
2,2342,2139
1,2363,2156
2,2362,2156
1,2361,2154
2,2360,2154
1,2358,2152
2,2358,2152
1,2356,2150
2,2356,2150
1,2355,2148
2,2354,2147
1,2352,2146
2,2352,2145
1,2350,2143
2,2350,2143
1,2348,2142
2,2348,2141
1,2346,2140
2,2345,2139
1,2344,2137
2,2343,2137
1,2363,2152
2,2362,2152
1,2361,2150
2,2360,2150
1,2358,2148
2,2358,2147
1,2356,2146
2,2356,2145
1,2355,2143
2,2354,2143
1,2352,2142
2,2352,2141
1,2350,2140
2,2350,2139
1,2348,2137
2,2348,2137
1,2346,2135
2,2345,2135
1,2344,2133
2,2343,2133
1,2363,2148
2,2362,2147
1,2361,2146
2,2360,2145
1,2358,2143
2,2358,2143
1,2356,2142
2,2356,2141
1,2355,2140
2,2354,2139
1,2352,2137
2,2352,2137
1,2350,2135
2,2350,2135
1,2348,2133
2,2348,2133
1,2346,2131
2,2345,2130
1,2344,2129
2,2343,2128
1,2365,2146
2,2365,2145
1,2363,2143
2,2362,2143
1,2361,2142
2,2360,2141
1,2358,2140
2,2358,2139
1,2356,2137
2,2356,2137
1,2355,2135
2,2354,2135
1,2352,2133
2,2352,2133
1,2350,2131
2,2350,2130
1,2348,2129
2,2348,2128
1,2346,2127
2,2345,2127
1,2344,2125
2,2344,2124
1,2365,2142
2,2365,2141
1,2363,2140
2,2362,2139
1,2361,2137
2,2360,2137
1,2358,2135
2,2358,2135
1,2356,2133
2,2356,2133
1,2355,2131
2,2354,2130
1,2352,2129
2,2352,2128
1,2350,2127
2,2350,2127
1,2348,2125
2,2348,2124
1,2346,2123
2,2345,2122
1,2365,2137
2,2365,2137
1,2363,2135
2,2362,2135
1,2361,2133
2,2360,2133
1,2358,2131
2,2358,2130
1,2356,2129
2,2356,2128
1,2355,2127
2,2354,2127
1,2352,2125
2,2352,2124
1,2350,2123
2,2350,2122
1,2348,2120
2,2348,2120
1,2346,2118
2,2345,2118
1,2365,2133
2,2365,2133
1,2363,2131
2,2362,2130
1,2361,2129
2,2360,2128
1,2358,2127
2,2358,2127
1,2356,2125
2,2356,2124
1,2355,2123
2,2354,2122
1,2352,2120
2,2352,2120
1,2350,2118
2,2350,2118
1,2348,2117
2,2348,2116
1,2346,2114
2,2345,2114
1,2367,2131
2,2367,2130
1,2365,2129
2,2365,2128
1,2363,2127
2,2362,2127
1,2361,2125
2,2360,2124
1,2358,2123
2,2358,2122
1,2356,2120
2,2356,2120
1,2355,2118
2,2354,2118
1,2352,2117
2,2352,2116
1,2350,2114
2,2350,2114
1,2348,2112
2,2348,2111
1,2346,2110
2,2345,2110
1,2367,2127
2,2367,2127
1,2365,2125
2,2365,2124
1,2363,2123
2,2362,2122
1,2361,2120
2,2360,2120
1,2358,2118
2,2358,2118
1,2356,2117
2,2356,2116
1,2355,2114
2,2354,2114
1,2352,2112
2,2352,2111
1,2350,2110
2,2350,2110
1,2348,2107
2,2348,2107
1,2367,2123
2,2367,2122
1,2365,2120
2,2365,2120
1,2363,2118
2,2362,2118
1,2361,2117
2,2360,2116
1,2358,2114
2,2358,2114
1,2356,2112
2,2356,2111
1,2355,2110
2,2354,2110
1,2352,2107
2,2352,2107
1,2350,2106
2,2350,2105
1,2348,2104
2,2348,2103
1,2367,2118
2,2367,2118
1,2365,2117
2,2365,2116
1,2363,2114
2,2362,2114
1,2361,2112
2,2360,2111
1,2358,2110
2,2358,2110
1,2356,2107
2,2356,2107
1,2355,2106
2,2354,2105
1,2352,2104
2,2352,2103
1,2350,2101
2,2350,2101
1,2348,2099
2,2348,2099
1,2369,2116
2,2368,2116
1,2367,2114
2,2367,2114
1,2365,2112
2,2365,2111
1,2363,2110
2,2362,2110
1,2361,2107
2,2360,2107
1,2358,2106
2,2358,2105
1,2356,2104
2,2356,2103
1,2355,2101
2,2354,2101
1,2352,2099
2,2352,2099
1,2350,2097
2,2350,2097
1,2348,2095
2,2348,2095
1,2369,2112
2,2368,2111
1,2367,2110
2,2367,2110
1,2365,2107
2,2365,2107
1,2363,2106
2,2362,2105
1,2361,2104
2,2360,2103
1,2358,2101
2,2358,2101
1,2356,2099
2,2356,2099
1,2355,2097
2,2354,2097
1,2352,2095
2,2352,2094
1,2350,2093
2,2350,2093
1,2369,2107
2,2368,2107
1,2367,2106
2,2367,2105
1,2365,2104
2,2365,2103
1,2363,2101
2,2362,2101
1,2361,2099
2,2360,2099
1,2358,2097
2,2358,2097
1,2356,2095
2,2356,2094
1,2355,2093
2,2354,2093
1,2352,2091
2,2352,2091
1,2350,2089
2,2350,2088
1,2369,2104
2,2368,2103
1,2367,2101
2,2367,2101
1,2365,2099
2,2365,2099
1,2363,2097
2,2362,2097
1,2361,2095
2,2360,2094
1,2358,2093
2,2358,2093
1,2356,2091
2,2356,2091
1,2355,2089
2,2354,2088
1,2352,2087
2,2352,2086
1,2350,2084
2,2350,2084
1,2371,2101
2,2371,2101
1,2369,2099
2,2368,2099
1,2367,2097
2,2367,2097
1,2365,2095
2,2365,2094
1,2363,2093
2,2362,2093
1,2361,2091
2,2360,2091
1,2358,2089
2,2358,2088
1,2356,2087
2,2356,2086
1,2355,2084
2,2354,2084
1,2352,2082
2,2352,2082
1,2371,2097
2,2371,2097
1,2369,2095
2,2368,2094
1,2367,2093
2,2367,2093
1,2365,2091
2,2365,2091
1,2363,2089
2,2362,2088
1,2361,2087
2,2360,2086
1,2358,2084
2,2358,2084
1,2356,2082
2,2356,2082
1,2355,2081
2,2354,2080
1,2352,2078
2,2352,2078
1,2371,2093
2,2371,2093
1,2369,2091
2,2368,2091
1,2367,2089
2,2367,2088
1,2365,2087
2,2365,2086
1,2363,2084
2,2362,2084
1,2361,2082
2,2360,2082
1,2358,2081
2,2358,2080
1,2356,2078
2,2356,2078
1,2355,2076
2,2354,2076
1,2352,2074
2,2352,2074
1,2371,2089
2,2371,2088
1,2369,2087
2,2368,2086
1,2367,2084
2,2367,2084
1,2365,2082
2,2365,2082
1,2363,2081
2,2362,2080
1,2361,2078
2,2360,2078
1,2358,2076
2,2358,2076
1,2356,2074
2,2356,2074
1,2355,2072
2,2354,2071
1,2352,2070
2,2352,2069
1,2373,2087
2,2373,2086
1,2371,2084
2,2371,2084
1,2369,2082
2,2368,2082
1,2367,2081
2,2367,2080
1,2365,2078
2,2365,2078
1,2363,2076
2,2362,2076
1,2361,2074
2,2360,2074
1,2358,2072
2,2358,2071
1,2356,2070
2,2356,2069
1,2355,2068
2,2354,2068
1,2373,2082
2,2373,2082
1,2371,2081
2,2371,2080
1,2369,2078
2,2368,2078
1,2367,2076
2,2367,2076
1,2365,2074
2,2365,2074
1,2363,2072
2,2362,2071
1,2361,2070
2,2360,2069
1,2358,2068
2,2358,2068
1,2356,2065
2,2356,2065
1,2355,2064
2,2354,2063
1,2373,2078
2,2373,2078
1,2371,2076
2,2371,2076
1,2369,2074
2,2368,2074
1,2367,2072
2,2367,2071
1,2365,2070
2,2365,2069
1,2363,2068
2,2362,2068
1,2361,2065
2,2360,2065
1,2373,2074
2,2373,2074
1,2371,2072
2,2371,2071
1,2369,2070
2,2368,2069
1,2367,2068
2,2367,2068
1,2365,2065
2,2365,2065
1,2375,2072
2,2375,2071
1,2373,2070
2,2373,2069
1,2371,2068
2,2371,2068
1,2369,2065
2,2368,2065
1,2375,2068
2,2375,2068
1,2376,2067
2,2362,2164
3,2339,2160
4,2352,2063
5,2376,2067
1,2354,2057
2,2352,2063
3,2376,2067
4,2377,2061
5,2354,2057
1,2352,2063
2,2376,2067
1,2355,2058
2,2355,2058
1,2355,2058
2,2355,2058
1,2357,2058
2,2358,2058
1,2359,2058
2,2360,2058
1,2362,2058
2,2362,2058
1,2353,2060
2,2353,2060
1,2355,2060
2,2355,2060
1,2357,2060
2,2358,2060
1,2359,2060
2,2360,2060
1,2362,2060
2,2362,2060
1,2364,2060
2,2365,2060
1,2366,2060
2,2367,2060
1,2368,2060
2,2369,2060
1,2371,2060
2,2371,2060
1,2353,2061
2,2353,2061
1,2355,2061
2,2355,2061
1,2357,2061
2,2358,2061
1,2359,2061
2,2360,2061
1,2362,2061
2,2362,2061
1,2364,2061
2,2365,2061
1,2366,2061
2,2367,2061
1,2368,2061
2,2369,2061
1,2371,2061
2,2371,2061
1,2373,2061
2,2374,2061
1,2375,2061
2,2375,2061
1,2353,2062
2,2353,2062
1,2355,2062
2,2355,2062
1,2357,2062
2,2358,2062
1,2359,2062
2,2360,2062
1,2362,2062
2,2362,2062
1,2364,2062
2,2365,2062
1,2366,2062
2,2367,2062
1,2368,2062
2,2369,2062
1,2371,2062
2,2371,2062
1,2373,2062
2,2374,2062
1,2375,2062
2,2375,2062
1,2358,2064
2,2358,2064
1,2359,2064
2,2360,2064
1,2362,2064
2,2362,2064
1,2364,2064
2,2365,2064
1,2366,2064
2,2367,2064
1,2368,2064
2,2369,2064
1,2371,2064
2,2371,2064
1,2373,2064
2,2374,2064
1,2375,2064
2,2375,2064
1,2366,2065
2,2367,2065
1,2368,2065
2,2369,2065
1,2371,2065
2,2371,2065
1,2373,2065
2,2374,2065
1,2375,2065
2,2375,2065
1,2375,2066
2,2375,2066
1,2354,2063
2,2353,2062
1,2355,2062
2,2355,2061
1,2354,2061
2,2353,2060
1,2357,2064
2,2357,2063
1,2356,2061
2,2355,2061
1,2355,2060
2,2355,2059
1,2354,2058
2,2353,2058
1,2358,2063
2,2358,2062
1,2357,2061
2,2357,2061
1,2356,2059
2,2355,2058
1,2355,2058
2,2355,2058
1,2360,2064
2,2360,2064
1,2359,2062
2,2359,2061
1,2358,2061
2,2358,2060
1,2357,2058
2,2357,2058
1,2362,2064
2,2361,2063
1,2360,2061
2,2360,2061
1,2359,2060
2,2359,2059
1,2358,2058
2,2358,2058
1,2364,2064
2,2363,2064
1,2362,2063
2,2362,2062
1,2362,2061
2,2361,2061
1,2360,2059
2,2360,2058
1,2365,2064
2,2365,2064
1,2364,2062
2,2363,2061
1,2362,2061
2,2362,2060
1,2362,2058
2,2362,2058
1,2367,2065
2,2367,2065
1,2366,2064
2,2365,2063
1,2365,2061
2,2365,2061
1,2364,2060
2,2363,2059
1,2368,2065
2,2368,2064
1,2367,2063
2,2367,2062
1,2366,2061
2,2365,2061
1,2365,2059
2,2365,2058
1,2369,2064
2,2369,2064
1,2368,2062
2,2368,2061
1,2367,2061
2,2367,2060
1,2371,2066
2,2371,2065
1,2371,2064
2,2370,2063
1,2369,2061
2,2369,2061
1,2368,2060
2,2368,2059
1,2373,2065
2,2372,2064
1,2371,2063
2,2371,2062
1,2371,2061
2,2370,2061
1,2375,2066
2,2375,2066
1,2374,2064
2,2374,2064
1,2373,2062
2,2372,2061
1,2371,2061
2,2371,2060
1,2376,2066
2,2375,2065
1,2375,2064
2,2375,2063
1,2374,2061
2,2374,2061
1,2376,2063
2,2375,2062
1,2375,2061
2,2375,2061
1,2377,2062
2,2377,2061
1,2376,2061
2,2376,2061
1,2353,2058
2,2354,2058
1,2353,2061
2,2354,2061
1,2355,2059
2,2355,2058
1,2354,2063
2,2354,2063
1,2355,2061
2,2355,2061
1,2355,2060
2,2356,2059
1,2357,2058
2,2357,2058
1,2355,2062
2,2356,2061
1,2357,2061
2,2357,2060
1,2358,2058
2,2358,2058
1,2357,2063
2,2357,2062
1,2358,2061
2,2358,2061
1,2359,2059
2,2359,2058
1,2358,2064
2,2358,2063
1,2359,2061
2,2359,2061
1,2360,2060
2,2360,2059
1,2359,2064
2,2359,2064
1,2360,2062
2,2360,2061
1,2361,2061
2,2362,2060
1,2362,2058
2,2362,2058
1,2361,2063
2,2362,2062
1,2362,2061
2,2362,2061
1,2363,2059
2,2364,2058
1,2362,2064
2,2362,2063
1,2363,2061
2,2364,2061
1,2365,2060
2,2365,2059
1,2363,2064
2,2364,2064
1,2365,2062
2,2365,2061
1,2365,2061
2,2366,2060
1,2365,2064
2,2365,2064
1,2365,2063
2,2366,2062
1,2367,2061
2,2367,2061
1,2368,2059
2,2368,2059
1,2367,2064
2,2367,2063
1,2368,2061
2,2368,2061
1,2369,2060
2,2369,2059
1,2368,2064
2,2368,2064
1,2369,2062
2,2369,2061
1,2370,2061
2,2371,2060
1,2369,2065
2,2369,2064
1,2370,2063
2,2371,2062
1,2371,2061
2,2371,2061
1,2370,2065
2,2371,2065
1,2371,2064
2,2371,2063
1,2372,2061
2,2373,2061
1,2371,2066
2,2371,2066
1,2372,2064
2,2373,2064
1,2374,2062
2,2374,2061
1,2375,2061
2,2375,2060
1,2374,2065
2,2374,2064
1,2375,2063
2,2375,2062
1,2375,2061
2,2376,2061
1,2375,2066
2,2375,2065
1,2375,2064
2,2376,2063
1,2377,2061
2,2377,2061
1,2375,2066
2,2376,2066
1,2009,2071
2,2011,2071
1,2020,2071
2,2044,2071
1,2053,2071
2,2077,2071
1,2086,2071
2,2109,2071
1,2118,2071
2,2142,2071
1,2151,2071
2,2175,2071
1,2184,2071
2,2208,2071
1,2217,2071
2,2240,2071
1,2250,2071
2,2273,2071
1,2283,2071
2,2306,2071
1,2316,2071
2,2339,2071
1,2348,2071
2,2352,2071
1,2004,2104
2,2011,2104
1,2020,2104
2,2044,2104
1,2053,2104
2,2077,2104
1,2086,2104
2,2109,2104
1,2118,2104
2,2142,2104
1,2151,2104
2,2175,2104
1,2184,2104
2,2208,2104
1,2217,2104
2,2240,2104
1,2250,2104
2,2273,2104
1,2283,2104
2,2306,2104
1,2316,2104
2,2339,2104
1,1999,2137
2,2011,2137
1,2020,2137
2,2044,2137
1,2053,2137
2,2077,2137
1,2086,2137
2,2109,2137
1,2118,2137
2,2142,2137
1,2151,2137
2,2175,2137
1,2184,2137
2,2208,2137
1,2217,2137
2,2240,2137
1,2250,2137
2,2273,2137
1,2283,2137
2,2306,2137
1,2316,2137
2,2339,2137
1,1994,2170
2,2011,2170
1,2020,2170
2,2044,2170
1,2053,2170
2,2077,2170
1,2086,2170
2,2109,2170
1,2118,2170
2,2142,2170
1,2151,2170
2,2175,2170
1,2184,2170
2,2208,2170
1,2217,2170
2,2240,2170
1,2250,2170
2,2273,2170
1,2283,2170
2,2306,2170
1,2316,2170
2,2337,2170
1,1990,2202
2,2011,2202
1,2020,2202
2,2044,2202
1,2053,2202
2,2077,2202
1,2086,2202
2,2109,2202
1,2118,2202
2,2142,2202
1,2151,2202
2,2175,2202
1,2184,2202
