xmin,ymin,xmax,ymax,Text 
2,2579,2032
1,2578,2032
2,2579,2032
3,2578,2032
1,2578,2035
2,2577,2035
3,2577,2034
4,2578,2033
5,2578,2033
6,2578,2034
7,2578,2035
8,2578,2035
1,2579,2037
2,2577,2036
3,2576,2036
4,2576,2037
1,2578,2036
2,2578,2037
1,2578,2038
2,2578,2038
3,2578,2038
1,2578,2038
2,2576,2038
1,2578,2040
2,2578,2039
3,2577,2039
4,2576,2039
5,2576,2040
6,2576,2041
7,2577,2041
8,2578,2040
1,2575,2041
2,2577,2041
3,2577,2042
4,2577,2043
5,2576,2043
6,2575,2043
1,1488,1508
2,1490,1499
1,4057,657
2,4057,662
3,4048,722
1,4061,663
2,4061,663
3,4062,663
4,4061,664
5,4061,664
6,4060,664
7,4060,664
8,4060,662
9,4059,664
1,4060,665
2,4061,665
3,4061,666
4,4061,667
5,4060,667
6,4060,667
7,4060,667
8,4059,665
9,4059,667
1,4060,670
2,4061,668
3,4060,668
4,4060,669
5,4060,670
6,4059,670
7,4058,669
8,4058,668
9,4059,668
1,4057,674
2,4060,674
3,4057,674
4,4060,676
5,4057,676
1,4057,677
2,4060,677
3,4057,677
4,4059,679
5,4057,679
1,4057,683
2,4059,683
1,4056,683
2,4057,684
3,4057,685
4,4057,686
5,4056,685
1,4057,690
2,4057,690
3,4057,690
4,4056,689
5,4056,690
6,4055,690
7,4055,690
8,4055,691
9,4056,691
10,4057,691
11,4057,691
12,4057,690
1,4054,692
2,4057,693
3,4056,693
1,4057,693
2,4057,693
3,4056,693
4,4056,694
5,4055,694
6,4055,693
7,4055,693
8,4055,692
1,4055,695
2,4055,697
3,4056,697
4,4056,696
5,4056,695
6,4055,695
7,4054,695
8,4054,696
9,4054,697
1,4054,697
2,4056,697
1,4055,697
2,4055,698
3,4056,698
4,4056,699
1,4053,701
2,4055,701
3,4055,700
4,4055,700
5,4054,700
6,4053,700
7,4053,700
8,4053,701
1,4056,703
2,4053,703
1,4055,702
2,4055,703
1,4055,704
2,4055,704
1,4054,704
2,4053,704
1,4054,706
2,4054,705
3,4053,705
4,4053,706
5,4053,706
6,4053,706
7,4053,707
8,4053,706
9,4054,706
10,4054,706
1,4053,707
2,4054,708
1,4053,708
2,4054,709
3,4053,709
4,4053,710
5,4052,709
1,2382,3476
2,2384,3442
3,2388,3388
4,2395,3301
5,2396,3288
1,4352,562
2,4280,560
3,4211,557
4,4178,556
1,629,3455
2,788,3403
1,680,3434
2,680,3434
3,681,3433
4,682,3435
1,684,3432
2,683,3432
3,683,3434
4,683,3433
5,683,3433
6,684,3433
7,685,3433
8,685,3434
9,685,3435
10,684,3435
11,683,3435
12,683,3435
1,686,3432
2,686,3432
3,686,3433
4,686,3434
5,686,3434
6,687,3434
7,687,3433
8,687,3432
9,687,3432
10,686,3432
11,686,3432
1,691,3432
2,690,3430
3,692,3432
4,693,3429
5,693,3432
1,694,3431
2,693,3429
3,696,3431
4,696,3429
5,696,3431
1,700,3429
2,699,3427
1,701,3429
2,701,3427
3,701,3428
1,701,3427
2,702,3427
3,703,3427
4,703,3429
1,706,3425
2,706,3426
3,706,3426
4,706,3426
5,706,3427
6,707,3427
7,708,3427
8,708,3426
9,708,3426
10,708,3425
11,707,3425
12,706,3425
1,709,3427
2,709,3425
3,709,3425
4,710,3425
5,711,3425
6,711,3426
7,710,3426
8,710,3426
9,709,3426
10,709,3426
1,712,3425
2,713,3424
3,712,3423
4,712,3424
5,712,3425
6,712,3425
7,712,3426
8,712,3425
9,713,3425
1,714,3425
2,714,3423
3,714,3424
1,714,3423
2,714,3422
3,715,3422
1,717,3422
2,718,3423
1,717,3422
2,716,3422
3,716,3422
4,716,3423
5,716,3423
6,716,3424
7,717,3424
8,717,3423
1,718,3421
2,719,3422
3,719,3423
4,719,3422
1,718,3422
2,719,3421
1,719,3420
2,720,3420
3,719,3420
1,720,3421
2,720,3422
1,722,3420
2,722,3421
3,721,3421
4,721,3422
5,722,3422
6,722,3422
7,723,3421
8,722,3420
9,722,3420
1,724,3421
2,723,3419
1,724,3420
2,724,3419
3,725,3419
4,726,3421
1,635,3472
2,632,3465
1,2465,2814
2,2463,2822
1,4048,722
2,3983,1161
3,3922,1575
4,3922,1577
5,3984,1649
6,3984,1653
1,3994,1160
2,3994,1160
3,3994,1161
4,3994,1162
5,3993,1162
6,3992,1161
7,3991,1160
8,3991,1162
1,3993,1163
2,3993,1163
3,3994,1163
4,3994,1164
5,3993,1164
6,3993,1165
7,3993,1164
8,3992,1164
9,3991,1163
10,3991,1164
1,3993,1167
2,3993,1166
3,3992,1166
4,3992,1167
5,3992,1167
6,3991,1167
7,3991,1167
8,3991,1167
9,3991,1166
10,3991,1166
1,3990,1171
2,3992,1171
3,3990,1172
4,3992,1173
5,3990,1173
1,3989,1174
2,3992,1174
3,3989,1175
4,3991,1177
5,3989,1177
1,3988,1180
2,3991,1180
1,3988,1181
2,3990,1182
3,3990,1183
4,3989,1183
5,3988,1183
1,3990,1188
2,3990,1187
3,3989,1187
4,3988,1186
5,3988,1187
6,3988,1187
7,3988,1188
8,3988,1189
9,3988,1189
10,3988,1190
11,3989,1189
12,3990,1189
13,3990,1188
1,3986,1190
2,3988,1190
3,3988,1191
4,3988,1192
5,3988,1192
6,3988,1191
7,3987,1191
8,3987,1190
9,3988,1190
10,3988,1190
1,3988,1193
2,3988,1194
3,3988,1194
4,3988,1193
5,3988,1193
6,3988,1193
7,3987,1193
8,3987,1193
9,3987,1194
1,3986,1195
2,3988,1195
3,3988,1196
4,3988,1196
1,3988,1199
2,3988,1198
3,3988,1197
4,3987,1197
5,3986,1197
6,3986,1198
7,3986,1199
8,3988,1199
9,3987,1199
1,3988,1200
2,3986,1200
3,3985,1200
1,3988,1200
2,3987,1201
1,3988,1202
2,3988,1202
1,3987,1202
2,3985,1202
1,3987,1203
2,3987,1203
3,3986,1203
4,3985,1203
5,3985,1203
6,3985,1204
7,3985,1205
8,3986,1205
9,3986,1204
10,3987,1204
11,3987,1203
1,3984,1205
2,3987,1206
1,3986,1206
2,3986,1206
3,3986,1207
4,3984,1206
1,3883,682
2,3889,641
1,1945,1608
2,2305,1657
1,2097,1624
2,2098,1624
3,2098,1624
4,2098,1627
1,2101,1624
2,2100,1624
3,2099,1625
4,2100,1625
5,2101,1625
6,2102,1626
7,2101,1627
8,2100,1627
9,2099,1627
10,2099,1626
1,2103,1624
2,2102,1624
3,2102,1625
4,2102,1626
5,2102,1627
6,2103,1627
7,2104,1627
8,2104,1626
9,2104,1625
10,2103,1624
1,2108,1627
2,2108,1625
3,2109,1627
4,2110,1626
5,2110,1628
1,2111,1628
2,2111,1626
3,2112,1628
4,2113,1626
5,2113,1628
1,2117,1629
2,2117,1627
1,2118,1629
2,2118,1627
3,2118,1628
1,2118,1627
2,2119,1627
3,2120,1627
4,2120,1628
5,2119,1629
1,2125,1627
2,2124,1627
3,2124,1628
4,2124,1629
5,2124,1630
6,2125,1630
7,2125,1630
8,2125,1629
9,2126,1629
10,2125,1628
11,2125,1627
12,2125,1627
1,2126,1631
2,2127,1629
3,2128,1629
4,2128,1629
5,2128,1630
6,2128,1630
7,2127,1630
8,2127,1630
9,2126,1630
1,2129,1630
2,2131,1630
3,2131,1629
4,2130,1629
5,2129,1629
6,2129,1630
7,2129,1630
8,2130,1630
9,2131,1630
1,2132,1630
2,2132,1629
1,2132,1630
2,2132,1630
3,2133,1630
1,2135,1630
2,2135,1630
3,2134,1630
4,2134,1630
5,2134,1631
6,2135,1631
7,2135,1631
8,2135,1630
9,2135,1630
1,2137,1629
2,2137,1631
3,2138,1631
1,2136,1630
2,2138,1630
1,2138,1630
2,2138,1630
1,2138,1630
2,2138,1632
1,2140,1630
2,2139,1631
3,2140,1632
4,2141,1632
5,2141,1631
6,2141,1630
7,2140,1630
1,2142,1632
2,2142,1630
3,2142,1631
1,2142,1630
2,2143,1630
3,2144,1631
4,2144,1633
1,2777,615
2,2772,642
1,2283,1789
2,2259,1785
1,2476,500
2,2023,485
3,1491,467
4,1502,300
1,2012,406
2,2010,406
3,2011,405
4,2010,405
5,2010,404
6,2010,404
7,2011,404
8,2012,404
9,2012,404
1,2008,406
2,2009,406
3,2009,405
4,2009,404
5,2009,404
6,2008,404
7,2007,404
8,2007,404
9,2007,405
10,2007,406
11,2008,406
1,2005,406
2,2006,406
3,2006,405
4,2007,405
5,2007,404
6,2006,404
7,2005,404
8,2004,404
9,2004,404
10,2004,405
11,2004,406
12,2005,406
1,2000,404
2,2000,406
3,2000,403
4,1998,406
5,1998,403
1,1997,403
2,1997,405
3,1996,403
4,1995,405
5,1995,403
1,1991,403
2,1991,405
1,1990,403
2,1990,404
3,1989,404
4,1988,404
5,1988,403
1,1984,405
2,1984,405
3,1984,404
4,1984,404
5,1984,403
6,1984,403
7,1983,403
8,1982,404
9,1982,404
10,1983,404
11,1983,405
12,1984,405
1,1981,402
2,1981,404
3,1981,404
1,1981,404
2,1980,404
3,1980,404
4,1980,403
5,1980,403
6,1981,403
1,1979,404
2,1977,404
3,1977,404
4,1978,404
5,1978,404
6,1979,404
7,1979,403
8,1978,403
9,1978,402
10,1977,402
11,1977,403
1,1977,402
2,1976,404
3,1977,404
1,1976,404
2,1975,404
1,1973,402
2,1973,404
3,1974,404
4,1974,404
5,1974,403
6,1974,402
7,1974,402
8,1973,402
9,1973,403
1,1971,404
2,1971,403
3,1971,402
4,1971,402
1,1972,404
2,1971,404
1,1970,404
2,1970,404
1,1970,404
2,1970,402
1,1968,404
2,1969,403
3,1968,403
4,1968,402
5,1967,402
6,1967,402
7,1967,403
8,1967,404
9,1967,404
10,1968,404
1,1966,402
2,1966,404
1,1966,403
2,1965,404
3,1964,404
4,1964,403
5,1964,402
1,2356,1668
2,2383,1672
3,2471,1604
4,2472,1585
5,2511,1324
6,2526,1236
7,2671,1256
1,2506,1476
2,2506,1476
3,2506,1476
4,2508,1476
1,2506,1473
2,2506,1474
3,2507,1474
4,2507,1473
5,2507,1473
6,2508,1473
7,2509,1473
8,2509,1474
9,2508,1474
10,2508,1475
1,2506,1470
2,2506,1471
3,2507,1471
4,2507,1472
5,2508,1472
6,2509,1471
7,2509,1470
8,2508,1469
9,2507,1469
10,2506,1470
1,2509,1466
2,2507,1466
3,2509,1465
4,2507,1464
5,2510,1464
1,2510,1463
2,2508,1463
3,2510,1462
4,2508,1460
5,2510,1461
1,2511,1457
2,2509,1456
3,2511,1455
1,2510,1456
2,2510,1455
1,2512,1454
2,2509,1453
1,2510,1453
2,2510,1453
3,2510,1452
4,2511,1452
5,2511,1453
6,2512,1453
7,2512,1453
8,2511,1453
9,2511,1454
1,2510,1450
2,2510,1450
3,2510,1451
4,2511,1451
5,2512,1451
6,2512,1450
7,2512,1450
8,2510,1450
9,2511,1450
1,2513,1449
2,2511,1448
3,2511,1447
4,2511,1446
5,2513,1447
1,2510,1444
2,2513,1444
3,2513,1445
4,2513,1446
5,2512,1446
6,2511,1445
7,2511,1444
8,2512,1444
1,2512,1442
2,2512,1443
3,2512,1443
4,2513,1443
5,2513,1443
6,2513,1443
7,2513,1442
8,2513,1441
9,2513,1441
10,2512,1441
11,2512,1442
1,2513,1440
2,2512,1440
1,2513,1440
2,2512,1440
3,2512,1439
4,2513,1439
5,2513,1439
1,2513,1438
2,2513,1436
3,2513,1436
4,2513,1436
5,2513,1437
6,2513,1438
7,2513,1437
8,2514,1437
9,2514,1436
10,2514,1436
1,2512,1433
2,2515,1433
1,2513,1433
2,2513,1434
3,2513,1435
4,2513,1435
5,2514,1435
6,2514,1434
7,2514,1433
1,4178,556
2,4149,555
3,4089,605
1,4158,565
2,4157,567
3,4157,565
4,4156,566
5,4156,565
6,4155,565
7,4155,565
8,4156,565
9,4156,564
10,4157,564
1,4155,568
2,4156,568
3,4156,567
4,4155,566
5,4155,566
6,4154,566
7,4154,567
8,4154,568
9,4155,568
10,4155,568
1,4153,570
2,4154,569
3,4153,568
4,4153,568
5,4152,568
6,4152,568
7,4152,568
8,4152,569
9,4152,570
10,4152,570
11,4153,570
1,4149,571
2,4150,573
3,4148,572
4,4149,574
5,4146,572
1,4145,573
2,4147,575
3,4145,574
4,4145,576
5,4144,575
1,4141,577
2,4142,579
1,4140,578
2,4141,579
3,4141,578
1,4141,579
2,4140,580
3,4139,578
1,4137,584
2,4137,583
3,4137,582
4,4136,581
5,4135,581
6,4135,582
7,4135,583
8,4135,584
9,4135,584
10,4136,584
11,4137,584
1,4133,583
2,4135,585
3,4134,585
4,4134,585
5,4133,585
6,4133,585
7,4132,585
8,4133,584
9,4134,584
1,4132,586
2,4131,587
3,4132,587
4,4132,587
5,4132,586
6,4132,585
7,4132,585
8,4131,585
9,4131,586
1,4129,587
2,4131,588
1,4130,588
2,4130,588
1,4127,589
2,4128,590
3,4129,590
4,4129,589
5,4129,589
6,4129,588
7,4128,588
8,4127,588
9,4127,589
1,4127,591
2,4126,590
3,4126,590
4,4126,591
1,4127,591
2,4126,591
1,4126,593
2,4126,593
1,4126,592
2,4125,591
1,4124,593
2,4125,593
3,4125,592
4,4124,592
5,4123,592
6,4122,593
7,4123,593
8,4123,594
9,4124,594
10,4124,593
1,4122,594
2,4122,595
3,4122,595
4,4122,595
5,4121,595
1,1483,1540
2,1632,1562
3,1752,1580
4,1757,1581
5,1846,1594
6,1938,1607
1,1683,1565
2,1684,1565
3,1684,1568
1,1688,1565
2,1686,1565
3,1685,1566
4,1686,1566
5,1687,1566
6,1687,1567
7,1688,1567
8,1687,1568
9,1686,1568
10,1685,1568
11,1685,1567
1,1689,1565
2,1689,1566
3,1688,1566
4,1688,1567
5,1688,1568
6,1689,1568
7,1690,1568
8,1690,1568
9,1690,1567
10,1690,1566
11,1689,1566
12,1689,1565
1,1694,1568
2,1694,1566
3,1695,1569
4,1696,1567
5,1696,1569
1,1697,1569
2,1698,1567
3,1698,1569
4,1699,1567
5,1699,1570
1,1703,1570
2,1703,1568
1,1704,1570
2,1704,1568
1,1704,1569
2,1705,1569
3,1706,1569
4,1705,1571
1,1711,1569
2,1710,1569
3,1710,1570
4,1710,1571
5,1711,1571
6,1711,1571
7,1711,1571
8,1712,1571
9,1712,1570
10,1711,1570
11,1711,1569
12,1711,1569
1,1712,1572
2,1713,1570
3,1714,1570
4,1714,1571
5,1714,1571
6,1714,1571
7,1713,1571
8,1712,1571
1,1715,1571
2,1717,1571
3,1717,1571
4,1716,1571
5,1715,1571
6,1715,1571
7,1716,1572
8,1717,1572
9,1717,1571
1,1718,1572
2,1718,1571
3,1718,1571
1,1718,1571
2,1719,1571
1,1721,1573
2,1721,1571
3,1721,1571
4,1721,1571
5,1720,1571
6,1720,1572
7,1721,1572
8,1721,1573
9,1721,1572
10,1721,1572
1,1723,1571
2,1723,1572
3,1723,1573
4,1724,1573
1,1722,1571
2,1724,1571
1,1724,1571
2,1724,1571
1,1724,1571
2,1724,1573
1,1726,1572
2,1725,1572
3,1725,1573
4,1726,1573
5,1726,1574
6,1727,1574
7,1727,1573
8,1727,1573
9,1727,1572
10,1727,1572
11,1726,1572
1,1728,1574
2,1728,1572
3,1729,1572
4,1730,1572
5,1730,1573
6,1730,1574
1,1225,3086
2,1231,3079
3,1274,3046
4,1276,3044
5,1277,3043
6,1278,3034
7,1282,2990
8,1283,2961
9,1282,2939
10,1277,2890
11,1274,2876
12,1268,2838
13,1257,2803
14,1253,2791
15,1234,2742
16,1208,2692
17,1196,2676
18,1144,2604
19,1047,2469
20,945,2324
21,932,2308
22,816,2143
23,664,1931
24,614,1861
25,611,1856
26,601,1839
27,601,1840
28,600,1825
29,597,1778
30,594,1742
31,594,1739
32,597,1702
33,604,1666
34,616,1632
35,632,1598
36,651,1568
37,676,1539
38,703,1515
39,732,1494
40,764,1476
41,799,1463
42,834,1455
43,870,1450
44,887,1450
45,909,1451
46,926,1453
47,943,1455
48,965,1458
49,1019,1466
50,1130,1482
51,1186,1490
52,1386,1525
1,1003,2294
2,1003,2293
3,1002,2293
4,1005,2291
1,1001,2291
2,1001,2291
3,1002,2291
4,1001,2291
5,1001,2290
6,1001,2289
7,1002,2289
8,1003,2290
9,1003,2291
1,999,2289
2,1000,2289
3,1001,2289
4,1001,2288
5,1001,2288
6,1001,2288
7,1001,2287
8,1000,2287
9,999,2288
10,999,2288
11,999,2289
1,998,2284
2,996,2285
3,998,2283
4,995,2283
5,997,2282
1,996,2281
2,995,2282
3,996,2280
4,993,2281
5,995,2279
1,993,2276
2,991,2278
1,992,2275
2,991,2276
1,992,2275
2,991,2275
3,990,2275
4,990,2275
5,991,2275
6,992,2274
1,987,2272
2,988,2272
3,988,2272
4,988,2271
5,988,2270
6,988,2269
7,988,2269
8,987,2269
9,987,2270
10,986,2270
11,986,2271
12,987,2272
1,988,2268
2,986,2269
3,986,2268
4,985,2268
5,985,2268
6,985,2267
7,986,2267
8,987,2268
9,987,2268
1,985,2266
2,984,2265
3,984,2266
4,985,2266
5,985,2267
6,985,2266
7,985,2266
8,985,2265
9,985,2265
10,985,2265
1,984,2264
2,983,2265
3,984,2265
1,983,2265
2,982,2264
1,982,2261
2,981,2262
3,981,2262
4,982,2262
5,982,2263
6,982,2263
7,983,2262
8,983,2262
9,982,2262
10,982,2261
1,979,2262
2,981,2260
3,981,2259
1,980,2261
2,980,2260
1,978,2260
2,978,2259
3,978,2260
1,979,2259
2,980,2258
1,978,2258
2,978,2258
3,979,2258
4,979,2258
5,979,2257
6,978,2256
7,978,2257
8,978,2258
1,978,2255
2,977,2256
3,976,2255
4,976,2255
5,977,2254
1,2253,1781
2,2254,1776
1,2220,3308
2,2212,3397
3,2212,3398
1,2224,3314
2,2224,3315
3,2224,3314
4,2224,3315
5,2223,3315
6,2222,3315
7,2222,3314
8,2222,3314
9,2223,3314
1,2224,3317
2,2224,3317
3,2224,3317
4,2223,3316
5,2222,3316
6,2222,3317
7,2222,3317
8,2222,3318
9,2223,3318
10,2224,3318
11,2224,3317
1,2224,3320
2,2224,3319
3,2223,3319
4,2222,3319
5,2221,3320
6,2221,3320
7,2222,3320
8,2222,3321
9,2223,3321
10,2224,3321
11,2224,3320
12,2224,3320
1,2221,3324
2,2224,3324
3,2221,3326
4,2223,3327
5,2220,3327
1,2220,3328
2,2223,3328
3,2220,3329
4,2223,3330
5,2220,3330
1,2222,3336
2,2222,3335
3,2222,3334
4,2221,3334
5,2220,3334
6,2220,3335
7,2220,3336
8,2220,3336
1,2221,3337
2,2220,3337
3,2220,3337
4,2220,3337
5,2220,3338
6,2220,3339
7,2220,3339
8,2221,3339
9,2221,3338
10,2221,3337
1,2220,3340
2,2221,3340
1,2220,3340
2,2221,3340
3,2221,3341
4,2220,3341
5,2220,3341
1,2220,3344
2,2220,3343
3,2220,3343
4,2220,3343
5,2219,3343
6,2219,3343
7,2220,3343
8,2220,3342
1,2221,3345
2,2220,3345
3,2219,3345
4,2219,3346
1,2220,3345
2,2220,3346
1,2219,3347
2,2220,3347
3,2220,3347
1,2220,3347
2,2220,3347
3,2220,3348
1,2220,3349
2,2219,3349
3,2219,3350
4,2219,3350
5,2220,3350
1,2220,3353
2,2220,3352
3,2220,3351
4,2219,3351
5,2219,3352
6,2218,3352
7,2218,3353
8,2219,3353
1,2220,3354
2,2219,3354
3,2218,3354
4,2218,3355
1,2220,3354
2,2220,3355
1,2219,3356
2,2219,3357
3,2220,3357
4,2220,3357
5,2219,3356
6,2218,3356
7,2218,3357
8,2218,3357
1,2220,3360
2,2217,3360
1,2219,3360
2,2219,3360
3,2220,3359
4,2219,3359
5,2219,3358
6,2218,3358
7,2218,3359
8,2217,3359
9,2217,3360
10,2218,3360
1,2220,3363
2,2217,3361
1,2217,3366
2,2219,3368
3,2217,3369
1,2218,3367
2,2217,3369
1,2218,3372
2,2218,3371
3,2218,3370
4,2217,3370
5,2217,3371
6,2217,3371
7,2217,3370
8,2217,3370
1,2217,3375
2,2219,3375
1,2216,3378
2,2217,3378
3,2217,3377
4,2217,3376
5,2217,3376
6,2216,3376
7,2216,3377
8,2217,3378
1,2218,3379
2,2218,3380
3,2218,3379
1,2217,3379
2,2216,3379
1,2218,3382
2,2216,3382
3,2216,3381
4,2216,3380
5,2217,3380
6,2217,3380
7,2217,3381
8,2217,3382
1,1483,1540
2,1485,1527
1,2670,496
2,2752,499
1,2671,492
2,2673,492
3,2672,493
4,2673,493
5,2673,493
6,2673,494
7,2672,494
8,2671,494
9,2671,493
1,2675,492
2,2674,492
3,2674,493
4,2674,493
5,2674,494
6,2675,494
7,2676,494
8,2676,493
9,2676,493
10,2676,492
11,2675,492
1,2677,492
2,2677,493
3,2677,493
4,2677,494
5,2677,494
6,2678,494
7,2679,494
8,2679,493
9,2679,493
10,2678,492
11,2677,492
1,2682,494
2,2683,492
3,2683,494
4,2685,492
5,2684,495
1,2686,495
2,2686,492
3,2687,495
4,2688,493
5,2688,495
1,2694,493
2,2694,493
3,2693,493
4,2693,493
5,2692,493
6,2692,493
7,2692,494
8,2693,495
9,2693,495
10,2694,494
1,2696,493
2,2695,493
3,2695,494
4,2695,495
5,2696,495
6,2697,495
7,2697,494
8,2697,493
9,2696,493
1,2697,495
2,2697,493
1,2697,494
2,2698,493
3,2699,493
4,2699,494
5,2699,495
1,2702,494
2,2702,493
3,2701,493
4,2700,493
5,2700,494
6,2701,494
7,2702,494
8,2702,495
9,2701,495
10,2700,495
1,2703,493
2,2703,495
3,2703,495
1,2703,493
2,2703,493
1,2704,495
2,2705,493
1,2705,494
2,2705,493
3,2706,493
1,2706,493
2,2706,495
3,2706,496
4,2707,496
5,2707,495
6,2708,495
1,2708,494
2,2708,496
1,2711,494
2,2710,494
3,2710,494
4,2709,495
5,2710,495
6,2710,496
7,2710,496
8,2711,495
1,2712,493
2,2712,495
3,2712,496
4,2713,496
1,2712,494
2,2713,494
1,2713,495
2,2716,495
3,2715,494
4,2714,494
5,2713,495
6,2714,495
7,2714,496
8,2715,496
9,2716,496
1,2718,493
2,2718,496
3,2717,496
4,2716,496
5,2716,495
6,2716,494
7,2717,494
8,2718,494
1,2722,493
2,2719,496
1,2725,496
2,2726,493
3,2727,496
1,2725,495
2,2726,495
1,2729,495
2,2729,495
3,2728,495
4,2729,496
5,2729,496
6,2729,496
7,2728,496
1,2733,496
2,2733,494
1,2736,496
2,2736,495
3,2735,495
4,2734,495
5,2734,496
6,2735,496
7,2736,496
1,2737,494
2,2737,494
1,2737,495
2,2737,496
1,2739,494
2,2739,496
3,2739,496
4,2738,496
5,2738,496
6,2738,495
7,2739,495
8,2739,495
1,2463,2822
2,2454,2887
1,2467,2827
2,2467,2827
3,2465,2827
1,2467,2830
2,2467,2830
3,2467,2829
4,2467,2830
5,2467,2830
6,2466,2830
7,2466,2831
8,2465,2830
9,2465,2830
10,2465,2829
11,2466,2829
1,2467,2833
2,2467,2832
3,2466,2832
4,2465,2832
5,2464,2833
6,2464,2834
7,2465,2834
8,2466,2834
9,2467,2834
10,2467,2833
1,2464,2837
2,2467,2837
3,2463,2838
4,2466,2840
5,2463,2840
1,2463,2840
2,2466,2841
3,2463,2842
4,2466,2843
5,2463,2843
1,2463,2847
2,2465,2847
1,2463,2847
2,2464,2848
1,2463,2848
2,2464,2849
3,2463,2849
4,2463,2850
5,2462,2849
1,2464,2854
2,2463,2854
3,2463,2853
4,2463,2853
5,2462,2853
6,2461,2853
7,2461,2854
8,2461,2855
9,2462,2855
10,2463,2856
11,2463,2855
12,2464,2854
1,2460,2856
2,2463,2857
3,2463,2857
4,2462,2858
5,2461,2858
6,2461,2857
7,2461,2857
8,2461,2856
1,2462,2859
2,2461,2860
3,2462,2860
4,2462,2860
5,2462,2859
6,2461,2859
7,2460,2860
8,2460,2860
9,2461,2860
1,2460,2861
2,2462,2862
3,2461,2861
1,2462,2862
2,2462,2863
1,2460,2865
2,2461,2865
3,2462,2864
4,2462,2863
5,2461,2863
6,2460,2863
7,2460,2864
8,2460,2865
1,2462,2867
2,2460,2867
3,2460,2867
4,2460,2867
1,2461,2866
2,2461,2867
1,2462,2868
2,2462,2868
1,2461,2868
2,2460,2868
1,2461,2870
2,2460,2870
3,2460,2869
4,2460,2869
5,2460,2870
6,2459,2870
7,2460,2870
8,2460,2871
9,2460,2871
10,2460,2870
11,2461,2870
12,2461,2870
1,2459,2872
2,2460,2872
3,2460,2873
4,2460,2873
5,2460,2873
6,2459,2873
1,2779,602
2,2777,615
1,636,3476
2,635,3472
1,4089,605
2,4081,595
3,3892,567
4,3864,591
1,4004,595
2,4002,595
3,4003,594
4,4002,593
5,4003,592
6,4004,592
7,4004,592
8,4004,593
1,4001,595
2,4001,594
3,4001,593
4,4001,592
5,4001,592
6,4001,591
7,4000,592
8,4000,593
9,4000,594
10,4000,595
11,4001,595
1,3997,594
2,3998,594
3,3998,593
4,3998,592
5,3998,591
6,3997,591
7,3997,591
8,3997,592
9,3997,593
10,3997,594
11,3997,594
1,3994,591
2,3993,593
3,3992,591
4,3991,593
5,3991,591
1,3990,590
2,3990,593
3,3989,590
4,3988,592
5,3988,590
1,3984,589
2,3984,591
1,3983,589
2,3982,591
3,3983,591
1,3982,591
2,3981,591
3,3981,590
4,3981,589
1,3976,591
2,3977,591
3,3977,590
4,3978,590
5,3978,589
6,3977,588
7,3976,588
8,3975,588
9,3975,589
10,3975,590
11,3975,591
12,3976,591
1,3974,587
2,3974,589
3,3974,589
1,3974,589
2,3973,589
3,3972,588
4,3973,588
5,3973,588
6,3974,588
7,3974,588
8,3974,588
1,3971,588
2,3970,588
3,3970,589
4,3971,589
5,3971,588
6,3971,588
7,3971,588
8,3970,588
1,3969,587
2,3969,588
3,3968,588
4,3968,588
1,3965,588
2,3965,587
3,3966,587
4,3967,587
5,3968,588
6,3967,588
7,3967,588
8,3966,588
9,3965,588
1,3964,589
2,3965,587
3,3964,587
4,3964,586
1,3965,588
2,3964,588
1,3962,588
2,3962,588
1,3962,588
2,3962,586
1,3961,588
2,3961,588
3,3961,587
4,3961,586
5,3961,586
6,3960,586
7,3960,587
8,3960,588
9,3961,588
1,3959,585
2,3958,587
3,3958,587
4,3957,587
5,3958,585
1,1196,3113
2,1467,3153
1,1304,3124
2,1304,3124
3,1305,3124
4,1304,3126
1,1308,3125
2,1307,3124
3,1307,3126
4,1307,3125
5,1307,3125
6,1308,3126
7,1308,3126
8,1307,3126
9,1307,3127
10,1307,3126
11,1306,3126
1,1310,3125
2,1309,3125
3,1309,3126
4,1309,3126
5,1310,3127
6,1310,3127
7,1311,3126
8,1311,3126
9,1310,3125
10,1310,3125
1,1314,3128
2,1315,3126
3,1316,3128
4,1317,3126
5,1317,3128
1,1317,3129
2,1318,3126
3,1319,3129
4,1320,3126
5,1320,3129
1,1323,3130
2,1324,3127
1,1325,3130
2,1325,3128
3,1326,3128
4,1327,3128
5,1327,3129
6,1327,3130
1,1331,3128
2,1330,3129
3,1330,3130
4,1330,3130
5,1331,3130
6,1332,3130
7,1333,3130
8,1333,3130
9,1333,3129
10,1332,3128
11,1331,3128
1,1333,3129
2,1333,3132
1,1333,3130
2,1334,3130
3,1335,3130
4,1335,3130
5,1334,3131
6,1333,3130
1,1336,3130
2,1338,3130
3,1337,3130
4,1337,3130
5,1336,3130
6,1337,3131
7,1337,3131
8,1338,3131
1,1339,3132
2,1339,3130
1,1339,3130
2,1340,3130
1,1342,3130
2,1341,3130
3,1340,3130
4,1340,3131
5,1341,3132
6,1342,3132
7,1342,3130
8,1342,3131
1,1343,3130
2,1343,3132
3,1344,3133
1,1343,3130
2,1344,3131
1,1345,3130
2,1346,3130
3,1345,3130
1,1346,3131
2,1345,3133
1,1347,3131
2,1346,3131
3,1346,3132
4,1346,3133
5,1347,3133
6,1348,3133
7,1348,3132
8,1348,3131
9,1347,3131
1,1349,3133
2,1349,3131
1,1349,3132
2,1350,3132
