Polyline,X,Y 
2,751,765
1,752,765
2,752,765
3,752,765
4,752,766
5,752,766
6,753,766
7,753,766
8,753,766
9,753,765
10,753,765
11,752,765
1,754,766
2,755,765
3,754,766
1,755,765
2,755,765
3,756,766
4,755,767
1,2764,443
2,2905,17
1,699,1787
2,739,1800
3,1014,1891
4,1512,2058
5,1512,2058
6,1513,2058
7,1514,2059
8,1515,2059
9,1516,2059
10,1516,2060
11,1517,2061
12,1517,2062
13,1518,2062
14,1518,2063
15,1518,2064
16,1519,2064
17,1519,2065
18,1519,2066
19,1519,2067
20,1519,2067
21,1468,2205
22,1468,2208
23,1468,2210
24,1468,2212
25,1469,2215
26,1469,2217
27,1470,2219
28,1471,2221
29,1578,2434
1,1340,2188
2,1342,2187
3,1342,2188
4,1342,2189
5,1342,2189
6,1342,2189
7,1341,2189
8,1341,2189
9,1341,2188
1,1341,2190
2,1343,2190
1,1343,2192
2,1341,2190
1,1342,2191
2,1341,2193
1,1343,2193
2,1344,2195
3,1343,2194
4,1343,2194
5,1343,2195
6,1342,2195
7,1342,2195
8,1341,2194
9,1341,2194
10,1341,2193
11,1342,2193
1,1344,2196
2,1343,2196
3,1343,2196
4,1343,2197
5,1343,2197
6,1342,2197
7,1342,2197
8,1342,2196
9,1342,2196
10,1342,2196
11,1343,2196
12,1343,2196
13,1343,2197
14,1344,2197
15,1344,2197
16,1344,2196
17,1344,2196
1,1344,2198
2,1345,2200
3,1344,2199
4,1344,2200
5,1344,2200
6,1343,2200
7,1343,2200
8,1342,2200
9,1342,2199
10,1342,2198
11,1343,2198
1,1345,2201
2,1344,2201
3,1344,2201
4,1343,2201
5,1343,2201
6,1343,2202
7,1343,2202
8,1343,2202
9,1343,2203
10,1344,2203
11,1344,2203
12,1345,2202
13,1345,2202
14,1345,2201
1,1344,2203
2,1345,2206
1,1344,2207
2,1346,2207
3,1346,2208
4,1346,2208
5,1346,2209
6,1345,2208
7,1345,2207
1,1344,2210
2,1346,2209
1,1347,2211
2,1345,2210
1,1346,2210
2,1345,2211
1,1348,2212
2,1348,2214
3,1345,2213
1,1348,2215
2,1348,2215
3,1348,2215
4,1346,2216
1,1349,2217
2,1348,2217
3,1348,2217
4,1348,2217
5,1347,2217
6,1346,2217
7,1346,2218
8,1346,2218
9,1347,2219
10,1348,2219
11,1348,2218
12,1349,2218
13,1349,2218
14,1349,2217
1,1349,2221
2,1349,2219
3,1348,2219
4,1348,2220
5,1348,2221
6,1348,2221
7,1348,2222
8,1348,2222
9,1347,2221
10,1347,2221
11,1347,2220
12,1347,2219
1,1345,2189
2,1345,2189
3,1346,2190
4,1344,2190
1,1346,2192
2,1346,2192
3,1344,2192
1,1345,2196
2,1347,2196
1,1347,2197
2,1345,2196
1,1346,2196
2,1345,2197
1,1348,2198
2,1346,2200
3,1348,2200
1,1346,2203
2,1349,2203
1,1347,2204
2,1348,2204
3,1349,2205
4,1349,2205
5,1348,2205
6,1347,2206
1,1350,2210
2,1350,2209
3,1350,2209
4,1349,2209
5,1349,2209
6,1348,2210
7,1348,2210
8,1348,2211
9,1349,2211
10,1349,2211
11,1350,2211
12,1350,2211
13,1350,2211
14,1350,2210
15,1350,2210
1,1348,2212
2,1350,2212
3,1350,2212
4,1350,2212
5,1350,2213
6,1350,2214
7,1349,2214
8,1349,2214
9,1349,2213
10,1349,2212
1,1350,2215
2,1350,2216
3,1351,2216
4,1351,2215
5,1350,2215
6,1350,2215
7,1349,2215
8,1349,2215
9,1349,2216
10,1349,2216
11,1350,2216
1,1350,2217
2,1351,2217
3,1350,2217
1,1351,2217
2,1351,2217
3,1351,2217
4,1351,2218
1,1352,2220
2,1350,2221
1,1351,2220
2,1351,2219
3,1351,2219
4,1351,2218
5,1350,2219
6,1350,2219
7,1350,2220
8,1351,2220
1,1353,2221
2,1351,2222
3,1351,2222
1,1352,2221
2,1352,2222
1,1353,2223
2,1353,2223
1,1352,2223
2,1351,2223
1,1352,2224
2,1352,2224
3,1352,2224
4,1351,2224
5,1351,2225
6,1351,2225
7,1352,2225
8,1352,2226
9,1352,2225
10,1353,2225
11,1352,2224
1,1351,2226
2,1353,2226
3,1352,2226
1,1353,2226
2,1353,2227
3,1353,2227
4,1353,2227
5,1352,2228
1,2114,2379
2,2097,2374
1,2135,2306
2,2135,2307
3,2133,2306
1,2134,2309
2,2134,2309
3,2132,2309
1,2131,2312
2,2133,2313
1,2132,2314
2,2132,2312
1,2132,2313
2,2131,2313
1,2132,2315
2,2130,2316
3,2132,2317
1,2128,2319
2,2131,2320
3,2131,2321
4,2130,2321
5,2129,2321
6,2129,2321
7,2129,2320
1,2128,2322
2,2129,2323
3,2128,2322
1,2129,2323
2,2129,2323
3,2129,2324
1,2128,2325
2,2128,2324
3,2128,2324
4,2127,2324
5,2127,2324
6,2127,2324
7,2127,2325
8,2127,2325
9,2127,2325
10,2128,2325
11,2128,2325
12,2128,2325
1,2128,2326
2,2126,2326
1,2127,2326
2,2127,2327
3,2127,2327
4,2127,2328
5,2126,2328
6,2126,2327
7,2126,2327
8,2126,2326
9,2127,2326
1,2127,2329
2,2127,2329
3,2126,2328
4,2126,2328
5,2126,2329
6,2125,2329
7,2125,2329
8,2125,2330
9,2126,2330
10,2126,2330
11,2127,2330
12,2127,2329
1,2125,2332
2,2126,2332
3,2126,2332
4,2126,2331
5,2125,2331
6,2125,2332
7,2125,2332
8,2124,2332
9,2125,2332
10,2125,2331
11,2125,2331
1,2125,2333
2,2124,2334
3,2125,2335
4,2125,2334
5,2125,2334
6,2125,2334
7,2125,2333
8,2125,2333
9,2124,2333
10,2124,2333
11,2124,2334
12,2124,2334
1,2125,2338
2,2122,2336
1,2124,2337
2,2124,2337
3,2124,2336
4,2124,2336
5,2124,2335
6,2124,2335
7,2123,2335
8,2123,2336
9,2123,2336
1,1785,1282
2,1774,1315
1,1790,1293
2,1783,1313
1,1778,1312
2,1788,1283
1,2304,1825
1,2246,2001
2,2248,2002
3,2248,2003
4,2248,2004
5,2247,2004
6,2246,2003
7,2246,2003
8,2247,2001
1,2245,2004
2,2247,2005
1,2246,2006
2,2246,2004
1,2246,2005
2,2244,2006
1,2246,2007
2,2246,2007
3,2246,2008
4,2244,2007
1,2245,2009
2,2245,2010
3,2245,2010
4,2243,2009
1,2244,2013
2,2245,2012
3,2244,2011
4,2244,2012
5,2244,2012
6,2243,2013
7,2243,2012
8,2242,2012
9,2243,2011
10,2243,2011
11,2243,2011
1,2244,2014
2,2244,2014
3,2243,2014
4,2243,2014
5,2243,2015
6,2242,2015
7,2242,2015
8,2242,2014
9,2242,2014
10,2242,2013
11,2243,2013
12,2243,2014
13,2243,2014
14,2243,2015
15,2243,2015
16,2243,2015
17,2244,2015
18,2244,2014
1,2243,2018
2,2243,2016
3,2242,2016
4,2242,2016
5,2242,2017
6,2242,2018
7,2241,2018
8,2241,2017
9,2241,2016
10,2241,2016
11,2242,2015
1,2240,2018
2,2242,2020
3,2239,2020
1,2241,2019
2,2241,2020
1,2240,2021
2,2239,2023
1,2238,2024
2,2240,2025
3,2240,2026
4,2239,2026
5,2239,2026
6,2239,2026
7,2239,2025
1,2237,2027
2,2239,2027
3,2237,2028
4,2238,2029
5,2237,2029
1,2238,2031
2,2238,2030
3,2237,2030
4,2237,2030
5,2236,2030
6,2236,2030
7,2236,2031
8,2236,2032
9,2237,2032
10,2237,2032
11,2238,2032
12,2238,2031
1,2237,2034
2,2237,2033
3,2237,2033
4,2237,2033
5,2236,2033
6,2236,2034
7,2236,2034
8,2235,2034
9,2235,2034
10,2235,2033
11,2235,2033
12,2236,2033
13,2236,2032
14,2236,2033
15,2236,2033
16,2236,2034
17,2236,2034
18,2237,2034
19,2237,2034
1,2236,2036
2,2236,2037
3,2236,2036
4,2235,2036
5,2235,2037
6,2235,2037
7,2234,2036
8,2234,2036
9,2234,2035
10,2235,2035
1,2236,2038
2,2235,2040
3,2235,2039
4,2235,2039
5,2234,2039
6,2234,2039
7,2233,2039
8,2233,2038
9,2234,2038
10,2234,2037
11,2234,2037
1,2250,2005
2,2250,2006
3,2250,2006
4,2248,2005
1,2249,2007
2,2250,2008
3,2248,2007
1,2246,2011
2,2248,2012
1,2247,2013
2,2246,2011
1,2247,2012
2,2245,2012
1,2248,2014
2,2245,2014
3,2247,2016
1,2244,2018
2,2246,2019
1,2243,2019
2,2245,2020
1,2244,2019
2,2244,2020
3,2244,2020
4,2244,2021
5,2244,2021
6,2243,2020
1,2244,2025
2,2243,2025
3,2243,2024
4,2242,2024
5,2242,2025
6,2241,2025
7,2241,2026
8,2242,2026
9,2242,2026
10,2242,2026
11,2243,2026
12,2243,2026
13,2243,2026
14,2244,2025
1,2240,2026
2,2242,2027
3,2242,2027
1,2242,2027
2,2242,2028
3,2242,2028
4,2242,2028
5,2241,2028
6,2241,2028
7,2241,2028
8,2241,2027
9,2241,2027
10,2241,2027
1,2241,2029
2,2240,2031
3,2241,2031
4,2241,2030
5,2241,2030
6,2241,2029
7,2241,2029
8,2240,2029
9,2239,2029
10,2239,2030
11,2239,2030
1,2239,2032
2,2241,2032
1,2240,2032
2,2241,2032
3,2241,2033
4,2240,2033
1,2238,2034
2,2239,2035
3,2239,2035
1,2239,2035
2,2239,2034
3,2240,2034
4,2240,2034
5,2239,2033
6,2239,2033
7,2238,2033
8,2238,2034
9,2238,2034
10,2238,2035
1,2240,2036
2,2238,2036
3,2237,2036
4,2237,2036
1,2239,2036
2,2239,2037
1,2239,2038
2,2239,2038
3,2239,2038
1,2238,2037
2,2237,2037
1,2238,2039
2,2238,2039
3,2237,2039
4,2237,2039
5,2236,2039
6,2236,2040
7,2237,2040
8,2237,2040
9,2237,2040
10,2238,2040
11,2238,2039
1,2236,2041
2,2237,2041
1,2237,2041
2,2237,2041
3,2237,2042
4,2237,2042
5,2236,2042
1,2644,799
2,2464,1328
3,2305,1823
4,2304,1825
1,2491,1270
2,2493,1270
3,2493,1271
4,2493,1272
5,2492,1272
6,2492,1271
7,2492,1271
8,2492,1270
1,2490,1272
2,2492,1273
3,2490,1273
4,2492,1275
5,2490,1274
1,2491,1277
2,2491,1276
3,2491,1276
4,2491,1276
5,2490,1276
6,2490,1276
7,2489,1276
8,2489,1276
9,2489,1277
10,2490,1277
11,2490,1277
12,2491,1277
13,2491,1277
1,2490,1279
2,2490,1278
3,2490,1278
4,2489,1279
5,2489,1279
6,2488,1279
7,2488,1279
8,2488,1279
9,2488,1278
10,2488,1278
11,2489,1278
12,2489,1278
13,2490,1278
14,2490,1279
15,2489,1279
16,2490,1280
17,2490,1280
18,2490,1279
19,2490,1279
1,2490,1281
2,2489,1283
3,2488,1282
4,2488,1282
5,2488,1282
6,2487,1282
7,2487,1282
8,2487,1281
9,2487,1280
10,2488,1280
1,2488,1284
2,2488,1285
3,2488,1284
4,2487,1284
5,2487,1285
6,2487,1285
7,2486,1284
8,2486,1284
9,2486,1283
10,2487,1283
11,2487,1283
1,2487,1285
2,2486,1288
1,2485,1289
2,2487,1289
3,2486,1290
4,2486,1291
5,2486,1291
6,2485,1291
7,2485,1290
8,2486,1289
1,2484,1291
2,2486,1292
1,2485,1293
2,2485,1291
1,2485,1292
2,2483,1293
1,2483,1295
2,2485,1295
3,2484,1294
4,2483,1296
1,2484,1298
2,2484,1297
3,2483,1297
4,2483,1297
5,2482,1297
6,2482,1297
7,2481,1297
8,2481,1298
9,2482,1298
10,2483,1298
11,2483,1298
12,2484,1298
13,2484,1298
1,2482,1301
2,2481,1300
3,2481,1300
4,2482,1299
5,2483,1299
6,2483,1299
7,2483,1300
8,2483,1300
9,2483,1301
10,2482,1301
11,2481,1301
12,2481,1300
13,2481,1300
14,2481,1299
15,2481,1299
16,2481,1299
1,2480,1302
2,2482,1303
3,2481,1301
4,2480,1304
1,2495,1273
2,2495,1274
3,2495,1275
4,2493,1273
1,2494,1276
2,2495,1276
3,2493,1276
1,2491,1279
2,2493,1280
1,2492,1281
2,2492,1279
1,2492,1280
2,2491,1280
1,2493,1282
2,2490,1283
3,2492,1284
1,2489,1286
2,2491,1287
1,2488,1287
2,2490,1288
1,2490,1287
2,2490,1288
3,2490,1289
4,2490,1289
5,2489,1289
6,2488,1289
1,2489,1293
2,2488,1293
3,2488,1292
4,2487,1292
5,2487,1293
6,2486,1293
7,2486,1294
8,2487,1294
9,2487,1294
10,2487,1294
11,2488,1294
12,2488,1294
13,2488,1294
14,2489,1293
1,2485,1294
2,2487,1295
3,2487,1295
1,2487,1295
2,2487,1296
3,2487,1296
4,2487,1297
5,2486,1297
6,2486,1297
7,2486,1296
8,2486,1295
9,2486,1295
10,2486,1295
1,2486,1298
2,2485,1299
3,2486,1299
4,2486,1299
5,2486,1298
6,2486,1298
7,2486,1298
8,2485,1298
9,2485,1298
10,2485,1298
11,2485,1299
1,2484,1300
2,2486,1300
1,2485,1300
2,2486,1300
3,2486,1301
4,2485,1301
1,2483,1302
2,2485,1303
3,2485,1302
4,2485,1302
5,2485,1302
6,2485,1301
7,2484,1301
8,2484,1301
9,2484,1302
10,2484,1302
11,2484,1303
1,2485,1305
2,2483,1304
3,2483,1304
4,2483,1305
1,2485,1304
2,2484,1305
1,2485,1306
2,2484,1306
3,2485,1306
1,2484,1306
2,2483,1306
1,2483,1307
2,2483,1307
3,2483,1307
4,2482,1307
5,2481,1307
6,2482,1308
7,2482,1308
8,2483,1308
9,2483,1308
10,2483,1307
1,2481,1309
2,2483,1309
1,2482,1309
2,2483,1309
3,2483,1310
4,2482,1311
5,2481,1310
1,2066,2376
2,2068,2370
3,2070,2367
4,2071,2367
5,2073,2368
6,2075,2368
7,2075,2370
8,2075,2373
9,2055,2434
1,1559,700
2,1513,684
1,1552,701
2,1550,700
1,1549,698
2,1548,701
1,1548,698
2,1548,700
1,1548,699
2,1547,700
3,1547,700
4,1547,699
5,1546,699
6,1547,698
1,1542,698
2,1542,698
3,1543,698
4,1543,698
5,1543,697
6,1543,697
7,1542,696
8,1542,696
9,1541,696
10,1541,697
11,1541,697
12,1541,698
13,1541,698
14,1541,698
15,1542,698
1,1540,697
2,1541,695
1,1540,697
2,1540,697
3,1539,697
4,1539,696
5,1539,696
6,1539,696
7,1539,695
8,1540,695
9,1540,696
10,1540,696
1,1538,696
2,1536,695
3,1536,696
4,1537,696
5,1538,696
6,1538,696
7,1538,696
8,1538,695
9,1538,695
10,1537,695
11,1536,695
1,1536,694
2,1535,696
1,1535,695
2,1535,695
3,1534,695
1,1532,695
2,1533,693
1,1532,694
2,1533,695
3,1533,695
4,1534,695
5,1534,694
6,1534,694
7,1534,694
8,1533,693
9,1533,693
10,1533,694
1,1531,695
2,1531,693
3,1531,693
1,1532,694
2,1531,694
1,1529,694
2,1529,694
3,1529,694
1,1529,694
2,1530,692
1,1528,693
2,1528,693
3,1529,693
4,1529,692
5,1528,692
6,1528,692
7,1527,692
8,1527,692
9,1527,693
10,1527,693
11,1528,693
1,1527,691
2,1526,693
1,1526,692
2,1526,693
3,1525,692
4,1525,692
5,1525,691
1,1734,173
2,1688,158
1,1727,174
2,1725,173
1,1724,172
2,1723,174
1,1723,172
2,1723,173
1,1723,172
2,1722,173
3,1722,173
4,1722,172
5,1722,171
1,1717,172
2,1717,172
3,1718,172
4,1718,171
5,1718,171
6,1718,170
7,1717,170
8,1717,170
9,1716,170
10,1716,170
11,1716,171
12,1716,171
13,1716,171
14,1716,172
15,1717,172
1,1715,171
2,1716,169
1,1715,170
2,1715,170
3,1714,170
4,1714,170
5,1714,169
6,1715,169
7,1715,169
8,1716,170
1,1713,169
2,1711,169
3,1711,169
4,1712,170
5,1712,170
6,1712,169
7,1713,169
8,1713,169
9,1713,168
10,1712,168
11,1712,168
12,1711,168
1,1711,168
2,1710,169
1,1711,169
2,1710,169
3,1710,169
4,1709,169
1,1707,168
2,1708,166
1,1708,168
2,1708,168
3,1708,168
4,1709,168
5,1709,168
6,1709,168
7,1709,167
8,1708,167
9,1708,167
1,1706,168
2,1707,166
3,1706,166
1,1707,168
2,1705,168
1,1704,168
2,1704,168
1,1704,167
2,1705,166
1,1703,166
2,1703,166
3,1704,166
4,1704,165
5,1703,165
6,1703,165
7,1702,165
8,1702,166
9,1702,166
10,1703,166
1,1702,165
2,1701,166
1,1701,165
2,1701,166
3,1700,166
4,1700,165
5,1700,164
1,1616,527
2,1570,512
1,1609,528
2,1607,527
1,1606,526
2,1606,528
1,1605,526
2,1605,527
1,1605,527
2,1605,527
3,1604,527
4,1604,527
5,1604,526
1,1599,526
2,1600,526
3,1600,526
4,1600,525
5,1600,525
6,1600,524
7,1599,524
8,1599,524
9,1598,525
10,1598,525
11,1598,526
12,1599,526
13,1599,526
14,1599,526
1,1598,525
2,1598,523
1,1598,525
2,1597,525
3,1597,525
4,1596,525
5,1596,524
6,1596,523
7,1597,523
8,1597,523
9,1597,523
10,1597,523
11,1598,523
12,1598,524
1,1595,523
2,1594,523
3,1594,523
4,1594,524
5,1595,523
6,1595,523
7,1595,523
8,1595,522
9,1594,522
10,1594,522
1,1593,522
2,1593,523
1,1593,523
2,1592,523
3,1592,523
1,1590,522
2,1590,521
1,1590,522
2,1590,522
3,1591,522
4,1591,522
5,1591,522
6,1591,521
7,1591,521
8,1591,521
9,1590,521
1,1588,522
2,1589,521
3,1589,520
4,1588,520
1,1589,522
2,1588,522
1,1587,522
2,1586,522
3,1587,522
1,1587,521
2,1587,520
1,1585,521
2,1586,521
3,1586,520
4,1586,520
5,1586,520
6,1585,519
7,1585,520
8,1585,520
9,1585,521
10,1585,521
1,1584,519
2,1584,520
1,1584,520
2,1583,520
3,1583,520
4,1582,520
5,1583,519
1,1469,597
2,1485,551
1,1468,590
2,1469,588
1,1470,587
2,1468,586
1,1471,586
2,1469,586
1,1470,586
2,1470,585
3,1470,585
4,1470,585
5,1472,585
1,1470,580
2,1470,580
3,1471,580
4,1471,581
5,1472,581
6,1472,581
7,1473,581
8,1473,580
9,1473,580
10,1473,579
11,1472,579
12,1472,579
13,1471,579
14,1470,580
1,1474,579
2,1472,578
3,1472,578
4,1472,577
5,1473,577
6,1473,577
7,1473,577
8,1474,577
9,1474,578
10,1474,578
11,1473,578
1,1473,576
2,1474,574
3,1473,574
4,1473,575
5,1473,576
6,1473,576
7,1474,576
8,1474,576
9,1474,576
10,1475,575
11,1474,574
1,1475,574
2,1474,573
3,1474,573
1,1474,573
2,1474,573
3,1474,572
1,1476,571
2,1475,570
3,1475,571
4,1474,571
5,1474,571
6,1474,572
7,1475,572
8,1475,572
9,1475,572
10,1475,572
11,1476,572
12,1476,571
13,1476,571
1,1474,569
2,1476,570
3,1476,570
4,1476,569
5,1477,569
1,1475,570
2,1475,569
1,1475,568
2,1475,568
3,1475,568
1,1475,568
2,1477,568
1,1476,566
2,1476,566
3,1476,566
4,1476,567
5,1477,567
6,1477,567
7,1477,566
8,1477,566
9,1477,565
10,1477,565
11,1476,565
12,1476,566
13,1476,566
1,1478,565
2,1476,564
1,1477,564
2,1477,564
3,1477,563
4,1477,563
5,1478,563
1,1270,1117
2,1285,1070
1,1269,1110
2,1270,1108
1,1271,1107
2,1269,1106
1,1271,1105
2,1270,1105
1,1270,1105
2,1270,1105
3,1270,1104
4,1270,1104
5,1270,1104
6,1271,1104
7,1272,1104
1,1271,1100
2,1271,1100
3,1271,1100
4,1271,1101
5,1272,1101
6,1272,1101
7,1273,1100
8,1273,1100
9,1273,1099
10,1272,1098
11,1272,1098
12,1271,1098
13,1271,1099
14,1271,1100
1,1275,1098
2,1272,1097
3,1272,1098
1,1272,1097
2,1272,1097
3,1273,1096
4,1273,1096
5,1274,1097
6,1274,1097
7,1273,1098
1,1273,1095
2,1274,1094
3,1274,1094
4,1273,1094
5,1273,1094
6,1273,1095
7,1273,1095
8,1274,1095
9,1275,1095
10,1275,1095
11,1275,1094
1,1275,1094
2,1274,1093
3,1275,1093
1,1274,1093
2,1274,1093
3,1274,1092
1,1276,1090
2,1275,1090
3,1275,1090
4,1275,1091
5,1275,1091
6,1275,1091
7,1276,1091
8,1276,1091
9,1276,1090
1,1275,1088
2,1276,1089
3,1277,1089
4,1277,1088
1,1275,1089
2,1276,1088
1,1275,1087
2,1275,1087
3,1275,1087
1,1276,1087
2,1277,1088
1,1276,1086
2,1276,1086
3,1277,1086
4,1277,1087
5,1277,1087
6,1277,1086
7,1278,1086
8,1278,1086
9,1278,1085
10,1277,1085
11,1277,1085
12,1277,1085
13,1277,1085
14,1276,1085
15,1276,1086
1,1278,1084
2,1277,1084
1,1277,1084
2,1277,1083
3,1277,1083
4,1277,1082
5,1278,1082
6,1279,1083
1,1474,599
2,1489,552
1,1473,592
2,1474,590
1,1475,589
2,1473,588
1,1475,588
2,1474,587
1,1474,587
2,1474,587
3,1474,587
4,1474,586
5,1475,586
6,1476,586
1,1475,581
2,1475,582
3,1475,583
4,1476,583
5,1476,583
6,1477,583
7,1477,582
8,1477,581
9,1477,581
10,1476,581
11,1476,580
12,1475,580
13,1475,581
14,1475,581
1,1478,580
2,1476,580
3,1476,579
4,1476,579
5,1477,579
6,1477,578
7,1477,578
8,1478,579
9,1478,579
10,1478,580
11,1477,580
1,1477,578
2,1478,576
3,1477,576
4,1477,577
5,1477,577
6,1477,578
7,1478,578
8,1478,577
9,1479,577
10,1478,577
11,1478,576
1,1479,576
2,1478,575
3,1478,575
1,1478,575
2,1478,574
3,1478,574
1,1480,572
2,1479,572
3,1479,572
4,1478,572
5,1478,573
6,1478,573
7,1479,573
8,1479,574
9,1480,573
10,1480,573
11,1480,573
12,1480,572
1,1478,570
2,1480,571
3,1481,571
1,1479,571
2,1480,570
1,1479,569
2,1479,569
3,1479,569
1,1480,569
2,1481,570
1,1480,568
2,1480,568
3,1481,568
4,1481,569
5,1481,569
6,1482,569
7,1482,568
8,1482,568
9,1482,567
10,1481,567
11,1481,567
12,1480,568
1,1482,566
2,1481,566
1,1481,566
2,1481,565
3,1481,565
4,1482,565
5,1483,565
1,1649,73
2,1664,26
1,1648,66
2,1648,63
1,1650,62
2,1648,62
1,1650,61
2,1649,61
3,1649,61
1,1649,61
2,1649,60
3,1649,60
4,1650,60
1,1650,55
2,1650,56
3,1650,56
4,1650,56
5,1651,56
6,1651,56
7,1652,56
8,1652,56
9,1652,55
10,1652,55
11,1651,54
12,1651,54
13,1650,54
14,1650,55
15,1650,55
1,1653,54
2,1651,53
3,1651,54
1,1651,53
2,1651,53
3,1652,52
4,1652,52
5,1653,53
6,1653,53
7,1652,54
1,1652,51
2,1653,50
3,1652,50
4,1652,51
5,1652,51
6,1653,52
7,1653,51
8,1653,51
9,1653,50
1,1654,49
2,1653,49
3,1653,49
1,1653,49
2,1653,48
3,1653,48
1,1655,46
2,1654,46
3,1654,46
4,1653,46
5,1653,47
6,1653,47
7,1654,47
8,1655,47
9,1655,47
10,1655,47
11,1655,46
1,1653,44
2,1655,45
3,1656,45
4,1656,44
1,1654,45
2,1655,44
1,1654,43
2,1654,42
3,1654,43
1,1655,43
2,1656,44
1,1655,41
2,1655,42
3,1656,42
4,1656,42
5,1656,42
6,1657,42
7,1657,41
8,1657,41
9,1656,41
10,1656,41
11,1655,41
1,1657,40
2,1656,40
1,1656,40
2,1656,39
3,1656,39
4,1657,38
5,1658,39
1,1451,1024
2,1404,1009
1,1444,1025
2,1441,1025
1,1441,1023
2,1440,1025
1,1440,1023
2,1439,1024
3,1440,1024
1,1439,1024
2,1439,1024
3,1438,1024
4,1438,1024
5,1439,1023
1,1434,1023
2,1434,1023
3,1434,1023
4,1435,1022
5,1435,1022
6,1434,1022
7,1434,1021
8,1434,1021
9,1433,1021
10,1433,1022
11,1433,1022
12,1433,1023
13,1433,1023
14,1433,1023
15,1434,1023
1,1432,1022
2,1433,1020
1,1432,1022
2,1431,1022
3,1431,1022
4,1431,1021
5,1431,1021
6,1431,1021
7,1432,1020
8,1432,1021
9,1432,1021
10,1432,1021
1,1430,1021
2,1428,1020
3,1428,1021
4,1429,1021
5,1429,1021
6,1429,1021
7,1430,1021
8,1430,1021
9,1430,1020
10,1430,1020
11,1429,1020
12,1429,1020
1,1428,1019
2,1428,1021
1,1428,1020
2,1427,1020
3,1426,1020
1,1425,1018
2,1424,1020
3,1424,1019
1,1424,1020
2,1425,1020
3,1425,1020
4,1426,1020
5,1426,1019
6,1426,1018
7,1425,1018
8,1425,1018
9,1425,1018
10,1424,1018
1,1423,1020
2,1423,1018
3,1423,1017
4,1423,1017
1,1423,1019
2,1422,1019
1,1421,1019
2,1421,1019
1,1422,1018
2,1422,1017
1,1420,1018
2,1421,1018
3,1421,1017
4,1421,1017
5,1420,1016
6,1419,1016
7,1419,1017
8,1419,1017
9,1419,1017
10,1419,1018
11,1420,1018
1,1418,1016
2,1418,1017
1,1418,1017
2,1418,1017
3,1417,1017
4,1417,1017
5,1417,1017
6,1417,1016
7,1417,1016
1,514,311
2,530,235
1,515,290
2,515,288
1,517,287
2,515,287
1,517,286
2,515,286
1,516,286
2,516,286
3,516,285
4,516,285
5,516,285
6,517,285
1,516,280
2,516,281
3,516,281
4,517,281
5,517,281
6,518,281
7,518,280
8,518,280
9,518,279
10,517,279
11,517,279
12,516,279
13,516,280
14,516,280
1,517,278
2,519,279
1,517,278
2,517,278
3,517,277
4,518,277
5,518,277
6,518,278
7,518,278
8,518,279
1,518,276
2,518,274
3,518,274
4,518,275
5,518,275
6,518,276
7,519,276
8,519,275
9,520,275
10,519,275
11,519,274
1,520,274
2,518,273
1,519,273
2,518,273
3,518,273
4,518,272
1,520,271
2,519,270
3,519,271
4,518,271
5,518,271
6,519,272
7,520,272
8,520,272
9,520,271
10,520,271
1,518,268
2,520,269
3,521,269
4,521,268
1,519,270
2,519,268
1,519,267
2,519,267
3,518,267
4,519,267
1,520,267
2,521,267
1,520,266
2,520,266
3,521,267
4,521,266
5,521,266
6,521,266
7,521,265
8,521,265
9,520,265
10,520,265
11,520,266
1,522,264
2,520,264
1,521,264
2,521,264
3,520,263
4,521,263
5,521,263
6,521,263
7,522,263
1,1450,1029
2,1403,1013
1,1443,1030
2,1440,1029
1,1440,1028
2,1439,1030
1,1439,1028
2,1438,1029
1,1438,1028
2,1438,1029
3,1437,1029
4,1437,1028
5,1437,1028
6,1437,1027
1,1432,1028
2,1433,1028
3,1433,1028
4,1433,1027
5,1433,1027
6,1433,1026
7,1433,1025
8,1433,1025
9,1432,1025
10,1432,1025
11,1432,1026
12,1431,1027
13,1431,1027
14,1432,1027
15,1432,1028
16,1432,1028
1,1431,1027
2,1431,1024
1,1431,1026
2,1430,1026
3,1430,1026
4,1429,1025
5,1429,1025
6,1430,1025
7,1430,1024
8,1430,1024
9,1431,1025
1,1429,1025
2,1427,1024
3,1427,1025
4,1428,1025
5,1428,1025
6,1428,1025
7,1429,1025
8,1429,1024
9,1428,1024
10,1428,1024
11,1427,1024
1,1426,1023
2,1426,1025
1,1426,1024
2,1426,1024
3,1425,1024
4,1425,1024
1,1423,1024
2,1423,1022
1,1423,1023
2,1423,1024
3,1424,1024
4,1424,1024
5,1424,1023
6,1425,1023
7,1424,1023
8,1424,1022
9,1423,1022
10,1423,1023
1,1421,1024
2,1422,1022
3,1422,1022
1,1422,1023
2,1421,1023
1,1420,1023
2,1419,1023
3,1420,1023
1,1420,1023
2,1421,1021
1,1418,1022
2,1419,1022
3,1419,1022
4,1419,1021
5,1419,1021
6,1418,1021
7,1418,1021
8,1418,1021
9,1418,1022
10,1418,1022
1,1417,1020
2,1417,1022
1,1417,1021
2,1416,1021
3,1416,1022
4,1416,1021
5,1416,1021
6,1416,1020
1,1644,71
2,1660,25
1,1643,64
2,1644,62
1,1645,61
2,1643,61
1,1646,60
2,1644,60
1,1645,60
2,1644,60
3,1644,59
4,1645,59
5,1645,59
6,1645,59
7,1646,59
1,1645,54
2,1645,55
3,1646,55
4,1646,55
